p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
7.16505252646e-12	2.07786523267e-10	GO:0005654	c	4	nucleoplasm	1107; 1153; 1196; 1822; 1958; 2648; 3178; 3187; 3189; 3725; 3727; 4088; 4926; 6430; 6431; 6625; 6659; 7072; 9013; 23360; 9129; 9584; 10181; 10336; 10482; 79718; 81669; 147912; 51386; 51747; 54540; 55082; 23126; 23451; 23524; 23598; 57178; 57798; 25957	ENSG00000115524; ENSG00000108175; ENSG00000185619; ENSG00000096746; ENSG00000108848; ENSG00000124193; ENSG00000132424; ENSG00000167978; ENSG00000108773; ENSG00000177606; ENSG00000131051; ENSG00000146067; ENSG00000143442; ENSG00000124766; ENSG00000130522; ENSG00000100105; ENSG00000100129; ENSG00000137497; ENSG00000003756; ENSG00000104852; ENSG00000103168; ENSG00000221978; ENSG00000134884; ENSG00000117360; ENSG00000177565; ENSG00000111676; ENSG00000162231; ENSG00000176444; ENSG00000177045; ENSG00000099622; ENSG00000120738; ENSG00000166949; ENSG00000116001; ENSG00000157259; ENSG00000170004; ENSG00000169045; ENSG00000100650; ENSG00000109920; ENSG00000135486	2838	2829
4.05346031573e-11	1.09443428525e-09	GO:0044428	c	3	nuclear part	1107; 1153; 1196; 1822; 1936; 1958; 2648; 3178; 3187; 3189; 3725; 3727; 4088; 4926; 6430; 6431; 55692; 6625; 6659; 7072; 9013; 23360; 9129; 9584; 10181; 10336; 10482; 11180; 79718; 375775; 81669; 147912; 51386; 51747; 54540; 55082; 23126; 23451; 23524; 23598; 57178; 57602; 57798; 25957	ENSG00000115524; ENSG00000108175; ENSG00000185619; ENSG00000096746; ENSG00000108848; ENSG00000124193; ENSG00000007392; ENSG00000167978; ENSG00000108773; ENSG00000178252; ENSG00000177606; ENSG00000131051; ENSG00000146067; ENSG00000143442; ENSG00000132424; ENSG00000124766; ENSG00000130522; ENSG00000100105; ENSG00000100129; ENSG00000137497; ENSG00000003756; ENSG00000104852; ENSG00000103168; ENSG00000130653; ENSG00000221978; ENSG00000134884; ENSG00000104529; ENSG00000117360; ENSG00000177565; ENSG00000111676; ENSG00000162231; ENSG00000176444; ENSG00000055483; ENSG00000177045; ENSG00000099622; ENSG00000120738; ENSG00000166949; ENSG00000116001; ENSG00000157259; ENSG00000170004; ENSG00000169045; ENSG00000100650; ENSG00000109920; ENSG00000135486	3797	3774
1.38270243028e-10	2.0049185239e-09	GO:0031981	c	4	nuclear lumen	1107; 1153; 1196; 1822; 1936; 1958; 2648; 3178; 3187; 3189; 3725; 3727; 4088; 4926; 6430; 6431; 6625; 6659; 7072; 9013; 23360; 9129; 9584; 10181; 10336; 10482; 79718; 81669; 147912; 51386; 51747; 54540; 55082; 23126; 23451; 23524; 23598; 57178; 57602; 57798; 25957	ENSG00000115524; ENSG00000108175; ENSG00000185619; ENSG00000096746; ENSG00000108848; ENSG00000124193; ENSG00000132424; ENSG00000167978; ENSG00000108773; ENSG00000177606; ENSG00000131051; ENSG00000146067; ENSG00000143442; ENSG00000124766; ENSG00000130522; ENSG00000100105; ENSG00000100129; ENSG00000137497; ENSG00000003756; ENSG00000104852; ENSG00000103168; ENSG00000221978; ENSG00000134884; ENSG00000104529; ENSG00000117360; ENSG00000177565; ENSG00000111676; ENSG00000162231; ENSG00000176444; ENSG00000055483; ENSG00000177045; ENSG00000099622; ENSG00000120738; ENSG00000166949; ENSG00000116001; ENSG00000157259; ENSG00000170004; ENSG00000169045; ENSG00000100650; ENSG00000109920; ENSG00000135486	3444	3422
1.70358572036e-10	3.23681286869e-09	GO:0044822	m	5	poly(A) RNA binding	678; 1107; 1153; 3178; 3187; 3189; 3725; 6430; 6431; 6625; 7072; 9129; 9584; 10180; 10181; 10482; 11180; 51386; 51747; 55692; 23451; 23524; 57602; 25957	ENSG00000115524; ENSG00000096746; ENSG00000108848; ENSG00000124193; ENSG00000167978; ENSG00000178252; ENSG00000177606; ENSG00000131051; ENSG00000132424; ENSG00000100129; ENSG00000003756; ENSG00000104852; ENSG00000117360; ENSG00000162231; ENSG00000055483; ENSG00000099622; ENSG00000152518; ENSG00000007392; ENSG00000116001; ENSG00000170004; ENSG00000169045; ENSG00000100650; ENSG00000004534; ENSG00000135486	1181	1177
2.04417416709e-10	6.33693991797e-09	GO:0003676	m	3	nucleic acid binding	678; 1107; 1153; 1936; 1958; 3178; 3187; 3189; 55769; 3725; 3727; 4088; 4776; 6430; 6431; 55692; 6625; 6659; 7072; 9013; 9129; 9584; 10180; 10181; 10482; 10781; 11180; 155400; 79718; 147912; 50809; 51386; 51747; 23126; 23451; 23524; 23598; 57602; 57798; 58486; 58487; 25957; 26471; 22889	ENSG00000115524; ENSG00000096746; ENSG00000108848; ENSG00000124193; ENSG00000007392; ENSG00000223705; ENSG00000167978; ENSG00000178252; ENSG00000177606; ENSG00000132680; ENSG00000131051; ENSG00000143442; ENSG00000132424; ENSG00000167766; ENSG00000137504; ENSG00000124766; ENSG00000174652; ENSG00000127483; ENSG00000130522; ENSG00000100105; ENSG00000100968; ENSG00000236287; ENSG00000100129; ENSG00000003756; ENSG00000104852; ENSG00000103168; ENSG00000104529; ENSG00000117360; ENSG00000177565; ENSG00000176046; ENSG00000162231; ENSG00000055483; ENSG00000177045; ENSG00000099622; ENSG00000152518; ENSG00000120738; ENSG00000116001; ENSG00000157259; ENSG00000170004; ENSG00000169045; ENSG00000100650; ENSG00000166949; ENSG00000004534; ENSG00000135486	3996	3956
4.70810214566e-10	1.55367370807e-08	GO:0003723	m	4	RNA binding	678; 1107; 1153; 1936; 3178; 3187; 3189; 3725; 6430; 6431; 55692; 6625; 7072; 9129; 9584; 10180; 10181; 10482; 11180; 155400; 51386; 51747; 23451; 23524; 57602; 25957; 22889	ENSG00000115524; ENSG00000096746; ENSG00000108848; ENSG00000124193; ENSG00000223705; ENSG00000167978; ENSG00000178252; ENSG00000177606; ENSG00000132680; ENSG00000131051; ENSG00000132424; ENSG00000100129; ENSG00000003756; ENSG00000104852; ENSG00000104529; ENSG00000117360; ENSG00000162231; ENSG00000055483; ENSG00000099622; ENSG00000152518; ENSG00000007392; ENSG00000116001; ENSG00000170004; ENSG00000169045; ENSG00000100650; ENSG00000004534; ENSG00000135486	1597	1580
7.80570466546e-10	1.95142616636e-08	GO:0043233	c	2	organelle lumen	1107; 1153; 1196; 1307; 1822; 1936; 1958; 2648; 3178; 3187; 3189; 3725; 3727; 4088; 4926; 6430; 6431; 6625; 6659; 7072; 9013; 23360; 9129; 9584; 10181; 10336; 10482; 728294; 7422; 79718; 81669; 147912; 51386; 51747; 54540; 55082; 23126; 23451; 23524; 23598; 57178; 57602; 57798; 25957	ENSG00000115524; ENSG00000108175; ENSG00000185619; ENSG00000096746; ENSG00000108848; ENSG00000124193; ENSG00000132424; ENSG00000167978; ENSG00000108773; ENSG00000180902; ENSG00000177606; ENSG00000131051; ENSG00000146067; ENSG00000143442; ENSG00000112715; ENSG00000124766; ENSG00000130522; ENSG00000100105; ENSG00000100129; ENSG00000084636; ENSG00000137497; ENSG00000003756; ENSG00000104852; ENSG00000103168; ENSG00000221978; ENSG00000134884; ENSG00000104529; ENSG00000117360; ENSG00000177565; ENSG00000111676; ENSG00000162231; ENSG00000176444; ENSG00000055483; ENSG00000177045; ENSG00000099622; ENSG00000120738; ENSG00000166949; ENSG00000116001; ENSG00000157259; ENSG00000170004; ENSG00000169045; ENSG00000100650; ENSG00000109920; ENSG00000135486	4140	4116
1.65375499732e-09	1.59862983074e-08	GO:0005634	c	4	nucleus	678; 1107; 1153; 1195; 1196; 1822; 1936; 1958; 2648; 3178; 3187; 3189; 55769; 3725; 3727; 4088; 4776; 4926; 6430; 6431; 55692; 6625; 6659; 7072; 9013; 23360; 9129; 9584; 10180; 10181; 10336; 10443; 10482; 10781; 11180; 54963; 79718; 375775; 81669; 147912; 50809; 51386; 51747; 54540; 284004; 55082; 23126; 23451; 23524; 23598; 57178; 57602; 57798; 58487; 25957; 26471; 22889	ENSG00000115524; ENSG00000108175; ENSG00000185619; ENSG00000096746; ENSG00000198276; ENSG00000108848; ENSG00000013441; ENSG00000124193; ENSG00000007392; ENSG00000167978; ENSG00000108773; ENSG00000178252; ENSG00000177606; ENSG00000132680; ENSG00000131051; ENSG00000244754; ENSG00000146067; ENSG00000143442; ENSG00000132424; ENSG00000167766; ENSG00000137504; ENSG00000124766; ENSG00000174652; ENSG00000127483; ENSG00000130522; ENSG00000100105; ENSG00000100968; ENSG00000100129; ENSG00000169660; ENSG00000137497; ENSG00000003756; ENSG00000104852; ENSG00000103168; ENSG00000130653; ENSG00000221978; ENSG00000134884; ENSG00000104529; ENSG00000117360; ENSG00000177565; ENSG00000176046; ENSG00000111676; ENSG00000162231; ENSG00000176444; ENSG00000055483; ENSG00000177045; ENSG00000099622; ENSG00000152518; ENSG00000120738; ENSG00000109920; ENSG00000116001; ENSG00000157259; ENSG00000170004; ENSG00000169045; ENSG00000100650; ENSG00000166949; ENSG00000004534; ENSG00000135486	6774	6719
1.98339158708e-09	2.67757864255e-08	GO:0070013	c	3	intracellular organelle lumen	1107; 1153; 1196; 1307; 1822; 1936; 1958; 2648; 3178; 3187; 3189; 3725; 3727; 4088; 4926; 6430; 6431; 6625; 6659; 7072; 9013; 23360; 9129; 9584; 10181; 10336; 10482; 728294; 79718; 81669; 147912; 51386; 51747; 54540; 55082; 23126; 23451; 23524; 23598; 57178; 57602; 57798; 25957	ENSG00000115524; ENSG00000108175; ENSG00000185619; ENSG00000096746; ENSG00000108848; ENSG00000124193; ENSG00000132424; ENSG00000167978; ENSG00000108773; ENSG00000180902; ENSG00000177606; ENSG00000131051; ENSG00000146067; ENSG00000143442; ENSG00000124766; ENSG00000130522; ENSG00000100105; ENSG00000100129; ENSG00000084636; ENSG00000137497; ENSG00000003756; ENSG00000104852; ENSG00000103168; ENSG00000221978; ENSG00000134884; ENSG00000104529; ENSG00000117360; ENSG00000177565; ENSG00000111676; ENSG00000162231; ENSG00000176444; ENSG00000055483; ENSG00000177045; ENSG00000099622; ENSG00000120738; ENSG00000166949; ENSG00000116001; ENSG00000157259; ENSG00000170004; ENSG00000169045; ENSG00000100650; ENSG00000109920; ENSG00000135486	4084	4060
3.07390069928e-09	2.76651062935e-08	GO:0016604	c	5	nuclear body	1196; 6430; 6431; 6625; 9129; 9584; 10482; 51747; 23451; 23524; 57178; 25957; 81669	ENSG00000115524; ENSG00000108175; ENSG00000131051; ENSG00000132424; ENSG00000104852; ENSG00000108848; ENSG00000221978; ENSG00000124193; ENSG00000117360; ENSG00000167978; ENSG00000162231; ENSG00000176444; ENSG00000100650	338	337
