p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.10761617227e-36	2.69150729861e-34	GO:0045333	b	4	cellular respiration	50; 498; 506; 509; 516; 518; 522; 539; 1327; 1329; 1340; 1345; 1350; 4190; 4702; 4706; 4708; 4723; 4725; 4967; 6389; 7381; 7384; 7388; 9377; 10476; 7385; 54205; 23530; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000164919; ENSG00000014641; ENSG00000073578; ENSG00000090266; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000140740; ENSG00000172115; ENSG00000119421; ENSG00000165629; ENSG00000168653; ENSG00000112992; ENSG00000100412; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000105953; ENSG00000159199; ENSG00000154723; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	195	195
6.60775451983e-35	8.02842174159e-33	GO:0022904	b	4	respiratory electron transport chain	498; 506; 509; 516; 518; 522; 539; 1327; 1329; 1340; 1345; 1350; 4702; 4706; 4708; 4723; 4725; 6389; 7381; 7384; 7388; 9377; 10476; 7385; 54205; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000164919; ENSG00000073578; ENSG00000090266; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000140740; ENSG00000172115; ENSG00000119421; ENSG00000165629; ENSG00000168653; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000159199; ENSG00000154723; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	130	130
1.01923259425e-34	1.65115680268e-32	GO:0022900	b	3	electron transport chain	498; 506; 509; 516; 518; 522; 539; 1327; 1329; 1340; 1345; 1350; 4702; 4706; 4708; 4723; 4725; 6389; 7381; 7384; 7388; 9377; 10476; 7385; 54205; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000164919; ENSG00000073578; ENSG00000090266; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000140740; ENSG00000172115; ENSG00000119421; ENSG00000165629; ENSG00000168653; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000159199; ENSG00000154723; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	132	132
5.30979905404e-32	4.30093723378e-30	GO:0015980	b	3	energy derivation by oxidation of organic compounds	50; 291; 498; 506; 509; 516; 518; 522; 539; 1327; 1329; 1340; 1345; 1350; 4190; 4702; 4706; 4708; 4723; 4725; 4967; 5573; 6389; 7381; 7384; 7388; 9377; 10476; 7385; 51422; 54205; 23530; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000164919; ENSG00000014641; ENSG00000073578; ENSG00000090266; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000140740; ENSG00000151729; ENSG00000172115; ENSG00000119421; ENSG00000165629; ENSG00000168653; ENSG00000108946; ENSG00000112992; ENSG00000100412; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000106617; ENSG00000105953; ENSG00000159199; ENSG00000154723; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	380	380
7.97468600912e-32	4.30633044493e-30	GO:0006091	b	3	generation of precursor metabolites and energy	50; 291; 498; 506; 509; 516; 518; 522; 539; 1327; 1329; 1340; 1345; 1346; 1350; 4190; 4702; 4706; 4708; 4723; 4725; 4967; 5250; 5573; 6389; 7381; 7384; 7388; 9377; 10476; 7385; 51422; 54205; 23530; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000164919; ENSG00000014641; ENSG00000073578; ENSG00000090266; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000140740; ENSG00000161281; ENSG00000151729; ENSG00000172115; ENSG00000119421; ENSG00000165629; ENSG00000168653; ENSG00000108946; ENSG00000112992; ENSG00000100412; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000106617; ENSG00000105953; ENSG00000159199; ENSG00000154723; ENSG00000075415; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	466	466
1.37310666107e-27	5.76704797649e-26	GO:0044455	c	2	mitochondrial membrane part	498; 506; 509; 516; 518; 522; 539; 1327; 1346; 4702; 4706; 4708; 4723; 4725; 6389; 7381; 7384; 7388; 9377; 9927; 10476; 7385; 23530; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000116688; ENSG00000090266; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000140740; ENSG00000161281; ENSG00000119421; ENSG00000165629; ENSG00000168653; ENSG00000112992; ENSG00000004779; ENSG00000167863; ENSG00000010256; ENSG00000159199; ENSG00000154723; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000073578; ENSG00000110955	182	182
3.16487474407e-27	1.45584238227e-25	GO:0005743	c	4	mitochondrial inner membrane	291; 498; 506; 509; 516; 518; 522; 539; 1160; 1327; 1329; 1340; 1345; 1346; 1350; 3032; 4702; 4706; 4708; 4723; 4725; 5250; 6389; 7381; 7384; 7388; 9377; 10476; 7385; 54205; 23530; 4697	ENSG00000152234; ENSG00000172115; ENSG00000167792; ENSG00000131730; ENSG00000164919; ENSG00000073578; ENSG00000090266; ENSG00000154518; ENSG00000138029; ENSG00000189043; ENSG00000178741; ENSG00000140740; ENSG00000161281; ENSG00000151729; ENSG00000173660; ENSG00000119421; ENSG00000165629; ENSG00000168653; ENSG00000112992; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000159199; ENSG00000154723; ENSG00000075415; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	484	484
1.16856725924e-26	5.60912284436e-25	GO:0031966	c	3	mitochondrial membrane	291; 498; 506; 509; 516; 518; 522; 539; 1160; 1327; 1329; 1340; 1345; 1346; 1350; 3032; 4702; 4706; 4708; 4723; 4725; 4967; 5250; 5350; 6389; 7381; 7384; 7388; 9377; 9927; 10476; 7385; 54205; 23530; 4697	ENSG00000152234; ENSG00000172115; ENSG00000167792; ENSG00000131730; ENSG00000164919; ENSG00000073578; ENSG00000090266; ENSG00000154518; ENSG00000138029; ENSG00000189043; ENSG00000178741; ENSG00000140740; ENSG00000161281; ENSG00000151729; ENSG00000173660; ENSG00000119421; ENSG00000165629; ENSG00000168653; ENSG00000112992; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000105953; ENSG00000159199; ENSG00000154723; ENSG00000075415; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000116688; ENSG00000110955; ENSG00000198523	661	659
6.10912129916e-26	1.24822662669e-24	GO:0019866	c	3	organelle inner membrane	291; 498; 506; 509; 516; 518; 522; 539; 1160; 1327; 1329; 1340; 1345; 1346; 1350; 3032; 4702; 4706; 4708; 4723; 4725; 5250; 6389; 7381; 7384; 7388; 9377; 10476; 7385; 54205; 23530; 4697	ENSG00000152234; ENSG00000172115; ENSG00000167792; ENSG00000131730; ENSG00000164919; ENSG00000073578; ENSG00000090266; ENSG00000154518; ENSG00000138029; ENSG00000189043; ENSG00000178741; ENSG00000140740; ENSG00000161281; ENSG00000151729; ENSG00000173660; ENSG00000119421; ENSG00000165629; ENSG00000168653; ENSG00000112992; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000159199; ENSG00000154723; ENSG00000075415; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	532	532
6.68751520255e-26	1.47732405006e-24	GO:0005740	c	4	mitochondrial envelope	291; 498; 506; 509; 516; 518; 522; 539; 1160; 1327; 1329; 1340; 1345; 1346; 1350; 3032; 4702; 4706; 4708; 4723; 4725; 4967; 5250; 5350; 6389; 7381; 7384; 7388; 9377; 9927; 10476; 7385; 54205; 23530; 4697	ENSG00000152234; ENSG00000172115; ENSG00000167792; ENSG00000131730; ENSG00000164919; ENSG00000073578; ENSG00000090266; ENSG00000154518; ENSG00000138029; ENSG00000189043; ENSG00000178741; ENSG00000140740; ENSG00000161281; ENSG00000151729; ENSG00000173660; ENSG00000119421; ENSG00000165629; ENSG00000168653; ENSG00000112992; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000105953; ENSG00000159199; ENSG00000154723; ENSG00000075415; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000116688; ENSG00000110955; ENSG00000198523	696	694
