p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.46672282573e-11	8.55970094062e-10	GO:0044703	b	2	multi-organism reproductive process	2649; 2778; 3305; 3640; 4957; 5617; 5619; 5620; 7917; 10566; 10693; 11218; 116832; 80705; 148229; 50511; 51686; 54760; 23093; 57828; 25858; 26256; 26330	ENSG00000132141; ENSG00000105679; ENSG00000204463; ENSG00000064703; ENSG00000148200; ENSG00000087460; ENSG00000172179; ENSG00000111254; ENSG00000163923; ENSG00000135951; ENSG00000119685; ENSG00000122304; ENSG00000248099; ENSG00000099338; ENSG00000136811; ENSG00000115257; ENSG00000139351; ENSG00000204390; ENSG00000175646; ENSG00000143450; ENSG00000154040; ENSG00000130270; ENSG00000219435	930	928
3.89077315483e-11	8.55970094062e-10	GO:0019953	b	2	sexual reproduction	2649; 3305; 3640; 4957; 5619; 5620; 7917; 10566; 10693; 11218; 116832; 80705; 148229; 50511; 51686; 54760; 23093; 57828; 25858; 26256; 26330	ENSG00000132141; ENSG00000139351; ENSG00000111254; ENSG00000204390; ENSG00000175646; ENSG00000248099; ENSG00000143450; ENSG00000105679; ENSG00000115257; ENSG00000148200; ENSG00000219435; ENSG00000163923; ENSG00000154040; ENSG00000099338; ENSG00000130270; ENSG00000064703; ENSG00000136811; ENSG00000119685; ENSG00000135951; ENSG00000122304; ENSG00000204463	760	759
1.19203194378e-10	1.49003992973e-08	GO:0007283	b	5	spermatogenesis	2649; 3640; 4957; 5619; 5620; 7917; 10693; 116832; 80705; 50511; 51686; 54760; 23093; 57828; 25858; 26256; 26330	ENSG00000132141; ENSG00000139351; ENSG00000204463; ENSG00000248099; ENSG00000143450; ENSG00000105679; ENSG00000115257; ENSG00000148200; ENSG00000163923; ENSG00000154040; ENSG00000099338; ENSG00000219435; ENSG00000136811; ENSG00000119685; ENSG00000135951; ENSG00000122304; ENSG00000175646	491	490
1.23024225962e-10	2.47278694184e-08	GO:0048232	b	4	male gamete generation	2649; 3640; 4957; 5619; 5620; 7917; 10693; 116832; 80705; 50511; 51686; 54760; 23093; 57828; 25858; 26256; 26330	ENSG00000132141; ENSG00000139351; ENSG00000204463; ENSG00000248099; ENSG00000143450; ENSG00000105679; ENSG00000115257; ENSG00000148200; ENSG00000163923; ENSG00000154040; ENSG00000099338; ENSG00000219435; ENSG00000136811; ENSG00000119685; ENSG00000135951; ENSG00000122304; ENSG00000175646	492	491
4.94124020349e-10	7.16479829506e-08	GO:0007276	b	3	gamete generation	2649; 3640; 4957; 5619; 5620; 7917; 10693; 11218; 116832; 80705; 50511; 51686; 54760; 23093; 57828; 25858; 26256; 26330	ENSG00000132141; ENSG00000139351; ENSG00000064703; ENSG00000204463; ENSG00000248099; ENSG00000143450; ENSG00000105679; ENSG00000115257; ENSG00000148200; ENSG00000163923; ENSG00000154040; ENSG00000099338; ENSG00000219435; ENSG00000136811; ENSG00000119685; ENSG00000135951; ENSG00000122304; ENSG00000175646	616	615
4.75984180361e-09	6.98110131196e-08	GO:0044702	b	2	single organism reproductive process	1081; 2649; 3305; 3640; 4957; 5619; 5620; 7917; 10566; 10693; 11218; 116832; 80705; 148229; 50511; 51686; 54760; 23093; 57828; 25858; 26256; 26330	ENSG00000132141; ENSG00000105679; ENSG00000204463; ENSG00000064703; ENSG00000148200; ENSG00000111254; ENSG00000135346; ENSG00000163923; ENSG00000135951; ENSG00000119685; ENSG00000122304; ENSG00000248099; ENSG00000099338; ENSG00000136811; ENSG00000115257; ENSG00000139351; ENSG00000204390; ENSG00000175646; ENSG00000143450; ENSG00000154040; ENSG00000130270; ENSG00000219435	1091	1090
1.4029456926e-08	1.54324026186e-07	GO:0048609	b	2	multicellular organismal reproductive process	2649; 3640; 4957; 5619; 5620; 7917; 10693; 11218; 116832; 80705; 50511; 51686; 54760; 23093; 57828; 25858; 26256; 26330	ENSG00000132141; ENSG00000139351; ENSG00000064703; ENSG00000204463; ENSG00000248099; ENSG00000143450; ENSG00000105679; ENSG00000115257; ENSG00000148200; ENSG00000163923; ENSG00000154040; ENSG00000099338; ENSG00000219435; ENSG00000136811; ENSG00000119685; ENSG00000135951; ENSG00000122304; ENSG00000175646	762	761
2.21601483477e-08	1.9500930546e-07	GO:0032504	b	2	multicellular organism reproduction	2649; 3640; 4957; 5619; 5620; 7917; 10693; 11218; 116832; 80705; 50511; 51686; 54760; 23093; 57828; 25858; 26256; 26330	ENSG00000132141; ENSG00000139351; ENSG00000064703; ENSG00000204463; ENSG00000248099; ENSG00000143450; ENSG00000105679; ENSG00000115257; ENSG00000148200; ENSG00000163923; ENSG00000154040; ENSG00000099338; ENSG00000219435; ENSG00000136811; ENSG00000119685; ENSG00000135951; ENSG00000122304; ENSG00000175646	785	784
9.64250737971e-08	4.14627817327e-06	GO:0035686	c	3	sperm fibrous sheath	2947; 10566; 26256; 26330	ENSG00000154040; ENSG00000105679; ENSG00000134202; ENSG00000111254	10	10
1.72269350132e-06	3.70379102784e-05	GO:0097228	c	3	sperm principal piece	10566; 57828; 26256; 26330	ENSG00000154040; ENSG00000105679; ENSG00000111254; ENSG00000099338	19	19
