p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.25476387555e-17	1.37540596409e-15	GO:0006955	b	2	immune response	101; 366; 397; 409; 728; 1668; 2207; 2212; 2215; 2219; 2268; 3055; 3106; 3107; 3385; 3689; 3936; 4332; 4542; 4688; 4689; 5880; 6283; 6402; 6556; 7133; 7305; 7408; 7850; 8530; 8807; 10326; 10581; 11151; 51734; 8993; 54518; 353514; 64115	ENSG00000136167; ENSG00000151651; ENSG00000116701; ENSG00000185201; ENSG00000103569; ENSG00000085265; ENSG00000101336; ENSG00000239839; ENSG00000160255; ENSG00000115607; ENSG00000008438; ENSG00000107738; ENSG00000197405; ENSG00000141480; ENSG00000187116; ENSG00000011600; ENSG00000111348; ENSG00000234745; ENSG00000077984; ENSG00000077420; ENSG00000163563; ENSG00000125753; ENSG00000128340; ENSG00000115590; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000198736; ENSG00000101307; ENSG00000076662; ENSG00000204525; ENSG00000100365; ENSG00000143226; ENSG00000028137; ENSG00000188404; ENSG00000142347; ENSG00000162747; ENSG00000163221; ENSG00000102879	1569	993
6.49658247452e-17	2.1199367359e-15	GO:0071944	c	2	cell periphery	101; 249; 366; 391; 409; 728; 963; 1441; 2207; 2212; 2215; 2219; 2268; 2319; 2357; 2995; 3055; 3106; 3107; 3385; 3577; 3687; 3689; 3936; 4046; 4542; 4688; 4689; 4818; 5836; 5880; 6283; 6402; 6404; 6515; 6556; 6653; 7133; 7305; 7408; 7805; 7850; 8794; 8875; 9516; 10326; 10487; 10581; 11151; 57126; 79930; 80325; 54518; 23214; 9750; 25801; 64115; 64386	ENSG00000162511; ENSG00000136167; ENSG00000151651; ENSG00000008516; ENSG00000116701; ENSG00000114626; ENSG00000162551; ENSG00000185201; ENSG00000128340; ENSG00000130592; ENSG00000136732; ENSG00000103569; ENSG00000171051; ENSG00000137642; ENSG00000085265; ENSG00000101336; ENSG00000160255; ENSG00000111913; ENSG00000100504; ENSG00000143119; ENSG00000107738; ENSG00000197405; ENSG00000112303; ENSG00000141480; ENSG00000110876; ENSG00000131236; ENSG00000011600; ENSG00000132589; ENSG00000234745; ENSG00000173535; ENSG00000146094; ENSG00000115271; ENSG00000169180; ENSG00000059804; ENSG00000189067; ENSG00000077420; ENSG00000125753; ENSG00000163464; ENSG00000204936; ENSG00000105374; ENSG00000115590; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000177105; ENSG00000101307; ENSG00000076662; ENSG00000204525; ENSG00000100365; ENSG00000143226; ENSG00000028137; ENSG00000188404; ENSG00000119535; ENSG00000142347; ENSG00000162747; ENSG00000163221; ENSG00000140678; ENSG00000102879	4967	2411
9.86017086465e-17	2.1199367359e-15	GO:0005886	c	2	plasma membrane	101; 249; 366; 391; 409; 728; 963; 1441; 2207; 2212; 2215; 2219; 2268; 2319; 2357; 2995; 3055; 3106; 3107; 3385; 3577; 3687; 3689; 3936; 4046; 4688; 4689; 4818; 5836; 5880; 6283; 6402; 6404; 6515; 6556; 6653; 7133; 7305; 7408; 7805; 7850; 8794; 8875; 9516; 10326; 10487; 10581; 11151; 57126; 79930; 80325; 54518; 23214; 9750; 25801; 64115; 64386	ENSG00000162511; ENSG00000136167; ENSG00000151651; ENSG00000008516; ENSG00000116701; ENSG00000114626; ENSG00000162551; ENSG00000185201; ENSG00000128340; ENSG00000130592; ENSG00000136732; ENSG00000103569; ENSG00000171051; ENSG00000137642; ENSG00000085265; ENSG00000101336; ENSG00000160255; ENSG00000111913; ENSG00000100504; ENSG00000143119; ENSG00000107738; ENSG00000197405; ENSG00000112303; ENSG00000141480; ENSG00000110876; ENSG00000131236; ENSG00000011600; ENSG00000132589; ENSG00000234745; ENSG00000173535; ENSG00000146094; ENSG00000169180; ENSG00000059804; ENSG00000189067; ENSG00000077420; ENSG00000125753; ENSG00000163464; ENSG00000204936; ENSG00000105374; ENSG00000115590; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000177105; ENSG00000101307; ENSG00000076662; ENSG00000204525; ENSG00000100365; ENSG00000143226; ENSG00000028137; ENSG00000188404; ENSG00000119535; ENSG00000115271; ENSG00000162747; ENSG00000163221; ENSG00000140678; ENSG00000102879	4864	2345
1.36490735474e-13	2.52507860627e-11	GO:0006952	b	3	defense response	101; 241; 409; 728; 1441; 1668; 2207; 2212; 2215; 2219; 2268; 3055; 3106; 3107; 3385; 3577; 3687; 3689; 4046; 4332; 4542; 4688; 6283; 6556; 7133; 7305; 8807; 10326; 10578; 10581; 11151; 51734; 8993; 23406; 353514; 64386	ENSG00000151651; ENSG00000116701; ENSG00000130592; ENSG00000115607; ENSG00000085265; ENSG00000101336; ENSG00000239839; ENSG00000160255; ENSG00000115523; ENSG00000204525; ENSG00000008438; ENSG00000197405; ENSG00000103187; ENSG00000141480; ENSG00000187116; ENSG00000011600; ENSG00000234745; ENSG00000008516; ENSG00000163563; ENSG00000163464; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000198736; ENSG00000101307; ENSG00000076662; ENSG00000132965; ENSG00000185201; ENSG00000143226; ENSG00000028137; ENSG00000119535; ENSG00000142347; ENSG00000162747; ENSG00000163221; ENSG00000140678; ENSG00000102879	1752	1090
8.26451548109e-12	1.18458055229e-10	GO:0044459	c	2	plasma membrane part	101; 366; 409; 728; 963; 1441; 2207; 2219; 2268; 2319; 2995; 3055; 3106; 3107; 3385; 3687; 3689; 3936; 4688; 4689; 4818; 6402; 6404; 6515; 6556; 6653; 7305; 7408; 7805; 8794; 10326; 11151; 54518; 9750; 64115	ENSG00000162511; ENSG00000136167; ENSG00000151651; ENSG00000116701; ENSG00000111913; ENSG00000059804; ENSG00000136732; ENSG00000103569; ENSG00000137642; ENSG00000085265; ENSG00000101336; ENSG00000160255; ENSG00000143119; ENSG00000107738; ENSG00000197405; ENSG00000141480; ENSG00000110876; ENSG00000011600; ENSG00000132589; ENSG00000234745; ENSG00000173535; ENSG00000077420; ENSG00000125753; ENSG00000105374; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000101307; ENSG00000076662; ENSG00000204525; ENSG00000100365; ENSG00000188404; ENSG00000119535; ENSG00000140678; ENSG00000102879	2528	1182
8.50859650302e-12	5.19024386684e-10	GO:0005833	c	3	hemoglobin complex	3040; 3043; 3045; 3047; 3048; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213934; ENSG00000196565; ENSG00000223609	12	8
2.53526560041e-11	1.06481155217e-09	GO:0005344	m	3	oxygen transporter activity	3040; 3043; 3045; 3047; 3048; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213934; ENSG00000196565; ENSG00000223609	14	9
5.23980684082e-11	1.59814108645e-09	GO:0006950	b	2	response to stress	101; 241; 366; 391; 409; 728; 1441; 1668; 2207; 2212; 2215; 2219; 2268; 3040; 3043; 3045; 3047; 3048; 3055; 3106; 3107; 3310; 3385; 3577; 3687; 3689; 3936; 4046; 4332; 4542; 4688; 5552; 5880; 6283; 6402; 6404; 6556; 7133; 7305; 8807; 10326; 10487; 10578; 10581; 11151; 57126; 51734; 8993; 54518; 23406; 353514; 3039; 64386	ENSG00000206172; ENSG00000136167; ENSG00000151651; ENSG00000008516; ENSG00000116701; ENSG00000204936; ENSG00000122862; ENSG00000130592; ENSG00000223609; ENSG00000103569; ENSG00000085265; ENSG00000077420; ENSG00000101336; ENSG00000188536; ENSG00000239839; ENSG00000160255; ENSG00000115523; ENSG00000115607; ENSG00000008438; ENSG00000196565; ENSG00000197405; ENSG00000103187; ENSG00000140678; ENSG00000141480; ENSG00000110876; ENSG00000131236; ENSG00000011600; ENSG00000234745; ENSG00000187116; ENSG00000213934; ENSG00000244734; ENSG00000163563; ENSG00000163464; ENSG00000128340; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000177105; ENSG00000198736; ENSG00000101307; ENSG00000076662; ENSG00000132965; ENSG00000185201; ENSG00000173110; ENSG00000143226; ENSG00000028137; ENSG00000188404; ENSG00000119535; ENSG00000142347; ENSG00000162747; ENSG00000163221; ENSG00000204525; ENSG00000102879	3940	2743
6.29517703505e-11	1.76264956981e-08	GO:0015669	b	4	gas transport	3040; 3043; 3045; 3047; 3048; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213934; ENSG00000196565; ENSG00000223609	19	10
1.61922551818e-10	1.49778360431e-08	GO:0009611	b	3	response to wounding	101; 241; 391; 409; 2207; 2268; 3043; 3045; 3047; 3048; 3055; 3687; 3689; 3936; 5552; 5880; 6283; 6402; 6404; 6556; 7133; 10487; 57126; 8993; 54518	ENSG00000136167; ENSG00000151651; ENSG00000204936; ENSG00000122862; ENSG00000223609; ENSG00000077420; ENSG00000244734; ENSG00000160255; ENSG00000008438; ENSG00000196565; ENSG00000141480; ENSG00000110876; ENSG00000131236; ENSG00000213934; ENSG00000101336; ENSG00000128340; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000177105; ENSG00000132965; ENSG00000028137; ENSG00000188404; ENSG00000163221; ENSG00000140678	1041	670
