p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
7.85717535997e-24	4.08573118718e-22	GO:0097458	c	2	neuron part	287; 547; 1191; 1471; 1759; 1808; 2026; 2036; 2550; 4130; 4131; 4155; 4504; 5020; 5860; 6285; 6507; 6616; 7531; 23154; 23208; 8497; 8507; 9145; 9638; 10382; 10815; 11075; 84152; 84249; 23413; 112755; 55450; 57030; 57447; 9783; 29767; 29993; 63827	ENSG00000131711; ENSG00000108953; ENSG00000204681; ENSG00000197971; ENSG00000168993; ENSG00000132718; ENSG00000145362; ENSG00000132639; ENSG00000149557; ENSG00000117016; ENSG00000087250; ENSG00000130294; ENSG00000165795; ENSG00000088367; ENSG00000106976; ENSG00000101405; ENSG00000099365; ENSG00000104888; ENSG00000104435; ENSG00000143847; ENSG00000128872; ENSG00000092964; ENSG00000162545; ENSG00000124507; ENSG00000120885; ENSG00000111674; ENSG00000079215; ENSG00000104833; ENSG00000132692; ENSG00000166963; ENSG00000146005; ENSG00000160307; ENSG00000100321; ENSG00000020129; ENSG00000107130; ENSG00000131771; ENSG00000171617; ENSG00000101439; ENSG00000151552	1179	663
2.14935095611e-21	6.27610479186e-19	GO:0007268	b	4	synaptic transmission	805; 808; 1759; 2036; 2550; 2670; 2788; 3798; 4155; 801; 5020; 5530; 6285; 6507; 6616; 6620; 23154; 23208; 8497; 9145; 9379; 10815; 112755; 57030; 9783; 29767; 63827; 63908	ENSG00000204681; ENSG00000197971; ENSG00000168993; ENSG00000132718; ENSG00000104888; ENSG00000132639; ENSG00000117016; ENSG00000110076; ENSG00000176533; ENSG00000088367; ENSG00000106976; ENSG00000101405; ENSG00000099365; ENSG00000074317; ENSG00000125814; ENSG00000198668; ENSG00000138814; ENSG00000155980; ENSG00000143847; ENSG00000128872; ENSG00000131095; ENSG00000160014; ENSG00000079215; ENSG00000132692; ENSG00000160307; ENSG00000143933; ENSG00000100321; ENSG00000020129	729	321
5.65279431219e-20	1.11925327381e-17	GO:0007267	b	3	cell-cell signaling	287; 805; 808; 1759; 2036; 2550; 2670; 2788; 3798; 4155; 801; 5020; 5530; 5575; 6285; 6507; 6616; 6620; 23154; 23208; 8497; 8502; 9145; 9379; 10815; 11069; 112755; 57030; 9783; 28996; 29767; 63827; 63908	ENSG00000101405; ENSG00000197971; ENSG00000168993; ENSG00000132718; ENSG00000145362; ENSG00000132639; ENSG00000117016; ENSG00000143933; ENSG00000176533; ENSG00000088367; ENSG00000106976; ENSG00000110076; ENSG00000204681; ENSG00000099365; ENSG00000091428; ENSG00000188191; ENSG00000104888; ENSG00000074317; ENSG00000125814; ENSG00000144283; ENSG00000138814; ENSG00000155980; ENSG00000143847; ENSG00000128872; ENSG00000131095; ENSG00000160014; ENSG00000079215; ENSG00000132692; ENSG00000198668; ENSG00000064393; ENSG00000160307; ENSG00000100321; ENSG00000020129	1238	559
1.49472990579e-16	2.18230566245e-14	GO:0007399	b	4	nervous system development	287; 805; 808; 1123; 1152; 1191; 1471; 1759; 1808; 2670; 3798; 3800; 4131; 4155; 4504; 801; 4900; 5020; 5414; 5530; 5621; 6252; 6285; 6507; 6616; 6709; 7531; 23154; 8507; 8522; 9379; 9638; 11075; 84249; 266727; 23413; 51286; 347733; 57447; 28996; 29767; 29993; 63827	ENSG00000131711; ENSG00000108953; ENSG00000197971; ENSG00000145362; ENSG00000132639; ENSG00000149557; ENSG00000087250; ENSG00000143933; ENSG00000168280; ENSG00000106976; ENSG00000110076; ENSG00000184524; ENSG00000101405; ENSG00000132692; ENSG00000137285; ENSG00000154146; ENSG00000104435; ENSG00000198668; ENSG00000138814; ENSG00000155980; ENSG00000128872; ENSG00000139970; ENSG00000131095; ENSG00000160014; ENSG00000092964; ENSG00000108387; ENSG00000124507; ENSG00000120885; ENSG00000166165; ENSG00000079215; ENSG00000128656; ENSG00000165795; ENSG00000007237; ENSG00000064393; ENSG00000197694; ENSG00000146005; ENSG00000160307; ENSG00000171867; ENSG00000020129; ENSG00000112139; ENSG00000107130; ENSG00000101439; ENSG00000171617	2190	1318
4.19789318091e-15	2.60269377216e-13	GO:0043005	c	3	neuron projection	547; 1191; 1471; 1808; 2550; 4131; 4155; 4504; 5020; 5860; 6507; 6616; 7531; 23154; 9145; 9638; 10382; 10815; 11075; 84249; 23413; 55450; 57030; 57447; 29767; 29993; 63827	ENSG00000131711; ENSG00000108953; ENSG00000204681; ENSG00000197971; ENSG00000168993; ENSG00000104888; ENSG00000132639; ENSG00000149557; ENSG00000087250; ENSG00000130294; ENSG00000165795; ENSG00000101405; ENSG00000104435; ENSG00000128872; ENSG00000092964; ENSG00000162545; ENSG00000124507; ENSG00000120885; ENSG00000079215; ENSG00000104833; ENSG00000132692; ENSG00000146005; ENSG00000100321; ENSG00000020129; ENSG00000107130; ENSG00000101439; ENSG00000151552	896	509
5.63425862016e-14	1.46490724124e-12	GO:0042995	c	2	cell projection	287; 547; 1191; 1471; 1808; 2036; 2550; 2670; 3797; 4130; 4131; 4155; 4504; 5020; 5414; 5575; 5860; 6285; 6507; 6616; 7531; 23154; 8522; 9145; 9638; 10382; 10815; 11075; 84249; 23413; 55450; 57030; 57447; 29767; 29993; 63827	ENSG00000131711; ENSG00000108953; ENSG00000101405; ENSG00000197971; ENSG00000168993; ENSG00000145362; ENSG00000132639; ENSG00000149557; ENSG00000087250; ENSG00000104888; ENSG00000130294; ENSG00000088367; ENSG00000165795; ENSG00000204681; ENSG00000188191; ENSG00000162545; ENSG00000104435; ENSG00000128872; ENSG00000131095; ENSG00000092964; ENSG00000108387; ENSG00000124507; ENSG00000120885; ENSG00000079215; ENSG00000084731; ENSG00000104833; ENSG00000007237; ENSG00000132692; ENSG00000166963; ENSG00000146005; ENSG00000160307; ENSG00000100321; ENSG00000020129; ENSG00000107130; ENSG00000101439; ENSG00000151552	1769	1072
6.68505097382e-14	2.07236580188e-12	GO:0036477	c	3	somatodendritic compartment	547; 1191; 1471; 1808; 2026; 2550; 4131; 4155; 4504; 6285; 6507; 23154; 8507; 9638; 10382; 10815; 11075; 84152; 84249; 23413; 55450; 63827	ENSG00000131711; ENSG00000197971; ENSG00000168993; ENSG00000149557; ENSG00000087250; ENSG00000130294; ENSG00000204681; ENSG00000104435; ENSG00000092964; ENSG00000162545; ENSG00000120885; ENSG00000111674; ENSG00000079215; ENSG00000104833; ENSG00000132692; ENSG00000146005; ENSG00000160307; ENSG00000020129; ENSG00000107130; ENSG00000131771; ENSG00000101439; ENSG00000171617	605	348
2.33689825902e-11	4.65042753545e-09	GO:0022008	b	5	neurogenesis	287; 1123; 1191; 1759; 1808; 2670; 3798; 3800; 4131; 4504; 5530; 5621; 6252; 6285; 6507; 6616; 6709; 7531; 23154; 8507; 8522; 9638; 11075; 84249; 23413; 51286; 347733; 266727; 28996; 29993	ENSG00000131711; ENSG00000108953; ENSG00000145362; ENSG00000132639; ENSG00000149557; ENSG00000087250; ENSG00000168280; ENSG00000106976; ENSG00000184524; ENSG00000137285; ENSG00000104435; ENSG00000138814; ENSG00000155980; ENSG00000139970; ENSG00000131095; ENSG00000092964; ENSG00000124507; ENSG00000120885; ENSG00000079215; ENSG00000128656; ENSG00000007237; ENSG00000064393; ENSG00000197694; ENSG00000146005; ENSG00000160307; ENSG00000171867; ENSG00000020129; ENSG00000112139; ENSG00000107130; ENSG00000171617	1494	910
1.01654326578e-10	1.01146054945e-08	GO:0030182	b	5	neuron differentiation	287; 1123; 1759; 1808; 2670; 3798; 3800; 4131; 4504; 5530; 5621; 6252; 6285; 6507; 6616; 6709; 23154; 8507; 8522; 9638; 11075; 84249; 23413; 51286; 266727; 28996; 29993	ENSG00000131711; ENSG00000145362; ENSG00000132639; ENSG00000149557; ENSG00000087250; ENSG00000168280; ENSG00000106976; ENSG00000184524; ENSG00000104435; ENSG00000155980; ENSG00000139970; ENSG00000131095; ENSG00000092964; ENSG00000124507; ENSG00000138814; ENSG00000079215; ENSG00000128656; ENSG00000007237; ENSG00000064393; ENSG00000197694; ENSG00000146005; ENSG00000160307; ENSG00000171867; ENSG00000020129; ENSG00000112139; ENSG00000107130; ENSG00000171617	1296	779
2.11390627377e-10	2.05753543981e-08	GO:0050804	b	4	modulation of synaptic transmission	2670; 5020; 5530; 6285; 6507; 6616; 23154; 23208; 9145; 112755; 9783; 63827; 63908	ENSG00000131095; ENSG00000020129; ENSG00000132692; ENSG00000132718; ENSG00000117016; ENSG00000132639; ENSG00000101405; ENSG00000099365; ENSG00000160307; ENSG00000100321; ENSG00000079215; ENSG00000138814; ENSG00000125814	268	146
