p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
8.10732826457e-09	4.13473741493e-07	GO:0043209	c	2	myelin sheath	1267; 2670; 3306; 4155; 5414; 22933; 7846; 5010; 23176; 57165	ENSG00000131095; ENSG00000197971; ENSG00000108387; ENSG00000013297; ENSG00000198835; ENSG00000068903; ENSG00000173786; ENSG00000126803; ENSG00000164402; ENSG00000167552	169	169
1.67650717797e-07	4.49303923695e-05	GO:0007399	b	4	nervous system development	333; 745; 1191; 1267; 1298; 1471; 1902; 2670; 3799; 3996; 4155; 4504; 5414; 5781; 6285; 22933; 6696; 9444; 9448; 9638; 9771; 9839; 51704; 5010; 347733; 57447; 57698; 28996; 65125	ENSG00000169554; ENSG00000197971; ENSG00000149557; ENSG00000087250; ENSG00000049089; ENSG00000165795; ENSG00000060237; ENSG00000105290; ENSG00000124920; ENSG00000173786; ENSG00000137285; ENSG00000179295; ENSG00000112531; ENSG00000198121; ENSG00000131095; ENSG00000108387; ENSG00000068903; ENSG00000120885; ENSG00000187164; ENSG00000167191; ENSG00000118785; ENSG00000170759; ENSG00000064393; ENSG00000013297; ENSG00000160307; ENSG00000131899; ENSG00000136237; ENSG00000071054; ENSG00000101439	2190	2185
7.07353875338e-07	0.000123786928184	GO:0007272	b	3	ensheathment of neurons	745; 1191; 1902; 4155; 22933; 9444; 5010	ENSG00000198121; ENSG00000197971; ENSG00000013297; ENSG00000068903; ENSG00000124920; ENSG00000120885; ENSG00000112531	105	105
7.07353875338e-07	9.47854192952e-05	GO:0008366	b	4	axon ensheathment	745; 1191; 1902; 4155; 22933; 9444; 5010	ENSG00000198121; ENSG00000197971; ENSG00000013297; ENSG00000068903; ENSG00000124920; ENSG00000120885; ENSG00000112531	105	105
2.30532457933e-06	0.000101434281491	GO:0044430	c	3	cytoskeletal part	20; 989; 1267; 1783; 2670; 3799; 3996; 4134; 4504; 22933; 7846; 8502; 8682; 9638; 83543; 84722; 347733; 57447; 57698; 58480; 54443	ENSG00000011426; ENSG00000134222; ENSG00000131095; ENSG00000116574; ENSG00000122545; ENSG00000162734; ENSG00000149557; ENSG00000187164; ENSG00000087250; ENSG00000135720; ENSG00000173786; ENSG00000126878; ENSG00000068903; ENSG00000047849; ENSG00000131899; ENSG00000167552; ENSG00000137285; ENSG00000107331; ENSG00000144283; ENSG00000165795; ENSG00000170759	1416	1411
7.40315059562e-06	0.000333141776803	GO:0048471	c	4	perinuclear region of cytoplasm	333; 1191; 1267; 1471; 3799; 4504; 6285; 22933; 6696; 8099; 8502; 57447; 57698	ENSG00000165795; ENSG00000111328; ENSG00000144283; ENSG00000187164; ENSG00000173786; ENSG00000087250; ENSG00000160307; ENSG00000120885; ENSG00000068903; ENSG00000105290; ENSG00000118785; ENSG00000101439; ENSG00000170759	619	618
9.47327200345e-06	0.00117649128282	GO:0042552	b	5	myelination	745; 1191; 1902; 4155; 22933; 9444	ENSG00000198121; ENSG00000197971; ENSG00000068903; ENSG00000124920; ENSG00000120885; ENSG00000112531	102	102
1.094900533e-05	0.000958037966378	GO:0048869	b	3	cellular developmental process	745; 989; 1191; 1267; 1298; 1471; 1902; 2670; 2768; 3306; 3707; 3799; 3996; 4504; 5168; 5305; 5414; 5781; 6285; 22933; 6696; 9444; 9448; 9638; 9839; 114793; 51704; 85315; 347733; 57447; 57698; 58473; 58476; 58480; 28996; 54443; 65125	ENSG00000011426; ENSG00000169554; ENSG00000157827; ENSG00000149557; ENSG00000087250; ENSG00000049089; ENSG00000136960; ENSG00000021300; ENSG00000165795; ENSG00000060237; ENSG00000124920; ENSG00000078804; ENSG00000173786; ENSG00000137285; ENSG00000170915; ENSG00000150867; ENSG00000116574; ENSG00000179295; ENSG00000112531; ENSG00000198121; ENSG00000131095; ENSG00000122545; ENSG00000108387; ENSG00000146535; ENSG00000068903; ENSG00000120885; ENSG00000126803; ENSG00000187164; ENSG00000167191; ENSG00000118785; ENSG00000170759; ENSG00000064393; ENSG00000160307; ENSG00000143772; ENSG00000131899; ENSG00000071054; ENSG00000101439	3957	3941
1.5713960459e-05	0.000345707130097	GO:0005874	c	3	microtubule	1267; 1783; 3799; 4134; 4504; 22933; 7846; 9638; 84722; 347733	ENSG00000134222; ENSG00000149557; ENSG00000068903; ENSG00000135720; ENSG00000173786; ENSG00000137285; ENSG00000087250; ENSG00000047849; ENSG00000167552; ENSG00000170759	387	386
1.73711659133e-05	0.00117649128282	GO:0010001	b	5	glial cell differentiation	745; 1191; 1267; 2670; 4504; 6285; 22933	ENSG00000131095; ENSG00000173786; ENSG00000087250; ENSG00000160307; ENSG00000124920; ENSG00000120885; ENSG00000068903	170	170
2.01684219913e-05	0.00117649128282	GO:0022008	b	5	neurogenesis	745; 1191; 1267; 1298; 1902; 2670; 3799; 3996; 4504; 5781; 6285; 22933; 6696; 9448; 9638; 51704; 347733; 57698; 28996; 65125	ENSG00000198121; ENSG00000131095; ENSG00000167191; ENSG00000060237; ENSG00000064393; ENSG00000149557; ENSG00000173786; ENSG00000087250; ENSG00000160307; ENSG00000124920; ENSG00000120885; ENSG00000137285; ENSG00000068903; ENSG00000131899; ENSG00000049089; ENSG00000179295; ENSG00000187164; ENSG00000071054; ENSG00000118785; ENSG00000170759	1494	1493
2.16240997156e-05	0.00109140128766	GO:0007275	b	3	multicellular organismal development	333; 745; 989; 1191; 1267; 1298; 1471; 1902; 2670; 2768; 3707; 3799; 3996; 4155; 4504; 5168; 5305; 5414; 5781; 5860; 6285; 6468; 22933; 6696; 9444; 9448; 9638; 9771; 9839; 51704; 5010; 85315; 347733; 222166; 23500; 57447; 57698; 58473; 28996; 54443; 65125	ENSG00000011426; ENSG00000169554; ENSG00000197971; ENSG00000107829; ENSG00000149557; ENSG00000087250; ENSG00000049089; ENSG00000136960; ENSG00000021300; ENSG00000165795; ENSG00000060237; ENSG00000124920; ENSG00000173786; ENSG00000137285; ENSG00000170915; ENSG00000150867; ENSG00000179295; ENSG00000105290; ENSG00000198121; ENSG00000131095; ENSG00000122545; ENSG00000108387; ENSG00000146535; ENSG00000068903; ENSG00000120885; ENSG00000187164; ENSG00000167191; ENSG00000118785; ENSG00000170759; ENSG00000112531; ENSG00000180354; ENSG00000146122; ENSG00000064393; ENSG00000013297; ENSG00000160307; ENSG00000143772; ENSG00000131899; ENSG00000136237; ENSG00000071054; ENSG00000101439; ENSG00000151552	4759	4746
2.49463151465e-05	0.00109140128766	GO:0048468	b	3	cell development	745; 1191; 1267; 1298; 1471; 1902; 2670; 3306; 3799; 3996; 4504; 5305; 5414; 5781; 6285; 22933; 6696; 9444; 9448; 9638; 51704; 85315; 57698; 65125	ENSG00000149557; ENSG00000087250; ENSG00000049089; ENSG00000060237; ENSG00000124920; ENSG00000173786; ENSG00000187164; ENSG00000170915; ENSG00000150867; ENSG00000179295; ENSG00000112531; ENSG00000198121; ENSG00000131095; ENSG00000108387; ENSG00000068903; ENSG00000120885; ENSG00000126803; ENSG00000167191; ENSG00000118785; ENSG00000170759; ENSG00000160307; ENSG00000131899; ENSG00000071054; ENSG00000101439	2060	2057
2.79208772924e-05	0.00249426503813	GO:0021782	b	4	glial cell development	745; 1191; 2670; 4504; 22933	ENSG00000124920; ENSG00000120885; ENSG00000131095; ENSG00000068903; ENSG00000087250	74	74
2.92175604547e-05	0.000379828285912	GO:0015630	c	5	microtubule cytoskeleton	20; 989; 1267; 1783; 3799; 4134; 4504; 22933; 7846; 8502; 8682; 9638; 84722; 347733; 57447; 57698	ENSG00000134222; ENSG00000187164; ENSG00000122545; ENSG00000149557; ENSG00000087250; ENSG00000135720; ENSG00000173786; ENSG00000137285; ENSG00000068903; ENSG00000047849; ENSG00000162734; ENSG00000167552; ENSG00000107331; ENSG00000144283; ENSG00000165795; ENSG00000170759	1038	1036
2.93259623145e-05	0.000430114113946	GO:0097386	c	3	glial cell projection	2670; 4504; 22933	ENSG00000131095; ENSG00000068903; ENSG00000087250	13	13
3.05770407975e-05	0.000687983417943	GO:0005856	c	4	cytoskeleton	20; 989; 1267; 1783; 2670; 3799; 3996; 4134; 4504; 5414; 22933; 7846; 8502; 8682; 9638; 83543; 84722; 347733; 23176; 57447; 57698; 58480; 54443	ENSG00000011426; ENSG00000164402; ENSG00000149557; ENSG00000087250; ENSG00000134222; ENSG00000126878; ENSG00000165795; ENSG00000173786; ENSG00000187164; ENSG00000047849; ENSG00000137285; ENSG00000144283; ENSG00000162734; ENSG00000131095; ENSG00000122545; ENSG00000108387; ENSG00000116574; ENSG00000167552; ENSG00000068903; ENSG00000170759; ENSG00000135720; ENSG00000131899; ENSG00000107331	1948	1942
3.84534757807e-05	0.00257638287731	GO:0000902	b	4	cell morphogenesis	989; 1191; 1267; 1298; 1902; 2768; 3799; 3996; 4504; 5168; 5781; 6285; 6696; 9448; 9638; 114793; 57698; 58480	ENSG00000198121; ENSG00000187164; ENSG00000122545; ENSG00000157827; ENSG00000146535; ENSG00000149557; ENSG00000173786; ENSG00000087250; ENSG00000160307; ENSG00000120885; ENSG00000116574; ENSG00000131899; ENSG00000049089; ENSG00000179295; ENSG00000136960; ENSG00000071054; ENSG00000118785; ENSG00000170759	1306	1304
3.91311517269e-05	0.00223047564843	GO:0044767	b	2	single-organism developmental process	333; 745; 989; 1191; 1267; 1298; 1471; 1902; 2670; 2768; 3306; 3707; 3799; 3996; 4155; 4504; 5168; 5305; 5414; 5781; 5860; 6285; 6468; 22933; 6696; 9444; 9448; 9638; 9771; 9839; 114793; 51704; 5010; 85315; 347733; 222166; 23500; 57447; 57698; 58473; 58476; 58480; 28996; 54443; 65125	ENSG00000011426; ENSG00000169554; ENSG00000197971; ENSG00000107829; ENSG00000157827; ENSG00000149557; ENSG00000087250; ENSG00000049089; ENSG00000136960; ENSG00000021300; ENSG00000165795; ENSG00000060237; ENSG00000124920; ENSG00000078804; ENSG00000173786; ENSG00000137285; ENSG00000170915; ENSG00000150867; ENSG00000116574; ENSG00000179295; ENSG00000105290; ENSG00000198121; ENSG00000131095; ENSG00000122545; ENSG00000108387; ENSG00000146535; ENSG00000126803; ENSG00000120885; ENSG00000068903; ENSG00000187164; ENSG00000167191; ENSG00000118785; ENSG00000170759; ENSG00000112531; ENSG00000180354; ENSG00000146122; ENSG00000064393; ENSG00000013297; ENSG00000160307; ENSG00000143772; ENSG00000131899; ENSG00000136237; ENSG00000071054; ENSG00000101439; ENSG00000151552	5607	5585
6.78163733448e-05	0.000440806426741	GO:0097450	c	5	astrocyte end-foot	2670; 4504	ENSG00000131095; ENSG00000087250	3	3
7.05911931321e-05	0.00180007542487	GO:0042995	c	2	cell projection	989; 1191; 1267; 1471; 1902; 2670; 2768; 3799; 3996; 4155; 4504; 5414; 5860; 6285; 22933; 6696; 9638; 83543; 57447; 57698; 58480	ENSG00000198121; ENSG00000131095; ENSG00000197971; ENSG00000122545; ENSG00000108387; ENSG00000146535; ENSG00000149557; ENSG00000173786; ENSG00000087250; ENSG00000160307; ENSG00000120885; ENSG00000126878; ENSG00000068903; ENSG00000131899; ENSG00000187164; ENSG00000116574; ENSG00000151552; ENSG00000118785; ENSG00000165795; ENSG00000101439; ENSG00000170759	1769	1767
7.48825726037e-05	0.00385018815853	GO:0021762	b	4	substantia nigra development	1267; 4155; 22933; 57447	ENSG00000173786; ENSG00000197971; ENSG00000165795; ENSG00000068903	48	47
8.64544759769e-05	0.00302590665919	GO:0032989	b	3	cellular component morphogenesis	989; 1191; 1267; 1298; 1902; 2768; 3799; 3996; 4504; 5168; 5781; 6285; 6696; 9448; 9638; 114793; 57698; 58480	ENSG00000198121; ENSG00000187164; ENSG00000122545; ENSG00000157827; ENSG00000146535; ENSG00000149557; ENSG00000173786; ENSG00000087250; ENSG00000160307; ENSG00000120885; ENSG00000116574; ENSG00000131899; ENSG00000049089; ENSG00000179295; ENSG00000136960; ENSG00000071054; ENSG00000118785; ENSG00000170759	1390	1388
9.67469241471e-05	0.00275728733819	GO:0048856	b	2	anatomical structure development	333; 745; 989; 1191; 1267; 1298; 1471; 1902; 2670; 2768; 3306; 3707; 3799; 3996; 4155; 4504; 5168; 5305; 5414; 5781; 5860; 6285; 6468; 22933; 6696; 9444; 9448; 9638; 9771; 9839; 114793; 51704; 5010; 85315; 347733; 57447; 57698; 58480; 28996; 54443; 65125	ENSG00000011426; ENSG00000169554; ENSG00000197971; ENSG00000107829; ENSG00000157827; ENSG00000149557; ENSG00000087250; ENSG00000049089; ENSG00000136960; ENSG00000165795; ENSG00000060237; ENSG00000124920; ENSG00000173786; ENSG00000137285; ENSG00000170915; ENSG00000150867; ENSG00000116574; ENSG00000179295; ENSG00000105290; ENSG00000198121; ENSG00000131095; ENSG00000122545; ENSG00000108387; ENSG00000146535; ENSG00000126803; ENSG00000120885; ENSG00000068903; ENSG00000187164; ENSG00000167191; ENSG00000118785; ENSG00000170759; ENSG00000112531; ENSG00000064393; ENSG00000013297; ENSG00000160307; ENSG00000143772; ENSG00000131899; ENSG00000136237; ENSG00000071054; ENSG00000101439; ENSG00000151552	5056	5041
9.75669047419e-05	0.00385018815853	GO:0031175	b	4	neuron projection development	1267; 1298; 1902; 2670; 3799; 3996; 4504; 5781; 6285; 6696; 9448; 9638; 51704; 57698	ENSG00000198121; ENSG00000131095; ENSG00000167191; ENSG00000149557; ENSG00000087250; ENSG00000160307; ENSG00000173786; ENSG00000187164; ENSG00000131899; ENSG00000049089; ENSG00000179295; ENSG00000071054; ENSG00000118785; ENSG00000170759	907	906
0.000100564616081	0.00385018815853	GO:0030154	b	4	cell differentiation	745; 1191; 1267; 1298; 1471; 1902; 2670; 2768; 3306; 3707; 3799; 3996; 4504; 5305; 5414; 5781; 6285; 22933; 6696; 9444; 9448; 9638; 9839; 51704; 85315; 347733; 57447; 57698; 58473; 58476; 28996; 54443; 65125	ENSG00000011426; ENSG00000169554; ENSG00000149557; ENSG00000087250; ENSG00000049089; ENSG00000021300; ENSG00000165795; ENSG00000060237; ENSG00000124920; ENSG00000078804; ENSG00000173786; ENSG00000137285; ENSG00000170915; ENSG00000150867; ENSG00000179295; ENSG00000112531; ENSG00000198121; ENSG00000131095; ENSG00000108387; ENSG00000146535; ENSG00000068903; ENSG00000120885; ENSG00000126803; ENSG00000187164; ENSG00000167191; ENSG00000118785; ENSG00000170759; ENSG00000064393; ENSG00000160307; ENSG00000143772; ENSG00000131899; ENSG00000071054; ENSG00000101439	3674	3659
0.000116904136154	0.00391628856116	GO:0048666	b	4	neuron development	1267; 1298; 1902; 2670; 3799; 3996; 4504; 5781; 6285; 6696; 9448; 9638; 51704; 57698; 65125	ENSG00000198121; ENSG00000131095; ENSG00000167191; ENSG00000060237; ENSG00000149557; ENSG00000087250; ENSG00000160307; ENSG00000173786; ENSG00000187164; ENSG00000131899; ENSG00000049089; ENSG00000179295; ENSG00000071054; ENSG00000118785; ENSG00000170759	1042	1041
0.000146967952067	0.00642984790291	GO:0022604	b	5	regulation of cell morphogenesis	989; 1902; 2768; 4504; 5168; 6285; 6696; 114793; 57698; 58480	ENSG00000198121; ENSG00000122545; ENSG00000157827; ENSG00000146535; ENSG00000187164; ENSG00000087250; ENSG00000160307; ENSG00000116574; ENSG00000136960; ENSG00000118785	505	504
0.000205693733709	0.00612510229267	GO:0051128	b	4	regulation of cellular component organization	989; 1191; 1471; 1902; 2670; 2768; 3306; 3799; 4504; 5168; 5305; 6285; 22933; 6696; 9638; 9839; 11170; 114793; 51704; 84722; 57698; 58480; 54443	ENSG00000011426; ENSG00000169554; ENSG00000157827; ENSG00000149557; ENSG00000087250; ENSG00000134222; ENSG00000136960; ENSG00000187164; ENSG00000116574; ENSG00000168309; ENSG00000198121; ENSG00000131095; ENSG00000122545; ENSG00000150867; ENSG00000146535; ENSG00000068903; ENSG00000120885; ENSG00000126803; ENSG00000167191; ENSG00000118785; ENSG00000170759; ENSG00000160307; ENSG00000101439	2200	2198
0.000272931750358	0.00796050938543	GO:0048731	b	3	system development	333; 745; 1191; 1267; 1298; 1471; 1902; 2670; 3707; 3799; 3996; 4155; 4504; 5168; 5305; 5414; 5781; 5860; 6285; 6468; 22933; 6696; 9444; 9448; 9638; 9771; 9839; 51704; 5010; 347733; 57447; 57698; 28996; 54443; 65125	ENSG00000011426; ENSG00000169554; ENSG00000197971; ENSG00000107829; ENSG00000149557; ENSG00000087250; ENSG00000049089; ENSG00000136960; ENSG00000165795; ENSG00000060237; ENSG00000124920; ENSG00000173786; ENSG00000137285; ENSG00000150867; ENSG00000179295; ENSG00000105290; ENSG00000198121; ENSG00000131095; ENSG00000108387; ENSG00000068903; ENSG00000120885; ENSG00000187164; ENSG00000167191; ENSG00000118785; ENSG00000170759; ENSG00000112531; ENSG00000064393; ENSG00000013297; ENSG00000160307; ENSG00000143772; ENSG00000131899; ENSG00000136237; ENSG00000071054; ENSG00000101439; ENSG00000151552	4205	4193
0.000323987245846	0.0035638597043	GO:0043005	c	3	neuron projection	989; 1191; 1471; 1902; 3799; 3996; 4155; 4504; 5860; 22933; 9638; 57447; 57698	ENSG00000198121; ENSG00000187164; ENSG00000197971; ENSG00000122545; ENSG00000149557; ENSG00000087250; ENSG00000120885; ENSG00000068903; ENSG00000131899; ENSG00000151552; ENSG00000165795; ENSG00000101439; ENSG00000170759	896	895
0.000353989887687	0.00884974719217	GO:0048857	b	3	neural nucleus development	1267; 4155; 22933; 57447	ENSG00000173786; ENSG00000197971; ENSG00000165795; ENSG00000068903	71	70
0.000353989887687	0.0114208298297	GO:0000045	b	5	autophagosome assembly	5305; 9638; 23241; 58476	ENSG00000150867; ENSG00000149557; ENSG00000179364; ENSG00000078804	70	70
0.000362732789187	0.00544099183781	GO:0030424	c	4	axon	989; 1471; 3996; 4155; 4504; 22933; 9638; 57698	ENSG00000187164; ENSG00000197971; ENSG00000122545; ENSG00000149557; ENSG00000068903; ENSG00000087250; ENSG00000131899; ENSG00000101439	365	365
0.000391571308448	0.0114208298297	GO:0030182	b	5	neuron differentiation	1267; 1298; 1902; 2670; 3799; 3996; 4504; 5781; 6285; 6696; 9448; 9638; 51704; 57698; 28996; 65125	ENSG00000198121; ENSG00000131095; ENSG00000167191; ENSG00000060237; ENSG00000149557; ENSG00000087250; ENSG00000160307; ENSG00000064393; ENSG00000173786; ENSG00000187164; ENSG00000131899; ENSG00000049089; ENSG00000179295; ENSG00000071054; ENSG00000118785; ENSG00000170759	1296	1295
0.000435034074189	0.00804075425697	GO:0008092	m	3	cytoskeletal protein binding	3799; 4134; 6285; 22933; 9638; 114793; 83543; 84722; 23500; 57698; 54443; 65108	ENSG00000011426; ENSG00000187164; ENSG00000157827; ENSG00000146122; ENSG00000149557; ENSG00000175130; ENSG00000068903; ENSG00000160307; ENSG00000134222; ENSG00000126878; ENSG00000047849; ENSG00000170759	804	803
0.000481509372065	0.0115218837712	GO:0048858	b	4	cell projection morphogenesis	989; 1267; 1298; 3799; 3996; 4504; 5168; 5781; 6285; 6696; 9448; 9638; 57698	ENSG00000187164; ENSG00000122545; ENSG00000149557; ENSG00000087250; ENSG00000160307; ENSG00000173786; ENSG00000131899; ENSG00000049089; ENSG00000179295; ENSG00000136960; ENSG00000071054; ENSG00000118785; ENSG00000170759	934	933
0.000496646384041	0.00893963491273	GO:0016462	m	5	pyrophosphatase activity	20; 1191; 1783; 2768; 3799; 5168; 5414; 7846; 347733; 57571; 58480; 64077	ENSG00000107331; ENSG00000107902; ENSG00000108387; ENSG00000146535; ENSG00000167552; ENSG00000135720; ENSG00000120885; ENSG00000137285; ENSG00000116574; ENSG00000136960; ENSG00000172508; ENSG00000170759	816	815
0.000499867689819	0.0102767572238	GO:0030030	b	3	cell projection organization	989; 1267; 1298; 1902; 2670; 3799; 3996; 4504; 5168; 5781; 6285; 6696; 9448; 9638; 51704; 57698	ENSG00000198121; ENSG00000131095; ENSG00000122545; ENSG00000167191; ENSG00000149557; ENSG00000087250; ENSG00000160307; ENSG00000173786; ENSG00000187164; ENSG00000131899; ENSG00000049089; ENSG00000179295; ENSG00000136960; ENSG00000071054; ENSG00000118785; ENSG00000170759	1325	1324
0.000507600513801	0.0151532751329	GO:0016818	m	4	hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides	20; 1191; 1783; 2768; 3799; 5168; 5414; 7846; 347733; 57571; 58480; 64077	ENSG00000107331; ENSG00000107902; ENSG00000108387; ENSG00000146535; ENSG00000167552; ENSG00000135720; ENSG00000120885; ENSG00000137285; ENSG00000116574; ENSG00000136960; ENSG00000172508; ENSG00000170759	818	817
0.000518758339159	0.00804075425697	GO:0016817	m	3	hydrolase activity, acting on acid anhydrides	20; 1191; 1783; 2768; 3799; 5168; 5414; 7846; 347733; 57571; 58480; 64077	ENSG00000107331; ENSG00000107902; ENSG00000108387; ENSG00000146535; ENSG00000167552; ENSG00000135720; ENSG00000120885; ENSG00000137285; ENSG00000116574; ENSG00000136960; ENSG00000172508; ENSG00000170759	820	819
0.000518762226755	0.0115218837712	GO:0007010	b	4	cytoskeleton organization	1267; 1783; 1902; 2670; 3996; 4134; 22933; 114793; 84722; 55914; 23500; 57698; 58480; 54443	ENSG00000011426; ENSG00000134222; ENSG00000198121; ENSG00000131095; ENSG00000157827; ENSG00000146122; ENSG00000187164; ENSG00000068903; ENSG00000135720; ENSG00000173786; ENSG00000116574; ENSG00000047849; ENSG00000131899; ENSG00000112851	1068	1066
0.00052851894294	0.0102767572238	GO:0008360	b	3	regulation of cell shape	989; 1902; 2768; 6285; 58480	ENSG00000198121; ENSG00000146535; ENSG00000122545; ENSG00000116574; ENSG00000160307	139	138
0.00052851894294	0.0115218837712	GO:0071453	b	4	cellular response to oxygen levels	1902; 4504; 6285; 22933; 28996	ENSG00000198121; ENSG00000064393; ENSG00000068903; ENSG00000087250; ENSG00000160307	138	138
0.000579044297352	0.0144761074338	GO:0061564	b	5	axon development	1267; 1298; 3799; 3996; 4504; 5781; 6285; 6696; 9638; 57698	ENSG00000187164; ENSG00000149557; ENSG00000087250; ENSG00000160307; ENSG00000173786; ENSG00000131899; ENSG00000049089; ENSG00000179295; ENSG00000118785; ENSG00000170759	600	599
0.000587885606684	0.0115218837712	GO:0032990	b	4	cell part morphogenesis	989; 1267; 1298; 3799; 3996; 4504; 5168; 5781; 6285; 6696; 9448; 9638; 57698	ENSG00000187164; ENSG00000122545; ENSG00000149557; ENSG00000087250; ENSG00000160307; ENSG00000173786; ENSG00000131899; ENSG00000049089; ENSG00000179295; ENSG00000136960; ENSG00000071054; ENSG00000118785; ENSG00000170759	954	953
0.000601889450733	0.0115218837712	GO:0007033	b	4	vacuole organization	4504; 5305; 9638; 23241; 58476	ENSG00000150867; ENSG00000149557; ENSG00000179364; ENSG00000087250; ENSG00000078804	142	142
0.000623146923678	0.00701040289138	GO:0097449	c	4	astrocyte projection	2670; 4504	ENSG00000131095; ENSG00000087250	8	8
0.000641318979665	0.00564360702105	GO:0005875	c	3	microtubule associated complex	1783; 3799; 4134; 8682; 57698	ENSG00000135720; ENSG00000162734; ENSG00000187164; ENSG00000047849; ENSG00000170759	144	144
0.000642481572203	0.0122071498719	GO:0016043	b	2	cellular component organization	745; 989; 1191; 1267; 1298; 1471; 1783; 1902; 2670; 2768; 3306; 3799; 3996; 4134; 4155; 4504; 5168; 5305; 5414; 5781; 6285; 22933; 6696; 7846; 8502; 9448; 9638; 9839; 10284; 11170; 114793; 51125; 51704; 84722; 347733; 55914; 23241; 23500; 57698; 58476; 58480; 28996; 54443	ENSG00000011426; ENSG00000169554; ENSG00000147533; ENSG00000197971; ENSG00000157827; ENSG00000149557; ENSG00000087250; ENSG00000134222; ENSG00000187164; ENSG00000049089; ENSG00000136960; ENSG00000150459; ENSG00000179364; ENSG00000124920; ENSG00000078804; ENSG00000173786; ENSG00000137285; ENSG00000047849; ENSG00000150867; ENSG00000167552; ENSG00000179295; ENSG00000144283; ENSG00000198121; ENSG00000131095; ENSG00000122545; ENSG00000108387; ENSG00000146535; ENSG00000068903; ENSG00000120885; ENSG00000126803; ENSG00000168309; ENSG00000116574; ENSG00000112851; ENSG00000167191; ENSG00000118785; ENSG00000170759; ENSG00000146122; ENSG00000064393; ENSG00000160307; ENSG00000135720; ENSG00000131899; ENSG00000071054; ENSG00000101439	5857	5845
0.000676701424201	0.0118422749235	GO:0030901	b	3	midbrain development	1267; 4155; 22933; 57447	ENSG00000173786; ENSG00000197971; ENSG00000165795; ENSG00000068903	84	83
0.00106121250629	0.0168829262364	GO:0050793	b	3	regulation of developmental process	745; 989; 1471; 1902; 2670; 2768; 3707; 4504; 5168; 5781; 6285; 22933; 6696; 9638; 9839; 114793; 51704; 57698; 58473; 58480; 28996	ENSG00000021300; ENSG00000198121; ENSG00000131095; ENSG00000122545; ENSG00000157827; ENSG00000146535; ENSG00000149557; ENSG00000169554; ENSG00000087250; ENSG00000160307; ENSG00000124920; ENSG00000143772; ENSG00000068903; ENSG00000187164; ENSG00000116574; ENSG00000179295; ENSG00000136960; ENSG00000118785; ENSG00000167191; ENSG00000101439; ENSG00000064393	2163	2154
