p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.18463440564e-29	1.17831473009e-27	GO:0072562	c	2	blood microparticle	1; 183; 213; 259; 335; 336; 348; 710; 715; 716; 718; 733; 1356; 2243; 2244; 2266; 3075; 3240; 3263; 5004; 5345; 7018; 7448	ENSG00000163631; ENSG00000171564; ENSG00000159403; ENSG00000171560; ENSG00000047457; ENSG00000182326; ENSG00000167711; ENSG00000158874; ENSG00000110169; ENSG00000121410; ENSG00000149131; ENSG00000130203; ENSG00000171557; ENSG00000109072; ENSG00000125730; ENSG00000091513; ENSG00000106927; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000000971; ENSG00000176919; ENSG00000229314	135	134
7.09836295219e-26	1.73241475814e-24	GO:0065010	c	3	extracellular membrane-bounded organelle	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 716; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 5004; 5105; 5265; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 7018; 7276; 7448; 10449; 10747; 10841; 116844; 83758; 51181; 55937; 4485; 10247; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000182326; ENSG00000169738; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000139194; ENSG00000171557; ENSG00000167315; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000127884; ENSG00000125730; ENSG00000116171; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000176919; ENSG00000229314; ENSG00000109072	2779	2768
7.09836295219e-26	2.98131243992e-24	GO:0070062	c	4	extracellular exosome	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 716; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 4485; 5004; 5105; 5265; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 7018; 7276; 7448; 10449; 10747; 10841; 83758; 51181; 116844; 55937; 10247; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000182326; ENSG00000169738; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000139194; ENSG00000171557; ENSG00000167315; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000127884; ENSG00000125730; ENSG00000116171; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000176919; ENSG00000229314; ENSG00000109072	2779	2768
9.11797241124e-26	1.68682489608e-24	GO:0043230	c	2	extracellular organelle	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 716; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 5004; 5105; 5265; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 7018; 7276; 7448; 10247; 10449; 10747; 10841; 116844; 83758; 51181; 55937; 4485; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000182326; ENSG00000169738; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000139194; ENSG00000171557; ENSG00000167315; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000127884; ENSG00000125730; ENSG00000116171; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000176919; ENSG00000229314; ENSG00000109072	2792	2781
9.11797241124e-26	1.73241475814e-24	GO:1903561	c	3	extracellular vesicle	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 716; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 5004; 5105; 5265; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 7018; 7276; 7448; 10449; 10747; 10841; 116844; 83758; 51181; 55937; 4485; 10247; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000182326; ENSG00000169738; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000139194; ENSG00000171557; ENSG00000167315; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000127884; ENSG00000125730; ENSG00000116171; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000176919; ENSG00000229314; ENSG00000109072	2792	2781
1.12799767364e-21	7.10638534395e-20	GO:0044710	b	2	single-organism metabolic process	36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 710; 715; 716; 718; 727; 733; 1066; 445; 1356; 1373; 1528; 1558; 1564; 1565; 1571; 1593; 1892; 1962; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3290; 3638; 4837; 5105; 5345; 5950; 6288; 6342; 6470; 6480; 22928; 6580; 7018; 7276; 7448; 8608; 8630; 8659; 10449; 10747; 10841; 10993; 10998; 51268; 144193; 345275; 51181; 55240; 55268; 55937; 57817; 29958; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106804; ENSG00000159403; ENSG00000130649; ENSG00000091583; ENSG00000166347; ENSG00000160282; ENSG00000159423; ENSG00000130707; ENSG00000179761; ENSG00000113790; ENSG00000139344; ENSG00000170509; ENSG00000047457; ENSG00000182326; ENSG00000175003; ENSG00000166741; ENSG00000158874; ENSG00000132837; ENSG00000110245; ENSG00000205702; ENSG00000138207; ENSG00000171560; ENSG00000113924; ENSG00000198848; ENSG00000111275; ENSG00000073849; ENSG00000117594; ENSG00000171557; ENSG00000169738; ENSG00000167315; ENSG00000124253; ENSG00000139547; ENSG00000173432; ENSG00000115107; ENSG00000149131; ENSG00000196177; ENSG00000186480; ENSG00000130203; ENSG00000138356; ENSG00000000971; ENSG00000130208; ENSG00000138115; ENSG00000167711; ENSG00000127884; ENSG00000125730; ENSG00000116171; ENSG00000091513; ENSG00000109072; ENSG00000021826; ENSG00000118514; ENSG00000100197; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000121310; ENSG00000204444; ENSG00000118271; ENSG00000106927; ENSG00000105697; ENSG00000025423; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000135929; ENSG00000083807; ENSG00000176919; ENSG00000135094; ENSG00000179918	5298	5277
1.7084600955e-21	2.10710078445e-20	GO:0005615	c	2	extracellular space	1; 183; 213; 259; 335; 336; 341; 345; 348; 350; 563; 710; 715; 716; 718; 727; 733; 1066; 1356; 1401; 2243; 2244; 2266; 3075; 3240; 3263; 5004; 5265; 5345; 5950; 6288; 6289; 7018; 7276; 7448; 116844; 55937; 57817; 4485; 100528017	ENSG00000163631; ENSG00000171564; ENSG00000106804; ENSG00000159403; ENSG00000171560; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000182326; ENSG00000255071; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000091583; ENSG00000110169; ENSG00000198848; ENSG00000121410; ENSG00000197249; ENSG00000173432; ENSG00000149131; ENSG00000173531; ENSG00000130203; ENSG00000171557; ENSG00000130208; ENSG00000109072; ENSG00000125730; ENSG00000091513; ENSG00000138207; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106927; ENSG00000105697; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000000971; ENSG00000176919; ENSG00000229314	1338	1327
5.04658439092e-21	1.29697218847e-18	GO:0019752	b	5	carboxylic acid metabolic process	36; 183; 213; 229; 335; 341; 345; 718; 445; 1373; 1528; 1558; 1565; 1571; 1593; 1892; 1962; 3081; 3242; 3638; 5105; 6342; 6470; 6480; 8659; 10449; 10841; 10993; 10998; 51268; 144193; 55268; 22928; 29958; 64577	ENSG00000163631; ENSG00000176974; ENSG00000159423; ENSG00000083807; ENSG00000130649; ENSG00000166347; ENSG00000160282; ENSG00000130707; ENSG00000179761; ENSG00000113790; ENSG00000132837; ENSG00000121310; ENSG00000139344; ENSG00000118514; ENSG00000110245; ENSG00000113924; ENSG00000073849; ENSG00000167315; ENSG00000124253; ENSG00000116171; ENSG00000196177; ENSG00000186480; ENSG00000130208; ENSG00000138115; ENSG00000127884; ENSG00000125730; ENSG00000021826; ENSG00000100197; ENSG00000136872; ENSG00000118137; ENSG00000135744; ENSG00000158104; ENSG00000135929; ENSG00000135094; ENSG00000179918	976	975
1.23114849087e-20	1.13881235405e-19	GO:0031982	c	2	vesicle	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 716; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 5004; 5105; 5265; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 7018; 7036; 7276; 7448; 10247; 10449; 10747; 10841; 116844; 83758; 51181; 55937; 4485; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000106327; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000182326; ENSG00000169738; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000139194; ENSG00000171557; ENSG00000167315; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000127884; ENSG00000125730; ENSG00000116171; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000176919; ENSG00000229314; ENSG00000109072	3633	3619
1.59067400779e-20	2.0148537432e-19	GO:0031988	c	3	membrane-bounded vesicle	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 716; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 5004; 5105; 5265; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 7018; 7276; 7448; 10449; 10747; 10841; 116844; 83758; 51181; 55937; 4485; 10247; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000182326; ENSG00000169738; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000139194; ENSG00000171557; ENSG00000167315; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000127884; ENSG00000125730; ENSG00000116171; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000176919; ENSG00000229314; ENSG00000109072	3514	3501
