p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.26480383367e-23	8.09474453548e-22	GO:0006955	b	2	immune response	101; 366; 397; 409; 976; 1520; 1535; 2207; 2212; 2215; 2268; 3055; 3106; 3107; 3385; 3684; 3689; 3718; 3936; 4332; 4542; 4615; 4671; 4688; 4689; 6195; 6280; 6283; 6398; 6402; 6556; 6813; 7305; 7408; 7850; 8530; 8807; 10581; 79168; 7097; 51734; 353514; 9473; 3133; 64115	ENSG00000136167; ENSG00000151651; ENSG00000116701; ENSG00000185201; ENSG00000123146; ENSG00000103569; ENSG00000172936; ENSG00000076944; ENSG00000101336; ENSG00000160255; ENSG00000115607; ENSG00000107738; ENSG00000051523; ENSG00000141480; ENSG00000187116; ENSG00000011600; ENSG00000111348; ENSG00000234745; ENSG00000077984; ENSG00000130775; ENSG00000204592; ENSG00000163563; ENSG00000249437; ENSG00000125753; ENSG00000115590; ENSG00000137462; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000198736; ENSG00000169896; ENSG00000076662; ENSG00000204525; ENSG00000100365; ENSG00000244482; ENSG00000143226; ENSG00000163131; ENSG00000105639; ENSG00000188404; ENSG00000142347; ENSG00000117676; ENSG00000162747; ENSG00000163220; ENSG00000163221; ENSG00000141574	1569	1551
4.99509392474e-18	9.69048221399e-16	GO:0006952	b	3	defense response	101; 241; 409; 976; 1441; 1520; 1535; 2207; 2212; 2215; 2268; 3055; 3106; 3107; 3385; 3577; 3684; 3687; 3689; 3718; 4332; 4542; 4615; 4671; 4688; 6195; 6280; 6283; 6556; 7305; 8807; 10312; 10581; 7097; 51734; 23406; 23765; 353514; 9473; 3133; 64386	ENSG00000151651; ENSG00000116701; ENSG00000110719; ENSG00000137462; ENSG00000177663; ENSG00000123146; ENSG00000115607; ENSG00000172936; ENSG00000101336; ENSG00000160255; ENSG00000204525; ENSG00000051523; ENSG00000103187; ENSG00000141480; ENSG00000187116; ENSG00000011600; ENSG00000234745; ENSG00000130775; ENSG00000204592; ENSG00000008516; ENSG00000163563; ENSG00000249437; ENSG00000163464; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000198736; ENSG00000169896; ENSG00000076662; ENSG00000132965; ENSG00000185201; ENSG00000143226; ENSG00000163131; ENSG00000105639; ENSG00000119535; ENSG00000142347; ENSG00000117676; ENSG00000162747; ENSG00000163220; ENSG00000163221; ENSG00000140678	1752	1732
1.68018925112e-16	7.07457719421e-15	GO:0071944	c	2	cell periphery	101; 249; 366; 391; 409; 963; 976; 1441; 1535; 2180; 2207; 2212; 2215; 2268; 2319; 2357; 3055; 3106; 3107; 3385; 3577; 3684; 3687; 3689; 3718; 3936; 4542; 4615; 4671; 4688; 4689; 5836; 6280; 6283; 6398; 6402; 6404; 6533; 6556; 6653; 6813; 7305; 7408; 7805; 7850; 8794; 8875; 9445; 9516; 10312; 10487; 10581; 57126; 79930; 7097; 80325; 23214; 23765; 56996; 9750; 25801; 3133; 64115; 64386	ENSG00000162511; ENSG00000136167; ENSG00000151651; ENSG00000110719; ENSG00000116701; ENSG00000114626; ENSG00000162551; ENSG00000185201; ENSG00000177663; ENSG00000131236; ENSG00000123146; ENSG00000103569; ENSG00000171051; ENSG00000172936; ENSG00000137642; ENSG00000100504; ENSG00000076944; ENSG00000101336; ENSG00000204936; ENSG00000160255; ENSG00000151726; ENSG00000143119; ENSG00000107738; ENSG00000051523; ENSG00000112303; ENSG00000111913; ENSG00000141480; ENSG00000110876; ENSG00000136156; ENSG00000011600; ENSG00000132589; ENSG00000234745; ENSG00000173535; ENSG00000146094; ENSG00000115271; ENSG00000169180; ENSG00000204592; ENSG00000189067; ENSG00000008516; ENSG00000249437; ENSG00000125753; ENSG00000163464; ENSG00000141574; ENSG00000115590; ENSG00000137462; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000177105; ENSG00000169896; ENSG00000076662; ENSG00000204525; ENSG00000131389; ENSG00000100365; ENSG00000143226; ENSG00000105639; ENSG00000188404; ENSG00000119535; ENSG00000142347; ENSG00000162747; ENSG00000163220; ENSG00000163221; ENSG00000140678; ENSG00000146828	4967	4914
3.07590312792e-16	7.07457719421e-15	GO:0005886	c	2	plasma membrane	101; 249; 366; 391; 409; 963; 976; 1441; 1535; 2180; 2207; 2212; 2215; 2268; 2319; 2357; 3055; 3106; 3107; 3385; 3577; 3684; 3687; 3689; 3718; 3936; 4615; 4671; 4688; 4689; 5836; 6280; 6283; 6398; 6402; 6404; 6533; 6556; 6653; 6813; 7305; 7408; 7805; 7850; 8794; 8875; 9445; 9516; 10312; 10487; 10581; 57126; 79930; 7097; 80325; 23214; 23765; 56996; 9750; 25801; 3133; 64115; 64386	ENSG00000162511; ENSG00000136167; ENSG00000151651; ENSG00000110719; ENSG00000116701; ENSG00000114626; ENSG00000162551; ENSG00000185201; ENSG00000177663; ENSG00000131236; ENSG00000123146; ENSG00000103569; ENSG00000171051; ENSG00000172936; ENSG00000137642; ENSG00000100504; ENSG00000076944; ENSG00000101336; ENSG00000204936; ENSG00000160255; ENSG00000151726; ENSG00000143119; ENSG00000107738; ENSG00000051523; ENSG00000112303; ENSG00000111913; ENSG00000141480; ENSG00000110876; ENSG00000136156; ENSG00000011600; ENSG00000132589; ENSG00000234745; ENSG00000173535; ENSG00000146094; ENSG00000169180; ENSG00000204592; ENSG00000189067; ENSG00000008516; ENSG00000249437; ENSG00000125753; ENSG00000163464; ENSG00000141574; ENSG00000115590; ENSG00000137462; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000177105; ENSG00000169896; ENSG00000076662; ENSG00000204525; ENSG00000131389; ENSG00000100365; ENSG00000143226; ENSG00000105639; ENSG00000188404; ENSG00000119535; ENSG00000115271; ENSG00000162747; ENSG00000163220; ENSG00000163221; ENSG00000140678; ENSG00000146828	4864	4811
6.88919765968e-15	2.12876207684e-12	GO:0050776	b	4	regulation of immune response	101; 409; 1520; 1535; 2207; 2212; 2268; 2319; 3055; 3106; 3107; 3385; 3684; 3689; 3718; 4332; 4542; 4615; 6195; 6402; 6556; 6813; 7305; 7408; 7097; 9473; 3133; 64115	ENSG00000151651; ENSG00000204592; ENSG00000137462; ENSG00000172936; ENSG00000076944; ENSG00000101336; ENSG00000160255; ENSG00000107738; ENSG00000051523; ENSG00000141480; ENSG00000011600; ENSG00000132589; ENSG00000234745; ENSG00000130775; ENSG00000163563; ENSG00000125753; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000169896; ENSG00000076662; ENSG00000204525; ENSG00000143226; ENSG00000163131; ENSG00000105639; ENSG00000188404; ENSG00000142347; ENSG00000117676	915	907
1.43427506241e-13	1.39124681053e-11	GO:0045087	b	3	innate immune response	101; 409; 1520; 1535; 2207; 2212; 2268; 3055; 3106; 3107; 3385; 3684; 3689; 3718; 4542; 4615; 4671; 4688; 6195; 6280; 6283; 6556; 7305; 10581; 7097; 51734; 353514; 3133	ENSG00000151651; ENSG00000116701; ENSG00000137462; ENSG00000172936; ENSG00000101336; ENSG00000160255; ENSG00000051523; ENSG00000141480; ENSG00000158869; ENSG00000187116; ENSG00000011600; ENSG00000234745; ENSG00000204592; ENSG00000249437; ENSG00000018280; ENSG00000000938; ENSG00000198736; ENSG00000169896; ENSG00000076662; ENSG00000204525; ENSG00000185201; ENSG00000143226; ENSG00000163131; ENSG00000105639; ENSG00000142347; ENSG00000117676; ENSG00000163220; ENSG00000163221	1036	1025
4.05430330668e-13	2.62178280498e-11	GO:0002682	b	3	regulation of immune system process	101; 409; 1441; 1520; 1535; 2207; 2212; 2215; 2268; 2319; 3055; 3059; 3106; 3107; 3385; 3684; 3689; 3718; 4332; 4542; 4615; 6195; 6402; 6556; 6688; 6813; 7305; 7408; 7097; 9473; 3133; 64115	ENSG00000151651; ENSG00000204592; ENSG00000137462; ENSG00000172936; ENSG00000076944; ENSG00000101336; ENSG00000160255; ENSG00000107738; ENSG00000051523; ENSG00000141480; ENSG00000011600; ENSG00000132589; ENSG00000234745; ENSG00000130775; ENSG00000066336; ENSG00000163563; ENSG00000125753; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000169896; ENSG00000076662; ENSG00000204525; ENSG00000180353; ENSG00000143226; ENSG00000163131; ENSG00000105639; ENSG00000188404; ENSG00000119535; ENSG00000142347; ENSG00000117676; ENSG00000162747	1444	1433
2.31425051961e-12	5.21496667113e-10	GO:0050778	b	5	positive regulation of immune response	101; 409; 1520; 1535; 2207; 2212; 2268; 2319; 3055; 3106; 3385; 3684; 3689; 3718; 4332; 4615; 6195; 6556; 7097; 7408; 9473; 3133	ENSG00000151651; ENSG00000204592; ENSG00000137462; ENSG00000172936; ENSG00000101336; ENSG00000160255; ENSG00000051523; ENSG00000141480; ENSG00000132589; ENSG00000234745; ENSG00000130775; ENSG00000163563; ENSG00000125753; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000169896; ENSG00000076662; ENSG00000143226; ENSG00000163131; ENSG00000105639; ENSG00000117676	668	664
4.29515502891e-12	6.63601451966e-10	GO:0002684	b	4	positive regulation of immune system process	101; 409; 1520; 1535; 2207; 2212; 2268; 2319; 3055; 3059; 3106; 3385; 3684; 3689; 3718; 4332; 4615; 6195; 6402; 6556; 6813; 7408; 7097; 9473; 3133	ENSG00000151651; ENSG00000204592; ENSG00000137462; ENSG00000172936; ENSG00000076944; ENSG00000101336; ENSG00000160255; ENSG00000051523; ENSG00000141480; ENSG00000132589; ENSG00000234745; ENSG00000130775; ENSG00000163563; ENSG00000125753; ENSG00000158869; ENSG00000018280; ENSG00000000938; ENSG00000169896; ENSG00000076662; ENSG00000180353; ENSG00000143226; ENSG00000163131; ENSG00000105639; ENSG00000188404; ENSG00000117676	926	919
4.47636624131e-12	5.21496667113e-10	GO:0031349	b	5	positive regulation of defense response	101; 241; 409; 1520; 1535; 2207; 2319; 3055; 3385; 3684; 3689; 4615; 6195; 6280; 6283; 7097; 23765; 3133	ENSG00000132589; ENSG00000163220; ENSG00000101336; ENSG00000169896; ENSG00000151651; ENSG00000076662; ENSG00000132965; ENSG00000160255; ENSG00000204592; ENSG00000137462; ENSG00000177663; ENSG00000163131; ENSG00000051523; ENSG00000117676; ENSG00000141480; ENSG00000163221; ENSG00000172936; ENSG00000158869	422	420
