p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.71766581346e-33	6.83630993759e-31	GO:0030198	b	4	extracellular matrix organization	871; 1277; 1278; 1281; 1289; 1290; 1291; 1293; 1295; 1303; 1513; 2192; 2200; 2202; 2335; 2621; 3491; 3912; 3915; 4015; 4017; 4313; 4323; 5054; 5351; 5352; 7045; 7057; 7837; 8434; 8754; 3688; 151887; 22795; 26585	ENSG00000115414; ENSG00000113083; ENSG00000149257; ENSG00000143387; ENSG00000091986; ENSG00000091136; ENSG00000135862; ENSG00000087303; ENSG00000120708; ENSG00000083444; ENSG00000157227; ENSG00000204262; ENSG00000130508; ENSG00000111799; ENSG00000163359; ENSG00000152952; ENSG00000130635; ENSG00000144810; ENSG00000106366; ENSG00000168615; ENSG00000115380; ENSG00000142871; ENSG00000087245; ENSG00000150093; ENSG00000166147; ENSG00000166923; ENSG00000142156; ENSG00000183087; ENSG00000077942; ENSG00000134013; ENSG00000137801; ENSG00000168542; ENSG00000122707; ENSG00000108821; ENSG00000164692	388	262
1.9709609559e-33	5.28217536181e-31	GO:0043062	b	3	extracellular structure organization	871; 1277; 1278; 1281; 1289; 1290; 1291; 1293; 1295; 1303; 1513; 2192; 2200; 2202; 2335; 2621; 3491; 3912; 3915; 4015; 4017; 4313; 4323; 5054; 5351; 5352; 7045; 7057; 7837; 8434; 8754; 3688; 151887; 22795; 26585	ENSG00000115414; ENSG00000113083; ENSG00000149257; ENSG00000143387; ENSG00000091986; ENSG00000091136; ENSG00000135862; ENSG00000087303; ENSG00000120708; ENSG00000083444; ENSG00000157227; ENSG00000204262; ENSG00000130508; ENSG00000111799; ENSG00000163359; ENSG00000152952; ENSG00000130635; ENSG00000144810; ENSG00000106366; ENSG00000168615; ENSG00000115380; ENSG00000142871; ENSG00000087245; ENSG00000150093; ENSG00000166147; ENSG00000166923; ENSG00000142156; ENSG00000183087; ENSG00000077942; ENSG00000134013; ENSG00000137801; ENSG00000168542; ENSG00000122707; ENSG00000108821; ENSG00000164692	389	263
9.19518999013e-27	4.87345069477e-25	GO:0005578	c	2	proteinaceous extracellular matrix	1277; 1278; 1281; 1289; 1290; 1291; 1293; 1295; 1303; 2192; 2200; 2202; 2335; 3491; 3912; 3915; 3956; 4015; 4017; 4313; 7045; 7058; 7837; 7980; 115908; 151887; 22795	ENSG00000115414; ENSG00000113083; ENSG00000164932; ENSG00000091986; ENSG00000091136; ENSG00000135862; ENSG00000087303; ENSG00000120708; ENSG00000105825; ENSG00000186340; ENSG00000204262; ENSG00000130508; ENSG00000111799; ENSG00000163359; ENSG00000130635; ENSG00000144810; ENSG00000100097; ENSG00000115380; ENSG00000142871; ENSG00000087245; ENSG00000166147; ENSG00000142156; ENSG00000077942; ENSG00000134013; ENSG00000168542; ENSG00000108821; ENSG00000164692	356	184
1.01892413494e-21	3.12809709425e-19	GO:0032963	b	5	collagen metabolic process	871; 1277; 1278; 1281; 1289; 1290; 1291; 1293; 1295; 1303; 1513; 3091; 4313; 4323; 8754; 9697; 9902; 3688	ENSG00000065308; ENSG00000142156; ENSG00000149257; ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000011028; ENSG00000168542; ENSG00000150093; ENSG00000108821; ENSG00000100644; ENSG00000164692; ENSG00000144810; ENSG00000168615	118	78
1.6808137731e-21	3.34481940847e-19	GO:0044259	b	4	multicellular organismal macromolecule metabolic process	871; 1277; 1278; 1281; 1289; 1290; 1291; 1293; 1295; 1303; 1513; 3091; 4313; 4323; 8754; 9697; 9902; 3688	ENSG00000065308; ENSG00000142156; ENSG00000149257; ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000011028; ENSG00000168542; ENSG00000150093; ENSG00000108821; ENSG00000100644; ENSG00000164692; ENSG00000144810; ENSG00000168615	124	80
3.02209494676e-21	8.0085516089e-20	GO:0005615	c	2	extracellular space	133; 308; 871; 1277; 1278; 1281; 1293; 1303; 1435; 1513; 2192; 2200; 2202; 2335; 2621; 3572; 3912; 3915; 3956; 4015; 4017; 135228; 4313; 5054; 5118; 5270; 5806; 22943; 7045; 7057; 7837; 8614; 8754; 11167; 114990; 115908; 26585	ENSG00000115414; ENSG00000113083; ENSG00000149257; ENSG00000164932; ENSG00000107984; ENSG00000143387; ENSG00000106333; ENSG00000168140; ENSG00000091136; ENSG00000135862; ENSG00000163430; ENSG00000120708; ENSG00000113739; ENSG00000156535; ENSG00000163661; ENSG00000130508; ENSG00000111799; ENSG00000163359; ENSG00000106366; ENSG00000100097; ENSG00000168615; ENSG00000115380; ENSG00000135919; ENSG00000134352; ENSG00000087245; ENSG00000166147; ENSG00000166923; ENSG00000148926; ENSG00000183087; ENSG00000164111; ENSG00000077942; ENSG00000134013; ENSG00000137801; ENSG00000184371; ENSG00000168542; ENSG00000108821; ENSG00000164692	1338	684
5.93872533723e-21	7.87870894739e-19	GO:0030574	b	4	collagen catabolic process	1277; 1278; 1281; 1289; 1290; 1291; 1293; 1295; 1303; 1513; 4313; 4323; 8754; 9902; 3688	ENSG00000142156; ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000011028; ENSG00000168542; ENSG00000150093; ENSG00000108821; ENSG00000164692; ENSG00000144810; ENSG00000168615	77	45
1.08669566999e-20	1.45617219779e-18	GO:0044236	b	3	multicellular organismal metabolic process	871; 1277; 1278; 1281; 1289; 1290; 1291; 1293; 1295; 1303; 1513; 3091; 4313; 4323; 8754; 9697; 9902; 3688	ENSG00000065308; ENSG00000142156; ENSG00000149257; ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000011028; ENSG00000168542; ENSG00000150093; ENSG00000108821; ENSG00000100644; ENSG00000164692; ENSG00000144810; ENSG00000168615	138	88
2.64214809595e-20	2.62893735547e-18	GO:0044243	b	4	multicellular organismal catabolic process	1277; 1278; 1281; 1289; 1290; 1291; 1293; 1295; 1303; 1513; 4313; 4323; 8754; 9902; 3688	ENSG00000142156; ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000011028; ENSG00000168542; ENSG00000150093; ENSG00000108821; ENSG00000164692; ENSG00000144810; ENSG00000168615	84	49
3.96916913085e-19	3.15945862816e-17	GO:0022617	b	4	extracellular matrix disassembly	1277; 1278; 1281; 1289; 1290; 1291; 1293; 1295; 1303; 1513; 2200; 2335; 3912; 3915; 4313; 4323; 8754	ENSG00000115414; ENSG00000142156; ENSG00000143387; ENSG00000091136; ENSG00000157227; ENSG00000111799; ENSG00000135862; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000168542; ENSG00000108821; ENSG00000166147; ENSG00000164692; ENSG00000144810; ENSG00000168615	132	88
