p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.1312412111e-20	1.38530678722e-18	GO:0006955	b	2	immune response	330; 958; 972; 973; 974; 3113; 3122; 3437; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 3663; 3676; 3695; 4049; 4065; 4599; 4790; 4791; 4938; 4939; 4940; 5452; 6194; 203068; 6772; 7124; 7128; 8482; 9636; 10148; 10666; 10964; 115650; 64135; 939; 60489	ENSG00000211677; ENSG00000211679; ENSG00000054219; ENSG00000111331; ENSG00000111335; ENSG00000138623; ENSG00000105369; ENSG00000089127; ENSG00000204287; ENSG00000232810; ENSG00000119917; ENSG00000137154; ENSG00000211893; ENSG00000211892; ENSG00000196230; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000101017; ENSG00000115267; ENSG00000128604; ENSG00000137959; ENSG00000028277; ENSG00000226979; ENSG00000077150; ENSG00000139626; ENSG00000023445; ENSG00000115415; ENSG00000157601; ENSG00000150637; ENSG00000007312; ENSG00000159958; ENSG00000139193; ENSG00000109320; ENSG00000118503; ENSG00000019582; ENSG00000187608; ENSG00000239713; ENSG00000115232; ENSG00000231389; ENSG00000105246	1569	1551
2.35416438262e-19	7.65103424352e-18	GO:0002252	b	2	immune effector process	330; 958; 972; 3437; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 3663; 4049; 4599; 4938; 4939; 4940; 5452; 6194; 203068; 6772; 7124; 7128; 8482; 9636; 10666; 10964; 64135; 939; 60489	ENSG00000211677; ENSG00000211679; ENSG00000111331; ENSG00000111335; ENSG00000138623; ENSG00000089127; ENSG00000232810; ENSG00000119917; ENSG00000211893; ENSG00000211892; ENSG00000196230; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000101017; ENSG00000115267; ENSG00000128604; ENSG00000137959; ENSG00000028277; ENSG00000226979; ENSG00000023445; ENSG00000115415; ENSG00000137154; ENSG00000150637; ENSG00000139193; ENSG00000118503; ENSG00000019582; ENSG00000187608; ENSG00000239713; ENSG00000157601	765	759
5.5614076018e-17	1.71291354135e-14	GO:0002460	b	4	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	958; 972; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 4049; 4791; 5452; 7124; 7128; 10148; 10666; 115650; 939	ENSG00000211893; ENSG00000211892; ENSG00000211677; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000139193; ENSG00000101017; ENSG00000019582; ENSG00000118503; ENSG00000211679; ENSG00000226979; ENSG00000150637; ENSG00000159958; ENSG00000232810; ENSG00000028277; ENSG00000105246; ENSG00000077150	229	226
6.94968201687e-17	1.59842686388e-15	GO:0003823	m	2	antigen binding	958; 962; 972; 3113; 3122; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 3676; 5315	ENSG00000211893; ENSG00000211892; ENSG00000211677; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000101017; ENSG00000019582; ENSG00000211679; ENSG00000117091; ENSG00000115232; ENSG00000204287; ENSG00000067225; ENSG00000231389	103	100
5.90753135682e-16	1.17559874001e-13	GO:0002250	b	3	adaptive immune response	958; 972; 973; 974; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 4049; 4791; 5452; 7124; 7128; 10148; 10666; 115650; 939	ENSG00000211893; ENSG00000211892; ENSG00000211677; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000139193; ENSG00000101017; ENSG00000019582; ENSG00000118503; ENSG00000211679; ENSG00000007312; ENSG00000105369; ENSG00000150637; ENSG00000159958; ENSG00000232810; ENSG00000028277; ENSG00000105246; ENSG00000077150; ENSG00000226979	357	351
1.95382751912e-15	4.90410707299e-13	GO:0019724	b	5	B cell mediated immunity	939; 958; 972; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 4049; 5452; 7124; 10666	ENSG00000211893; ENSG00000211892; ENSG00000211677; ENSG00000211897; ENSG00000211896; ENSG00000139193; ENSG00000101017; ENSG00000019582; ENSG00000211899; ENSG00000211679; ENSG00000226979; ENSG00000150637; ENSG00000232810; ENSG00000028277	128	126
3.87196179232e-15	5.96282116017e-13	GO:0002684	b	4	positive regulation of immune system process	330; 958; 972; 973; 974; 3113; 3122; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 3676; 4049; 4790; 4791; 7124; 7128; 8482; 9404; 9636; 10148; 10666; 115650; 64135; 939	ENSG00000211677; ENSG00000211679; ENSG00000105369; ENSG00000159958; ENSG00000204287; ENSG00000232810; ENSG00000211893; ENSG00000211892; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000101017; ENSG00000115267; ENSG00000138623; ENSG00000226979; ENSG00000077150; ENSG00000023445; ENSG00000150637; ENSG00000110031; ENSG00000007312; ENSG00000139193; ENSG00000109320; ENSG00000118503; ENSG00000019582; ENSG00000187608; ENSG00000115232; ENSG00000231389; ENSG00000105246	926	919
1.33240681418e-14	1.67217055179e-12	GO:0050778	b	5	positive regulation of immune response	330; 958; 972; 973; 974; 3113; 3122; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 4049; 4790; 4791; 7124; 7128; 8482; 9404; 10666; 115650; 64135	ENSG00000211677; ENSG00000211679; ENSG00000105369; ENSG00000159958; ENSG00000204287; ENSG00000232810; ENSG00000211893; ENSG00000211892; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000101017; ENSG00000115267; ENSG00000138623; ENSG00000226979; ENSG00000077150; ENSG00000023445; ENSG00000150637; ENSG00000110031; ENSG00000007312; ENSG00000109320; ENSG00000118503; ENSG00000019582; ENSG00000231389	668	664
2.23127008835e-14	2.22011373791e-12	GO:0002682	b	3	regulation of immune system process	330; 958; 972; 973; 974; 3113; 3122; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 3676; 3695; 4049; 4790; 4791; 6772; 7124; 7128; 8482; 9404; 9636; 10148; 10666; 340152; 115650; 23240; 64135; 939; 60489	ENSG00000178199; ENSG00000211677; ENSG00000121210; ENSG00000211679; ENSG00000105369; ENSG00000159958; ENSG00000204287; ENSG00000232810; ENSG00000211893; ENSG00000211892; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000101017; ENSG00000115267; ENSG00000138623; ENSG00000226979; ENSG00000077150; ENSG00000139626; ENSG00000023445; ENSG00000115415; ENSG00000150637; ENSG00000110031; ENSG00000007312; ENSG00000139193; ENSG00000109320; ENSG00000118503; ENSG00000019582; ENSG00000187608; ENSG00000239713; ENSG00000115232; ENSG00000231389; ENSG00000105246	1444	1433
2.37650433214e-14	2.439877781e-12	GO:0050776	b	4	regulation of immune response	330; 958; 972; 973; 974; 3113; 3122; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 3676; 3695; 4049; 4790; 4791; 6772; 7124; 7128; 8482; 9404; 10666; 115650; 64135	ENSG00000211677; ENSG00000211679; ENSG00000105369; ENSG00000159958; ENSG00000204287; ENSG00000232810; ENSG00000211893; ENSG00000211892; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000101017; ENSG00000115267; ENSG00000138623; ENSG00000226979; ENSG00000077150; ENSG00000139626; ENSG00000023445; ENSG00000115415; ENSG00000150637; ENSG00000110031; ENSG00000007312; ENSG00000109320; ENSG00000118503; ENSG00000019582; ENSG00000115232; ENSG00000231389	915	907
1.33636947217e-13	8.86458416538e-12	GO:0006952	b	3	defense response	330; 958; 962; 972; 3113; 3122; 3437; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 3663; 4049; 4065; 4599; 4790; 4791; 4938; 4939; 4940; 203068; 6772; 7037; 7124; 7128; 8482; 9636; 10666; 10964; 11262; 64135; 60489	ENSG00000072274; ENSG00000211677; ENSG00000211679; ENSG00000054219; ENSG00000111331; ENSG00000111335; ENSG00000079263; ENSG00000089127; ENSG00000204287; ENSG00000232810; ENSG00000119917; ENSG00000211893; ENSG00000211892; ENSG00000196230; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000101017; ENSG00000115267; ENSG00000128604; ENSG00000137959; ENSG00000138623; ENSG00000226979; ENSG00000077150; ENSG00000023445; ENSG00000115415; ENSG00000150637; ENSG00000109320; ENSG00000118503; ENSG00000019582; ENSG00000187608; ENSG00000239713; ENSG00000117091; ENSG00000157601; ENSG00000231389	1752	1732
4.82788157769e-13	3.71746881482e-11	GO:0002449	b	4	lymphocyte mediated immunity	958; 972; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 4049; 5452; 203068; 7124; 10666; 939	ENSG00000211893; ENSG00000211892; ENSG00000211677; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000139193; ENSG00000101017; ENSG00000019582; ENSG00000211679; ENSG00000226979; ENSG00000150637; ENSG00000232810; ENSG00000028277; ENSG00000196230	232	229
3.85954111997e-12	8.36233909326e-11	GO:0044764	b	2	multi-organism cellular process	330; 3122; 3695; 3921; 4599; 4869; 4938; 4940; 5478; 5901; 6124; 6143; 6187; 6188; 6194; 6228; 6418; 6772; 7037; 7124; 9636; 64135; 60489	ENSG00000174444; ENSG00000072274; ENSG00000111331; ENSG00000204287; ENSG00000089127; ENSG00000232810; ENSG00000108298; ENSG00000140988; ENSG00000239713; ENSG00000115267; ENSG00000186468; ENSG00000139626; ENSG00000023445; ENSG00000115415; ENSG00000137154; ENSG00000181163; ENSG00000187608; ENSG00000196262; ENSG00000168028; ENSG00000157601; ENSG00000132341; ENSG00000119335; ENSG00000149273	797	783
5.33690300098e-12	4.46520884415e-10	GO:0007166	b	5	cell surface receptor signaling pathway	142; 330; 939; 958; 972; 973; 974; 3113; 3122; 3437; 3500; 3501; 3502; 3503; 3507; 3538; 3539; 3663; 3676; 3695; 4599; 4790; 4791; 4938; 4939; 4940; 6194; 6772; 7124; 7128; 7185; 8482; 9404; 9636; 10148; 10666; 50615; 51366; 23240; 29121	ENSG00000121210; ENSG00000211677; ENSG00000211679; ENSG00000111331; ENSG00000103522; ENSG00000111335; ENSG00000138623; ENSG00000105369; ENSG00000089127; ENSG00000204287; ENSG00000232810; ENSG00000069493; ENSG00000119917; ENSG00000137154; ENSG00000211893; ENSG00000211892; ENSG00000211897; ENSG00000211896; ENSG00000211899; ENSG00000101017; ENSG00000128604; ENSG00000056558; ENSG00000139193; ENSG00000104517; ENSG00000077150; ENSG00000139626; ENSG00000023445; ENSG00000115415; ENSG00000157601; ENSG00000150637; ENSG00000110031; ENSG00000143799; ENSG00000007312; ENSG00000109320; ENSG00000118503; ENSG00000019582; ENSG00000187608; ENSG00000115232; ENSG00000231389; ENSG00000105246	2578	2565
8.30747469277e-12	4.4860363341e-10	GO:0009897	c	3	external side of plasma membrane	933; 958; 962; 972; 973; 974; 3507; 3676; 7037; 7124; 8482; 10666; 115650; 939	ENSG00000072274; ENSG00000115232; ENSG00000019582; ENSG00000211899; ENSG00000101017; ENSG00000138623; ENSG00000117091; ENSG00000007312; ENSG00000105369; ENSG00000150637; ENSG00000159958; ENSG00000012124; ENSG00000232810; ENSG00000139193	233	230
1.41785308805e-11	5.69918591831e-10	GO:0009615	b	3	response to virus	330; 958; 2023; 3437; 3663; 4599; 4938; 4939; 4940; 6772; 7124; 7128; 9636; 10561; 10964; 64135; 60489	ENSG00000023445; ENSG00000115415; ENSG00000118503; ENSG00000137965; ENSG00000137959; ENSG00000101017; ENSG00000239713; ENSG00000115267; ENSG00000128604; ENSG00000111331; ENSG00000111335; ENSG00000157601; ENSG00000089127; ENSG00000074800; ENSG00000232810; ENSG00000187608; ENSG00000119917	407	403
1.52896592266e-11	2.48456962433e-10	GO:0044419	b	2	interspecies interaction between organisms	3122; 3695; 3921; 4049; 4599; 4869; 4938; 4940; 5478; 5901; 6124; 6143; 6187; 6188; 6194; 6228; 6418; 6772; 7037; 7124; 9636; 64135; 60489	ENSG00000174444; ENSG00000072274; ENSG00000111331; ENSG00000204287; ENSG00000089127; ENSG00000232810; ENSG00000108298; ENSG00000140988; ENSG00000239713; ENSG00000115267; ENSG00000226979; ENSG00000186468; ENSG00000139626; ENSG00000115415; ENSG00000137154; ENSG00000181163; ENSG00000187608; ENSG00000196262; ENSG00000168028; ENSG00000157601; ENSG00000132341; ENSG00000119335; ENSG00000149273	852	838
