p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.52813314619e-15	2.47557569682e-13	GO:0006694	b	5	steroid biosynthetic process	231; 476; 949; 1583; 1584; 1586; 1589; 1718; 2230; 2232; 3291; 6720; 6770; 7108; 22937	ENSG00000160882; ENSG00000137714; ENSG00000161513; ENSG00000073060; ENSG00000140459; ENSG00000163399; ENSG00000149809; ENSG00000176387; ENSG00000116133; ENSG00000072310; ENSG00000148795; ENSG00000231852; ENSG00000085662; ENSG00000147465; ENSG00000114650	152	152
5.94188303833e-15	1.62213406946e-12	GO:0008202	b	4	steroid metabolic process	231; 476; 949; 1583; 1584; 1586; 1589; 1718; 2230; 2232; 3291; 5205; 6646; 6720; 6770; 7108; 8714; 22937	ENSG00000160882; ENSG00000137714; ENSG00000108846; ENSG00000161513; ENSG00000073060; ENSG00000140459; ENSG00000163399; ENSG00000081923; ENSG00000149809; ENSG00000176387; ENSG00000116133; ENSG00000114650; ENSG00000072310; ENSG00000148795; ENSG00000231852; ENSG00000085662; ENSG00000147465; ENSG00000057252	289	288
1.50669986248e-13	1.22042688861e-11	GO:0016125	b	5	sterol metabolic process	949; 1583; 1584; 1586; 1589; 1718; 2230; 2232; 6646; 6720; 6770; 7108; 22937	ENSG00000160882; ENSG00000137714; ENSG00000161513; ENSG00000073060; ENSG00000140459; ENSG00000147465; ENSG00000149809; ENSG00000116133; ENSG00000072310; ENSG00000148795; ENSG00000231852; ENSG00000114650; ENSG00000057252	133	133
7.66095880789e-13	1.41727737946e-10	GO:0042446	b	3	hormone biosynthetic process	231; 476; 949; 1583; 1584; 1586; 1589; 2230; 2232; 6770	ENSG00000160882; ENSG00000137714; ENSG00000073060; ENSG00000140459; ENSG00000163399; ENSG00000161513; ENSG00000148795; ENSG00000231852; ENSG00000085662; ENSG00000147465	63	63
3.28170885434e-12	3.03558069026e-10	GO:0008207	b	3	C21-steroid hormone metabolic process	231; 1583; 1584; 1586; 1589; 2230; 2232; 6770	ENSG00000160882; ENSG00000137714; ENSG00000140459; ENSG00000085662; ENSG00000161513; ENSG00000148795; ENSG00000231852; ENSG00000147465	32	32
1.16662853773e-11	1.592447954e-09	GO:0006700	b	4	C21-steroid hormone biosynthetic process	231; 1583; 1584; 1589; 2230; 2232; 6770	ENSG00000160882; ENSG00000137714; ENSG00000140459; ENSG00000085662; ENSG00000161513; ENSG00000231852; ENSG00000147465	22	22
2.22498019792e-11	2.02473198011e-09	GO:0008610	b	4	lipid biosynthetic process	231; 476; 949; 1583; 1584; 1586; 1589; 1718; 2230; 2232; 3291; 3417; 6720; 6770; 7108; 8694; 9415; 51703; 54187; 22937	ENSG00000160882; ENSG00000197142; ENSG00000137714; ENSG00000161513; ENSG00000073060; ENSG00000140459; ENSG00000163399; ENSG00000138413; ENSG00000149809; ENSG00000176387; ENSG00000116133; ENSG00000072310; ENSG00000148795; ENSG00000231852; ENSG00000085662; ENSG00000147465; ENSG00000095380; ENSG00000134824; ENSG00000185000; ENSG00000114650	605	604
2.26807399105e-11	1.39864562781e-09	GO:0006629	b	3	lipid metabolic process	211; 231; 476; 949; 1583; 1584; 1586; 1589; 1718; 2230; 2232; 3291; 3417; 5205; 5476; 6646; 6720; 6770; 7108; 8694; 8714; 9415; 51280; 51703; 80221; 54187; 22937; 29785	ENSG00000167107; ENSG00000072310; ENSG00000073060; ENSG00000108846; ENSG00000081923; ENSG00000138413; ENSG00000176387; ENSG00000095380; ENSG00000185000; ENSG00000160882; ENSG00000163399; ENSG00000167600; ENSG00000161513; ENSG00000231852; ENSG00000134824; ENSG00000116133; ENSG00000197142; ENSG00000137714; ENSG00000085662; ENSG00000147465; ENSG00000148795; ENSG00000057252; ENSG00000140459; ENSG00000023330; ENSG00000135052; ENSG00000149809; ENSG00000114650; ENSG00000064601	1283	1280
1.59574344026e-10	7.3803134112e-09	GO:0034754	b	3	cellular hormone metabolic process	231; 949; 1583; 1584; 1586; 1589; 2230; 2232; 6770; 8694	ENSG00000160882; ENSG00000137714; ENSG00000073060; ENSG00000140459; ENSG00000085662; ENSG00000161513; ENSG00000148795; ENSG00000231852; ENSG00000147465; ENSG00000185000	106	106
2.54935782316e-10	1.3766532245e-08	GO:0042445	b	2	hormone metabolic process	231; 290; 476; 949; 1583; 1584; 1586; 1589; 2230; 2232; 6770; 8694	ENSG00000160882; ENSG00000137714; ENSG00000073060; ENSG00000140459; ENSG00000163399; ENSG00000161513; ENSG00000166825; ENSG00000148795; ENSG00000231852; ENSG00000085662; ENSG00000147465; ENSG00000185000	191	191
