p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
5.58698557229e-15	2.90523249759e-13	GO:0043292	c	4	contractile fiber	87; 493; 800; 3611; 4629; 4659; 5239; 23022; 7414; 10398; 10979; 115557; 23336; 57158; 25802; 283807	ENSG00000101335; ENSG00000182253; ENSG00000166333; ENSG00000058668; ENSG00000129116; ENSG00000154330; ENSG00000122786; ENSG00000072110; ENSG00000073712; ENSG00000240771; ENSG00000149596; ENSG00000197361; ENSG00000163431; ENSG00000035403; ENSG00000058272; ENSG00000133392	222	222
2.50471980556e-14	5.10962840334e-12	GO:0006936	b	5	muscle contraction	72; 800; 1264; 3672; 3778; 4629; 4637; 4638; 6525; 6722; 6865; 7414; 7871; 10398; 10580; 219931; 25802	ENSG00000183963; ENSG00000065534; ENSG00000101335; ENSG00000092841; ENSG00000162341; ENSG00000130176; ENSG00000156113; ENSG00000122786; ENSG00000163017; ENSG00000095637; ENSG00000133392; ENSG00000163681; ENSG00000213949; ENSG00000075073; ENSG00000035403; ENSG00000163431; ENSG00000112658	293	292
3.74544355247e-14	1.10490584798e-11	GO:0003012	b	4	muscle system process	72; 493; 800; 1264; 3672; 3778; 4629; 4637; 4638; 6525; 6722; 6865; 7414; 7871; 10398; 10580; 219931; 25802	ENSG00000183963; ENSG00000065534; ENSG00000101335; ENSG00000092841; ENSG00000058668; ENSG00000130176; ENSG00000162341; ENSG00000156113; ENSG00000122786; ENSG00000163017; ENSG00000095637; ENSG00000133392; ENSG00000163681; ENSG00000213949; ENSG00000075073; ENSG00000035403; ENSG00000163431; ENSG00000112658	353	352
1.57838206787e-13	1.73622027466e-12	GO:0015629	c	5	actin cytoskeleton	25; 72; 87; 800; 1809; 3611; 4629; 4637; 4638; 4659; 5239; 6525; 23022; 7414; 10398; 10580; 10979; 9260; 25802	ENSG00000097007; ENSG00000065534; ENSG00000101335; ENSG00000196923; ENSG00000113657; ENSG00000166333; ENSG00000129116; ENSG00000154330; ENSG00000122786; ENSG00000092841; ENSG00000163017; ENSG00000183963; ENSG00000095637; ENSG00000072110; ENSG00000073712; ENSG00000163431; ENSG00000035403; ENSG00000058272; ENSG00000133392	444	443
5.8896568703e-13	2.59144902293e-11	GO:0044449	c	2	contractile fiber part	87; 493; 3611; 4629; 5239; 23022; 7414; 10398; 10979; 115557; 23336; 57158; 25802; 283807	ENSG00000101335; ENSG00000182253; ENSG00000166333; ENSG00000058668; ENSG00000129116; ENSG00000154330; ENSG00000072110; ENSG00000163431; ENSG00000240771; ENSG00000149596; ENSG00000197361; ENSG00000035403; ENSG00000073712; ENSG00000133392	203	203
9.37037380693e-13	5.15370559381e-12	GO:0030016	c	5	myofibril	87; 493; 800; 3611; 5239; 23022; 7414; 10398; 10979; 115557; 283807; 23336; 57158; 25802	ENSG00000101335; ENSG00000182253; ENSG00000166333; ENSG00000058668; ENSG00000129116; ENSG00000154330; ENSG00000122786; ENSG00000072110; ENSG00000163431; ENSG00000240771; ENSG00000149596; ENSG00000197361; ENSG00000035403; ENSG00000073712	210	210
2.50346437943e-12	6.50900738651e-11	GO:0005925	c	4	focal adhesion	60; 87; 1264; 1465; 3611; 3672; 4026; 4659; 5239; 7041; 23022; 7414; 10580; 10979; 9260; 55679; 26136	ENSG00000135269; ENSG00000129116; ENSG00000196923; ENSG00000072163; ENSG00000166333; ENSG00000159176; ENSG00000130176; ENSG00000140682; ENSG00000154330; ENSG00000035403; ENSG00000095637; ENSG00000072110; ENSG00000073712; ENSG00000213949; ENSG00000058272; ENSG00000075624; ENSG00000145012	388	388
3.07049786326e-12	1.3248307268e-10	GO:0005924	c	3	cell-substrate adherens junction	60; 87; 1264; 1465; 3611; 4026; 4659; 5239; 7041; 23022; 7414; 10580; 10979; 9260; 3672; 55679; 26136	ENSG00000135269; ENSG00000129116; ENSG00000196923; ENSG00000072163; ENSG00000166333; ENSG00000159176; ENSG00000130176; ENSG00000140682; ENSG00000154330; ENSG00000035403; ENSG00000095637; ENSG00000072110; ENSG00000073712; ENSG00000213949; ENSG00000058272; ENSG00000075624; ENSG00000145012	393	393
3.60780447324e-12	7.93716984113e-11	GO:0030055	c	2	cell-substrate junction	60; 87; 1264; 1465; 3611; 4026; 4659; 5239; 7041; 23022; 7414; 10580; 10979; 9260; 3672; 55679; 26136	ENSG00000135269; ENSG00000129116; ENSG00000196923; ENSG00000072163; ENSG00000166333; ENSG00000159176; ENSG00000130176; ENSG00000140682; ENSG00000154330; ENSG00000035403; ENSG00000095637; ENSG00000072110; ENSG00000073712; ENSG00000213949; ENSG00000058272; ENSG00000075624; ENSG00000145012	397	397
4.49095161628e-12	1.3248307268e-10	GO:0005912	c	3	adherens junction	60; 87; 1264; 1465; 3611; 4026; 4659; 5239; 7041; 23022; 7414; 10580; 10979; 9260; 3672; 55679; 23336; 26136	ENSG00000182253; ENSG00000135269; ENSG00000129116; ENSG00000196923; ENSG00000072163; ENSG00000166333; ENSG00000159176; ENSG00000130176; ENSG00000140682; ENSG00000154330; ENSG00000035403; ENSG00000095637; ENSG00000072110; ENSG00000073712; ENSG00000213949; ENSG00000058272; ENSG00000075624; ENSG00000145012	467	467
8.71243212207e-12	1.2778233779e-10	GO:0070161	c	2	anchoring junction	60; 87; 1264; 1465; 3611; 4026; 4659; 5239; 7041; 23022; 7414; 10580; 10979; 9260; 3672; 55679; 23336; 26136	ENSG00000182253; ENSG00000135269; ENSG00000129116; ENSG00000196923; ENSG00000072163; ENSG00000166333; ENSG00000159176; ENSG00000130176; ENSG00000140682; ENSG00000154330; ENSG00000035403; ENSG00000095637; ENSG00000072110; ENSG00000073712; ENSG00000213949; ENSG00000058272; ENSG00000075624; ENSG00000145012	486	486
4.64127983845e-11	4.73410543522e-09	GO:0000904	b	5	cell morphogenesis involved in differentiation	25; 60; 87; 783; 1809; 3611; 3672; 4629; 4637; 6722; 7041; 23022; 7414; 8324; 8828; 9423; 10398; 10979; 285704; 56963; 25937; 27086	ENSG00000213949; ENSG00000118257; ENSG00000035403; ENSG00000155760; ENSG00000097007; ENSG00000113657; ENSG00000018408; ENSG00000072110; ENSG00000112658; ENSG00000101335; ENSG00000166333; ENSG00000140682; ENSG00000165995; ENSG00000114861; ENSG00000133392; ENSG00000065320; ENSG00000092841; ENSG00000182175; ENSG00000129116; ENSG00000073712; ENSG00000174136; ENSG00000075624	864	863
1.44911982774e-10	5.3134393684e-10	GO:0001725	c	5	stress fiber	87; 3611; 4638; 5239; 10398; 10580; 10979; 9260	ENSG00000101335; ENSG00000065534; ENSG00000196923; ENSG00000166333; ENSG00000154330; ENSG00000095637; ENSG00000072110; ENSG00000073712	54	54
3.03047437241e-10	5.25282224552e-09	GO:0032432	c	4	actin filament bundle	87; 3611; 4638; 5239; 10398; 10580; 10979; 9260	ENSG00000101335; ENSG00000065534; ENSG00000196923; ENSG00000166333; ENSG00000154330; ENSG00000095637; ENSG00000072110; ENSG00000073712	60	59
5.93548696591e-10	7.71613305568e-09	GO:0042641	c	4	actomyosin	87; 3611; 4638; 5239; 10398; 10580; 10979; 9260	ENSG00000101335; ENSG00000065534; ENSG00000196923; ENSG00000166333; ENSG00000154330; ENSG00000095637; ENSG00000072110; ENSG00000073712	64	64
1.02441744938e-09	2.01468765045e-08	GO:0030017	c	3	sarcomere	87; 493; 3611; 5239; 23022; 10398; 10979; 115557; 57158; 25802; 283807	ENSG00000101335; ENSG00000166333; ENSG00000058668; ENSG00000129116; ENSG00000154330; ENSG00000072110; ENSG00000163431; ENSG00000240771; ENSG00000149596; ENSG00000197361; ENSG00000073712	185	185
1.30240323018e-08	2.43549404043e-06	GO:0032989	b	3	cellular component morphogenesis	25; 60; 87; 783; 1809; 3611; 4629; 4637; 6722; 7041; 23022; 7414; 8324; 8828; 9423; 10398; 10979; 3672; 285704; 56963; 25802; 25937; 27086; 23216	ENSG00000213949; ENSG00000118257; ENSG00000035403; ENSG00000155760; ENSG00000097007; ENSG00000113657; ENSG00000018408; ENSG00000072110; ENSG00000163431; ENSG00000112658; ENSG00000065882; ENSG00000101335; ENSG00000166333; ENSG00000140682; ENSG00000165995; ENSG00000114861; ENSG00000133392; ENSG00000065320; ENSG00000092841; ENSG00000182175; ENSG00000129116; ENSG00000073712; ENSG00000174136; ENSG00000075624	1390	1388
1.57761060806e-08	1.07277521348e-06	GO:0061564	b	5	axon development	25; 60; 783; 1809; 3611; 3672; 4629; 4637; 6722; 7414; 8828; 9423; 10398; 285704; 56963; 27086	ENSG00000097007; ENSG00000118257; ENSG00000101335; ENSG00000113657; ENSG00000166333; ENSG00000182175; ENSG00000065320; ENSG00000165995; ENSG00000092841; ENSG00000133392; ENSG00000114861; ENSG00000213949; ENSG00000174136; ENSG00000035403; ENSG00000075624; ENSG00000112658	600	599
1.96456819883e-08	2.89773809327e-06	GO:0000902	b	4	cell morphogenesis	25; 60; 87; 783; 1809; 3611; 3672; 4629; 4637; 6722; 7041; 23022; 7414; 8324; 8828; 9423; 10398; 10979; 285704; 56963; 25937; 27086; 23216	ENSG00000213949; ENSG00000118257; ENSG00000035403; ENSG00000155760; ENSG00000097007; ENSG00000113657; ENSG00000018408; ENSG00000072110; ENSG00000112658; ENSG00000065882; ENSG00000101335; ENSG00000166333; ENSG00000140682; ENSG00000165995; ENSG00000114861; ENSG00000133392; ENSG00000065320; ENSG00000092841; ENSG00000182175; ENSG00000129116; ENSG00000073712; ENSG00000174136; ENSG00000075624	1306	1304
5.19183162044e-08	5.10530109343e-06	GO:0097485	b	4	neuron projection guidance	25; 60; 783; 1809; 3672; 4629; 4637; 8828; 9423; 10398; 285704; 56963; 27086	ENSG00000097007; ENSG00000118257; ENSG00000101335; ENSG00000113657; ENSG00000092841; ENSG00000182175; ENSG00000065320; ENSG00000165995; ENSG00000174136; ENSG00000133392; ENSG00000114861; ENSG00000213949; ENSG00000075624	407	407
5.19183162044e-08	2.64783412642e-06	GO:0007411	b	5	axon guidance	25; 60; 783; 1809; 3672; 4629; 4637; 8828; 9423; 10398; 285704; 56963; 27086	ENSG00000097007; ENSG00000118257; ENSG00000101335; ENSG00000113657; ENSG00000092841; ENSG00000182175; ENSG00000065320; ENSG00000165995; ENSG00000174136; ENSG00000133392; ENSG00000114861; ENSG00000213949; ENSG00000075624	407	407
