p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
9.71358098076e-05	0.000194271619615	GO:0016604	c	5	nuclear body	5511; 9939; 10210; 204851; 51755; 23198; 91746	YTHDC1; RBM8A; CDK12; PSME4; PPP1R8; HIPK1; TOPORS	338	301
0.00016840217535	0.00454685873444	GO:0005814	c	4	centriole	6093; 9814; 10210; 10769	SFI1; PLK2; ROCK1; TOPORS	96	77
0.000169632150524	0.0298552584922	GO:0044265	b	4	cellular macromolecule catabolic process	5511; 728386; 9736; 9939; 10140; 10210; 10769; 51132; 80204; 9529; 23198	FBXO11; TOB1; RBM8A; USP17L5; BAG5; RLIM; PSME4; PLK2; PPP1R8; USP34; TOPORS	924	842
0.000476689888887	0.0461354069975	GO:0043632	b	5	modification-dependent macromolecule catabolic process	728386; 9736; 10210; 10769; 51132; 80204; 9529; 23198	PLK2; USP17L5; BAG5; USP34; PSME4; FBXO11; RLIM; TOPORS	571	515
0.000658103627799	0.00888439897528	GO:0044450	c	4	microtubule organizing center part	6093; 9814; 10210; 10769	SFI1; PLK2; ROCK1; TOPORS	132	110
0.000826758836296	0.0461354069975	GO:0051603	b	5	proteolysis involved in cellular protein catabolic process	728386; 9736; 10210; 10769; 51132; 80204; 9529; 23198	PLK2; USP17L5; BAG5; USP34; PSME4; FBXO11; RLIM; TOPORS	619	560
0.000972554040963	0.025286405065	GO:0042301	m	4	phosphate ion binding	4860; 10568	PNP; SLC34A2	13	13
0.000972554040963	0.0155608646554	GO:0008599	m	5	protein phosphatase type 1 regulator activity	5511; 23645	PPP1R15A; PPP1R8	13	13
0.0010729164418	0.0461354069975	GO:0044257	b	5	cellular protein catabolic process	728386; 9736; 10210; 10769; 51132; 80204; 9529; 23198	PLK2; USP17L5; BAG5; USP34; PSME4; FBXO11; RLIM; TOPORS	647	583
0.00115101165146	0.0712762805967	GO:0009057	b	4	macromolecule catabolic process	5511; 728386; 9736; 9939; 10140; 10210; 10769; 51132; 80204; 9529; 23198	FBXO11; TOB1; RBM8A; USP17L5; BAG5; RLIM; PSME4; PLK2; PPP1R8; USP34; TOPORS	1157	1055
0.00167206466303	0.0712762805967	GO:0051171	b	4	regulation of nitrogen compound metabolic process	404281; 1386; 4009; 5511; 6615; 8106; 8324; 9939; 10140; 10210; 23645; 10865; 51132; 405753; 342933; 204851; 51755; 22887; 23198; 23395; 57215; 65056	DUOXA2; YY2; GPBP1; HIPK1; LARS2; TOPORS; THAP11; TOB1; RBM8A; FZD7; CDK12; PPP1R8; ZSCAN5B; RLIM; PABPN1; FOXJ3; PSME4; LMX1A; SNAI1; ARID5A; PPP1R15A; ATF2	4223	3336
0.00180909865272	0.10837087243	GO:0050794	b	3	regulation of cellular process	379; 404281; 1386; 1630; 2752; 3796; 4009; 4860; 5511; 6093; 55632; 6615; 728386; 7779; 8106; 8324; 9248; 9529; 9736; 9814; 9939; 10140; 10210; 10766; 10769; 23645; 10865; 51132; 405753; 342933; 204851; 115265; 84168; 51755; 22887; 23198; 23395; 57215; 58191; 65056	DUOXA2; ANTXR1; USP17L5; BAG5; PLK2; PPP1R8; GPBP1; GLUL; GPR50; ARL4D; LARS2; SLC30A1; TOPORS; HIPK1; THAP11; TOB1; RBM8A; FZD7; CDK12; KIF2A; YY2; DCC; ZSCAN5B; RLIM; PABPN1; FOXJ3; DDIT4L; PSME4; LMX1A; SNAI1; USP34; CXCL16; ARID5A; G2E3; PNP; TOB2; ROCK1; PPP1R15A; SFI1; ATF2	10247	8145
0.00185168072188	0.0712762805967	GO:0060255	b	4	regulation of macromolecule metabolic process	404281; 1386; 4009; 5511; 6615; 728386; 8106; 8324; 9736; 9814; 9939; 10140; 10210; 10766; 10769; 23645; 10865; 51132; 342933; 204851; 51755; 9529; 22887; 23198; 23395; 57215; 65056	USP17L5; BAG5; PLK2; GPBP1; HIPK1; LARS2; TOPORS; THAP11; TOB1; RBM8A; TOB2; CDK12; YY2; PPP1R8; ZSCAN5B; RLIM; PABPN1; FOXJ3; PSME4; LMX1A; SNAI1; USP34; ARID5A; SFI1; FZD7; PPP1R15A; ATF2	5636	4557
0.00188578926847	0.10837087243	GO:0010842	b	3	retina layer formation	10210; 204851	HIPK1; TOPORS	20	18
0.00202489433513	0.0712762805967	GO:0080090	b	4	regulation of primary metabolic process	404281; 1386; 4009; 5511; 6615; 728386; 8106; 8324; 9736; 9814; 9939; 10140; 10210; 10769; 23645; 10865; 51132; 405753; 342933; 204851; 51755; 9529; 22887; 23198; 23395; 57215; 65056	DUOXA2; USP17L5; BAG5; PLK2; GPBP1; HIPK1; LARS2; TOPORS; THAP11; TOB1; RBM8A; FZD7; CDK12; YY2; PPP1R8; ZSCAN5B; RLIM; PABPN1; FOXJ3; PSME4; LMX1A; SNAI1; USP34; ARID5A; SFI1; PPP1R15A; ATF2	5664	4582
0.00241060654202	0.125351540185	GO:0050789	b	2	regulation of biological process	379; 404281; 1386; 1630; 2752; 3796; 4009; 4860; 5511; 6093; 55632; 6615; 728386; 7779; 8106; 8324; 9248; 9529; 9736; 9814; 9939; 10140; 10210; 10766; 10769; 23645; 10865; 10926; 51132; 405753; 342933; 204851; 115265; 84168; 51755; 22887; 23198; 23395; 57215; 58191; 65056	DUOXA2; ANTXR1; USP17L5; BAG5; PLK2; PPP1R8; GPBP1; GLUL; GPR50; ARL4D; LARS2; SLC30A1; TOPORS; HIPK1; THAP11; TOB1; RBM8A; FZD7; CDK12; KIF2A; YY2; DCC; ZSCAN5B; RLIM; PABPN1; FOXJ3; DDIT4L; PSME4; LMX1A; SNAI1; USP34; CXCL16; ARID5A; G2E3; PNP; TOB2; ROCK1; PPP1R15A; DBF4; SFI1; ATF2	10723	8549
0.00272846904524	0.0245562214071	GO:0005634	c	4	nucleus	379; 404281; 1386; 2752; 4009; 4860; 5511; 6615; 728386; 7779; 8106; 9736; 9939; 10140; 10210; 10766; 10865; 10926; 51132; 80204; 342933; 204851; 51755; 9529; 55632; 22887; 23198; 57215; 91746; 65056	USP17L5; YY2; FBXO11; GPBP1; HIPK1; ARL4D; THAP11; SLC30A1; TOPORS; TOB1; RBM8A; TOB2; CDK12; BAG5; PPP1R8; ZSCAN5B; RLIM; PABPN1; FOXJ3; PSME4; LMX1A; SNAI1; USP34; YTHDC1; ARID5A; G2E3; PNP; GLUL; DBF4; ATF2	6774	5438
0.00294910626023	0.0494872004107	GO:0016874	m	2	ligase activity	2752; 55632; 10210; 51132; 23395; 57494	G2E3; GLUL; RIMKLB; LARS2; RLIM; TOPORS	428	397
0.00296001418187	0.0718105709663	GO:0090304	b	4	nucleic acid metabolic process	404281; 1386; 4009; 5511; 6615; 8106; 8324; 9939; 10140; 10210; 23645; 10865; 10926; 51132; 342933; 204851; 51755; 22887; 23198; 23395; 57215; 91746; 201626; 65056	YY2; GPBP1; HIPK1; LARS2; TOPORS; THAP11; TOB1; RBM8A; FZD7; CDK12; PPP1R8; ZSCAN5B; RLIM; PABPN1; FOXJ3; PSME4; LMX1A; PDE12; SNAI1; YTHDC1; ARID5A; PPP1R15A; DBF4; ATF2	4957	3953
0.00297947772669	0.0588372958912	GO:0051252	b	5	regulation of RNA metabolic process	404281; 1386; 4009; 5511; 6615; 8106; 8324; 9939; 10140; 10210; 23645; 10865; 51132; 342933; 204851; 51755; 22887; 57215; 65056	PABPN1; FOXJ3; TOB1; RBM8A; ARID5A; YY2; TOPORS; GPBP1; FZD7; LMX1A; PPP1R8; THAP11; PPP1R15A; CDK12; HIPK1; ZSCAN5B; SNAI1; RLIM; ATF2	3637	2801
0.0030610127977	0.0588372958912	GO:0010498	b	5	proteasomal protein catabolic process	728386; 9736; 10210; 10769; 9529; 23198	USP17L5; BAG5; PSME4; PLK2; USP34; TOPORS	429	400
0.0030667084046	0.0588372958912	GO:0010468	b	5	regulation of gene expression	404281; 1386; 4009; 5511; 6615; 8106; 8324; 9939; 10140; 10210; 10766; 23645; 10865; 51132; 342933; 204851; 51755; 22887; 23395; 57215; 65056	LARS2; PABPN1; FOXJ3; TOB1; RBM8A; ARID5A; YY2; TOPORS; RLIM; FZD7; LMX1A; PPP1R8; THAP11; PPP1R15A; CDK12; HIPK1; ZSCAN5B; GPBP1; SNAI1; TOB2; ATF2	4138	3258
0.00350039534054	0.0718105709663	GO:0031323	b	4	regulation of cellular metabolic process	404281; 1386; 4009; 5511; 6615; 728386; 8106; 8324; 9736; 9814; 9939; 10140; 10210; 10769; 23645; 10865; 51132; 405753; 342933; 204851; 51755; 9529; 22887; 23198; 23395; 57215; 65056	DUOXA2; USP17L5; BAG5; PLK2; GPBP1; HIPK1; LARS2; TOPORS; THAP11; TOB1; RBM8A; FZD7; CDK12; YY2; PPP1R8; ZSCAN5B; RLIM; PABPN1; FOXJ3; PSME4; LMX1A; SNAI1; USP34; ARID5A; SFI1; PPP1R15A; ATF2	5849	4741
0.00353384732651	0.0718105709663	GO:0030163	b	4	protein catabolic process	728386; 9736; 10210; 10769; 51132; 80204; 9529; 23198	PLK2; USP17L5; BAG5; USP34; PSME4; FBXO11; RLIM; TOPORS	783	705
