p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.22122175525e-16	1.64282309518e-14	GO:0043230	c	2	extracellular organelle	165; 183; 217; 230; 348; 389; 477; 682; 754; 871; 966; 967; 975; 1116; 1191; 1465; 1471; 2512; 2697; 2752; 3032; 3105; 3310; 3311; 3315; 3320; 3329; 3337; 3691; 5270; 5730; 6385; 6520; 6648; 7078; 7122; 7316; 7431; 140576; 9588; 10410; 10768; 79026; 81618; 9289; 56963; 57447; 3133; 64114	ENSG00000107317; ENSG00000149257; ENSG00000159176; ENSG00000109107; ENSG00000206503; ENSG00000135821; ENSG00000133048; ENSG00000138029; ENSG00000112096; ENSG00000142089; ENSG00000150991; ENSG00000111275; ENSG00000100234; ENSG00000155366; ENSG00000184113; ENSG00000106624; ENSG00000124942; ENSG00000144381; ENSG00000124145; ENSG00000135916; ENSG00000018625; ENSG00000130203; ENSG00000026025; ENSG00000168710; ENSG00000080824; ENSG00000132002; ENSG00000172270; ENSG00000110651; ENSG00000135926; ENSG00000120885; ENSG00000135919; ENSG00000225217; ENSG00000152661; ENSG00000165795; ENSG00000188643; ENSG00000135404; ENSG00000168003; ENSG00000087086; ENSG00000182175; ENSG00000205336; ENSG00000106211; ENSG00000204592; ENSG00000132470; ENSG00000135744; ENSG00000117592; ENSG00000085063; ENSG00000183255; ENSG00000173110; ENSG00000101439	2792	2781
3.22122175525e-16	2.09379414091e-14	GO:1903561	c	3	extracellular vesicle	165; 183; 217; 230; 348; 389; 477; 682; 754; 871; 966; 967; 975; 1116; 1191; 1465; 1471; 2512; 2697; 2752; 3032; 3105; 3310; 3311; 3315; 3320; 3329; 3337; 3691; 5270; 5730; 6385; 6520; 6648; 7078; 7122; 7316; 7431; 140576; 9588; 10410; 10768; 79026; 81618; 9289; 56963; 57447; 3133; 64114	ENSG00000107317; ENSG00000149257; ENSG00000159176; ENSG00000109107; ENSG00000206503; ENSG00000135821; ENSG00000133048; ENSG00000138029; ENSG00000112096; ENSG00000142089; ENSG00000150991; ENSG00000111275; ENSG00000100234; ENSG00000155366; ENSG00000184113; ENSG00000106624; ENSG00000124942; ENSG00000144381; ENSG00000124145; ENSG00000135916; ENSG00000018625; ENSG00000130203; ENSG00000026025; ENSG00000168710; ENSG00000080824; ENSG00000132002; ENSG00000172270; ENSG00000110651; ENSG00000135926; ENSG00000120885; ENSG00000135919; ENSG00000225217; ENSG00000152661; ENSG00000165795; ENSG00000188643; ENSG00000135404; ENSG00000168003; ENSG00000087086; ENSG00000182175; ENSG00000205336; ENSG00000106211; ENSG00000204592; ENSG00000132470; ENSG00000135744; ENSG00000117592; ENSG00000085063; ENSG00000183255; ENSG00000173110; ENSG00000101439	2792	2781
9.04826893652e-16	2.30730857881e-14	GO:0031982	c	2	vesicle	165; 183; 217; 230; 348; 389; 477; 682; 754; 871; 966; 967; 975; 1116; 1191; 1465; 1471; 1809; 2512; 2697; 2752; 3032; 3105; 3310; 3311; 3315; 3320; 3329; 3337; 3691; 4504; 5020; 5270; 5730; 6385; 6520; 6648; 7078; 7122; 7316; 7423; 7431; 140576; 9588; 10410; 10768; 11031; 79026; 29923; 81618; 9289; 56963; 57447; 3133; 64114	ENSG00000107317; ENSG00000149257; ENSG00000159176; ENSG00000109107; ENSG00000087250; ENSG00000206503; ENSG00000135821; ENSG00000133048; ENSG00000138029; ENSG00000112096; ENSG00000142089; ENSG00000113657; ENSG00000111275; ENSG00000100234; ENSG00000101405; ENSG00000155366; ENSG00000135245; ENSG00000184113; ENSG00000106624; ENSG00000124942; ENSG00000144381; ENSG00000124145; ENSG00000173511; ENSG00000135916; ENSG00000018625; ENSG00000130203; ENSG00000026025; ENSG00000168710; ENSG00000080824; ENSG00000132002; ENSG00000172270; ENSG00000110651; ENSG00000135926; ENSG00000120885; ENSG00000135919; ENSG00000225217; ENSG00000205336; ENSG00000152661; ENSG00000165795; ENSG00000188643; ENSG00000135404; ENSG00000168003; ENSG00000087086; ENSG00000182175; ENSG00000150991; ENSG00000106211; ENSG00000204592; ENSG00000132470; ENSG00000135744; ENSG00000117592; ENSG00000085063; ENSG00000183255; ENSG00000168461; ENSG00000173110; ENSG00000101439	3633	3619
1.10228207377e-15	3.58241673974e-14	GO:0031988	c	3	membrane-bounded vesicle	165; 183; 217; 230; 348; 389; 682; 754; 871; 966; 967; 975; 1116; 1191; 1465; 1471; 1809; 2512; 2697; 2752; 3032; 3105; 3310; 3311; 3315; 3320; 3329; 3337; 3691; 4504; 5020; 5270; 5730; 6385; 6520; 6648; 7078; 7122; 7316; 7423; 7431; 140576; 9588; 10410; 10768; 11031; 79026; 29923; 81618; 9289; 56963; 57447; 3133; 64114	ENSG00000107317; ENSG00000149257; ENSG00000159176; ENSG00000109107; ENSG00000087250; ENSG00000206503; ENSG00000135821; ENSG00000133048; ENSG00000138029; ENSG00000112096; ENSG00000165795; ENSG00000113657; ENSG00000111275; ENSG00000100234; ENSG00000101405; ENSG00000155366; ENSG00000135245; ENSG00000184113; ENSG00000106624; ENSG00000124942; ENSG00000144381; ENSG00000124145; ENSG00000173511; ENSG00000135916; ENSG00000142089; ENSG00000130203; ENSG00000026025; ENSG00000168710; ENSG00000080824; ENSG00000132002; ENSG00000172270; ENSG00000110651; ENSG00000135926; ENSG00000120885; ENSG00000135919; ENSG00000225217; ENSG00000205336; ENSG00000152661; ENSG00000188643; ENSG00000135404; ENSG00000168003; ENSG00000087086; ENSG00000182175; ENSG00000150991; ENSG00000106211; ENSG00000204592; ENSG00000132470; ENSG00000135744; ENSG00000117592; ENSG00000085063; ENSG00000183255; ENSG00000168461; ENSG00000173110; ENSG00000101439	3514	3501
8.37592708104e-15	1.81478420089e-13	GO:0065010	c	3	extracellular membrane-bounded organelle	165; 183; 217; 230; 348; 389; 682; 754; 871; 966; 967; 975; 1116; 1191; 1465; 1471; 2512; 2697; 2752; 3032; 3105; 3310; 3311; 3315; 3320; 3329; 3337; 3691; 5730; 6385; 6520; 6648; 7078; 7122; 7316; 7431; 140576; 9588; 10410; 10768; 79026; 81618; 9289; 56963; 57447; 3133; 64114	ENSG00000107317; ENSG00000149257; ENSG00000159176; ENSG00000109107; ENSG00000206503; ENSG00000135821; ENSG00000133048; ENSG00000138029; ENSG00000112096; ENSG00000165795; ENSG00000150991; ENSG00000111275; ENSG00000100234; ENSG00000155366; ENSG00000184113; ENSG00000106624; ENSG00000124942; ENSG00000144381; ENSG00000124145; ENSG00000135916; ENSG00000142089; ENSG00000130203; ENSG00000026025; ENSG00000168710; ENSG00000080824; ENSG00000132002; ENSG00000172270; ENSG00000110651; ENSG00000135926; ENSG00000120885; ENSG00000225217; ENSG00000152661; ENSG00000188643; ENSG00000135404; ENSG00000168003; ENSG00000087086; ENSG00000182175; ENSG00000205336; ENSG00000106211; ENSG00000204592; ENSG00000132470; ENSG00000135744; ENSG00000117592; ENSG00000085063; ENSG00000183255; ENSG00000173110; ENSG00000101439	2779	2768
8.37592708104e-15	4.77427843619e-13	GO:0070062	c	4	extracellular exosome	165; 183; 217; 230; 348; 389; 682; 754; 871; 966; 967; 975; 1116; 1191; 1465; 1471; 2512; 2697; 2752; 3032; 3105; 3310; 3311; 3315; 3320; 3329; 3337; 3691; 5730; 6385; 6520; 6648; 7078; 7122; 7316; 7431; 9289; 140576; 9588; 10410; 10768; 79026; 81618; 56963; 57447; 3133; 64114	ENSG00000107317; ENSG00000149257; ENSG00000159176; ENSG00000109107; ENSG00000206503; ENSG00000135821; ENSG00000133048; ENSG00000138029; ENSG00000112096; ENSG00000165795; ENSG00000150991; ENSG00000111275; ENSG00000100234; ENSG00000155366; ENSG00000184113; ENSG00000106624; ENSG00000124942; ENSG00000144381; ENSG00000124145; ENSG00000135916; ENSG00000142089; ENSG00000130203; ENSG00000026025; ENSG00000168710; ENSG00000080824; ENSG00000132002; ENSG00000172270; ENSG00000110651; ENSG00000135926; ENSG00000120885; ENSG00000225217; ENSG00000152661; ENSG00000188643; ENSG00000135404; ENSG00000168003; ENSG00000087086; ENSG00000182175; ENSG00000205336; ENSG00000106211; ENSG00000204592; ENSG00000132470; ENSG00000135744; ENSG00000117592; ENSG00000085063; ENSG00000183255; ENSG00000173110; ENSG00000101439	2779	2768
2.85187881603e-14	2.05335274754e-12	GO:0006950	b	2	response to stress	183; 348; 389; 482; 682; 754; 871; 966; 967; 1026; 1116; 1191; 1465; 1471; 1647; 1809; 2697; 2752; 2768; 3105; 3310; 3315; 3320; 3329; 3337; 3691; 3992; 4170; 4257; 4501; 4502; 4504; 4616; 5020; 5270; 6385; 6507; 6520; 6648; 7009; 7078; 7316; 7423; 7538; 9021; 9531; 9588; 10335; 10410; 29923; 51129; 54541; 56262; 25946; 3133	ENSG00000149257; ENSG00000168209; ENSG00000183255; ENSG00000143384; ENSG00000204592; ENSG00000087250; ENSG00000206503; ENSG00000135821; ENSG00000135245; ENSG00000136802; ENSG00000112096; ENSG00000187193; ENSG00000113657; ENSG00000151929; ENSG00000100234; ENSG00000101405; ENSG00000155366; ENSG00000129244; ENSG00000124762; ENSG00000133048; ENSG00000125148; ENSG00000159176; ENSG00000139644; ENSG00000128016; ENSG00000124145; ENSG00000173511; ENSG00000142089; ENSG00000130203; ENSG00000146535; ENSG00000144381; ENSG00000080824; ENSG00000116717; ENSG00000132002; ENSG00000172270; ENSG00000120885; ENSG00000135919; ENSG00000079215; ENSG00000152661; ENSG00000008394; ENSG00000072952; ENSG00000135404; ENSG00000168003; ENSG00000167772; ENSG00000149485; ENSG00000184557; ENSG00000106211; ENSG00000161642; ENSG00000132470; ENSG00000135744; ENSG00000099860; ENSG00000117592; ENSG00000085063; ENSG00000150991; ENSG00000173110; ENSG00000101439	3940	3909
1.06373628464e-11	3.82945062471e-10	GO:0044707	b	2	single-multicellular organism process	165; 183; 348; 389; 477; 482; 677; 682; 871; 966; 967; 1026; 1116; 1191; 1465; 1471; 1809; 2012; 2697; 2746; 2768; 3105; 3315; 3320; 3329; 3691; 3707; 4170; 4257; 4504; 4616; 5020; 5209; 5270; 5348; 5730; 6385; 6507; 6520; 6648; 6662; 7009; 7078; 7122; 7316; 7423; 7431; 7538; 9021; 9531; 10335; 1901; 29923; 81618; 9289; 51129; 347733; 54541; 56262; 56963; 57326; 57447; 25946; 3133; 63827; 64114; 64759; 5360	ENSG00000107317; ENSG00000149257; ENSG00000168209; ENSG00000159176; ENSG00000143384; ENSG00000204592; ENSG00000087250; ENSG00000206503; ENSG00000125398; ENSG00000135245; ENSG00000185650; ENSG00000136802; ENSG00000136205; ENSG00000170525; ENSG00000112096; ENSG00000184113; ENSG00000106624; ENSG00000113657; ENSG00000170989; ENSG00000151929; ENSG00000100234; ENSG00000101405; ENSG00000155366; ENSG00000129244; ENSG00000134531; ENSG00000124762; ENSG00000133048; ENSG00000137285; ENSG00000144381; ENSG00000139644; ENSG00000128016; ENSG00000124145; ENSG00000173511; ENSG00000135916; ENSG00000018625; ENSG00000130203; ENSG00000026025; ENSG00000146535; ENSG00000266964; ENSG00000080824; ENSG00000135919; ENSG00000172270; ENSG00000135926; ENSG00000120885; ENSG00000079215; ENSG00000148672; ENSG00000205336; ENSG00000152661; ENSG00000165795; ENSG00000008394; ENSG00000072952; ENSG00000135404; ENSG00000132692; ENSG00000168003; ENSG00000167772; ENSG00000150991; ENSG00000184557; ENSG00000106211; ENSG00000161642; ENSG00000132470; ENSG00000135744; ENSG00000143772; ENSG00000099860; ENSG00000085063; ENSG00000163346; ENSG00000100979; ENSG00000182175; ENSG00000101439	6658	6629
8.57703545296e-11	1.81467400424e-09	GO:0042221	b	2	response to chemical	183; 217; 348; 389; 477; 682; 871; 967; 1026; 1116; 1191; 1471; 1809; 2697; 2752; 2768; 3105; 3310; 3315; 3320; 3329; 3337; 3992; 4170; 4257; 4493; 4499; 4501; 4502; 4504; 5020; 5730; 6507; 6520; 6648; 6662; 7009; 7078; 7316; 7423; 9021; 140576; 9588; 10410; 10768; 11031; 1901; 54498; 54541; 56963; 3133	ENSG00000107317; ENSG00000149257; ENSG00000079215; ENSG00000168209; ENSG00000169715; ENSG00000143384; ENSG00000188643; ENSG00000087250; ENSG00000206503; ENSG00000135821; ENSG00000170989; ENSG00000112096; ENSG00000187193; ENSG00000142089; ENSG00000113657; ENSG00000111275; ENSG00000100234; ENSG00000101405; ENSG00000155366; ENSG00000124762; ENSG00000088826; ENSG00000133048; ENSG00000125148; ENSG00000144381; ENSG00000173511; ENSG00000168710; ENSG00000018625; ENSG00000130203; ENSG00000204592; ENSG00000146535; ENSG00000139644; ENSG00000080824; ENSG00000132002; ENSG00000172270; ENSG00000120885; ENSG00000205364; ENSG00000125398; ENSG00000152661; ENSG00000008394; ENSG00000135404; ENSG00000168003; ENSG00000182175; ENSG00000149485; ENSG00000184557; ENSG00000106211; ENSG00000135744; ENSG00000117592; ENSG00000150991; ENSG00000168461; ENSG00000173110; ENSG00000101439	4132	4114
9.6197951129e-11	2.55886550003e-08	GO:0009611	b	3	response to wounding	183; 348; 389; 482; 682; 966; 967; 1191; 1465; 1471; 1809; 2697; 2768; 3315; 3329; 3691; 5270; 6385; 6507; 6520; 7078; 7423; 7538; 9021; 10335	ENSG00000159176; ENSG00000113657; ENSG00000100234; ENSG00000155366; ENSG00000129244; ENSG00000106211; ENSG00000144381; ENSG00000128016; ENSG00000124145; ENSG00000173511; ENSG00000130203; ENSG00000146535; ENSG00000135919; ENSG00000172270; ENSG00000120885; ENSG00000079215; ENSG00000152661; ENSG00000072952; ENSG00000135404; ENSG00000168003; ENSG00000184557; ENSG00000132470; ENSG00000135744; ENSG00000085063; ENSG00000101439	1041	1038
