p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.84647454256e-07	1.18174370724e-05	GO:0044710	b	2	single-organism metabolic process	48; 142; 191; 440; 652; 871; 1152; 205; 1282; 1284; 2043; 2053; 2171; 2255; 2335; 2745; 2746; 3172; 3417; 4082; 200879; 4436; 4776; 5052; 5106; 5156; 5236; 5352; 5627; 5698; 5880; 5899; 6303; 6657; 6997; 7378; 8789; 9246; 9573; 9588; 9590; 9776; 10131; 10630; 10901; 80312; 83442; 51060; 6898; 283652; 23464; 56983; 27293	PCK2; SAT1; EPHX2; NFATC4; CKB; PRDX6; MSH2; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; POGLUT1; FABP5; AKAP12; TDGF1; FBP2; SOX2; TXNDC12; TAT; TRAP1; PLOD2; DHRS4; PDPN; MARCKS; FGF10; RAC2; TET1; LIPH; IDH1; SLC24A5; PARP1; PGM1; ATG13; COL4A2; COL4A1; GLRX; ACO1; GCAT; SMPDL3B; UPP1; BMP4; SH3BGRL3; FN1; HNF4A; ASNS; GLUD1; AK4; GDF3; PSMB9; SERPINH1; AHCY; RALB	5298	4656
4.18155054112e-07	1.33809617316e-05	GO:0006950	b	2	response to stress	142; 191; 343; 440; 652; 871; 1019; 1421; 1803; 1978; 2043; 2053; 2119; 2171; 2255; 2335; 2697; 3172; 3417; 4436; 4776; 5052; 5156; 5352; 5627; 5698; 5880; 5899; 6657; 6678; 6696; 6997; 7378; 9246; 9588; 9776; 10131; 10581; 6898; 56829; 57085; 58494; 10642	EPHX2; NFATC4; PRDX6; MSH2; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; FABP5; TDGF1; SOX2; CRYGD; TAT; TRAP1; PLOD2; SPP1; AGTRAP; SPARC; ZC3HAV1; EIF4EBP1; FGF10; DPP4; IFITM2; RAC2; JAM2; IDH1; PARP1; AQP8; ATG13; IGF2BP1; GJA1; UPP1; BMP4; ETV5; FN1; HNF4A; ASNS; CDK4; PSMB9; SERPINH1; AHCY; RALB	3940	3391
4.21541796319e-07	1.13094211747e-05	GO:0065010	c	3	extracellular membrane-bounded organelle	48; 191; 390; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6696; 8789; 9588; 10131; 10901; 83442; 23788; 56983; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; MARCKS; DPP4; PRKCI; RAC2; IDH1; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	2779	2411
4.21541796319e-07	1.77047554454e-05	GO:0070062	c	4	extracellular exosome	48; 191; 390; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6696; 8789; 9588; 10131; 10901; 83442; 23788; 56983; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; MARCKS; DPP4; PRKCI; RAC2; IDH1; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	2779	2411
4.81251964879e-07	2.21375903844e-05	GO:0043230	c	2	extracellular organelle	48; 191; 390; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6696; 8789; 9588; 10131; 10901; 83442; 23788; 56983; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; MARCKS; DPP4; PRKCI; RAC2; IDH1; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	2792	2424
4.81251964879e-07	1.13094211747e-05	GO:1903561	c	3	extracellular vesicle	48; 191; 390; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6696; 8789; 9588; 10131; 10901; 83442; 23788; 56983; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; MARCKS; DPP4; PRKCI; RAC2; IDH1; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	2792	2424
6.76646482928e-07	1.44351249691e-05	GO:0042221	b	2	response to chemical	48; 142; 191; 343; 440; 652; 871; 1019; 205; 1282; 1284; 1421; 1978; 2043; 2053; 2119; 2255; 2697; 3172; 3417; 4005; 4240; 4776; 5052; 5156; 5352; 5584; 5627; 5880; 5899; 6657; 6678; 6696; 6997; 9246; 9573; 9588; 10131; 10581; 6898; 56829; 127534	EPHX2; NFATC4; MFGE8; PRDX6; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; TDGF1; SOX2; CRYGD; TAT; TRAP1; PLOD2; SPP1; GJB4; SPARC; ZC3HAV1; EIF4EBP1; FGF10; PRKCI; IFITM2; RAC2; IDH1; PARP1; AQP8; COL4A2; COL4A1; ACO1; GJA1; BMP4; ETV5; LMO2; HNF4A; ASNS; AK4; GDF3; CDK4; SERPINH1; AHCY; RALB	4132	3318
2.3523224095e-06	3.68530510822e-05	GO:0031988	c	3	membrane-bounded vesicle	48; 191; 390; 652; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6678; 6696; 8789; 9588; 10131; 10901; 83442; 283652; 23788; 56983; 57085; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; SPARC; MARCKS; AGTRAP; DPP4; PRKCI; RAC2; IDH1; SLC24A5; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; BMP4; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	3514	3082
5.51561021428e-06	0.000126859034929	GO:0031982	c	2	vesicle	48; 191; 390; 652; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6678; 6696; 8789; 9588; 10131; 10901; 83442; 283652; 23788; 56983; 57085; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; SPARC; MARCKS; AGTRAP; DPP4; PRKCI; RAC2; IDH1; SLC24A5; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; BMP4; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	3633	3186
5.64844260562e-06	0.000726591536545	GO:0001525	b	3	angiogenesis	652; 1282; 1284; 2255; 2335; 4211; 4240; 4776; 5156; 6303; 6678; 6997	SAT1; PDGFRA; BMP4; NFATC4; MFGE8; FN1; MEIS1; SPARC; COL4A2; COL4A1; FGF10; TDGF1	414	392
6.26392884869e-06	0.000726591536545	GO:0048514	b	3	blood vessel morphogenesis	652; 677; 1282; 1284; 2255; 2335; 4211; 4240; 4776; 5156; 6303; 6678; 6997	SAT1; PDGFRA; BMP4; NFATC4; MFGE8; FN1; ZFP36L1; MEIS1; SPARC; COL4A2; COL4A1; FGF10; TDGF1	493	467
7.91015494185e-06	0.00316406197674	GO:0001944	b	4	vasculature development	652; 677; 1282; 1284; 2255; 2335; 4211; 4240; 4776; 5156; 6303; 6678; 6997; 10630	SAT1; PDGFRA; BMP4; NFATC4; MFGE8; FN1; ZFP36L1; MEIS1; PDPN; SPARC; COL4A2; COL4A1; FGF10; TDGF1	582	553
8.51474456889e-06	0.000726591536545	GO:0006979	b	3	response to oxidative stress	142; 343; 652; 1421; 2119; 3417; 5052; 5156; 9588; 10131; 6898	TAT; PDGFRA; BMP4; ETV5; TRAP1; PRDX6; IDH1; PARP1; AQP8; PRDX1; CRYGD	374	340
1.50956957485e-05	0.000914343474995	GO:0009725	b	3	response to hormone	142; 440; 652; 1019; 1978; 2255; 2697; 3172; 3417; 4005; 4240; 5156; 5352; 5584; 6678; 6696; 6898	PRKCI; GJA1; PDGFRA; BMP4; MFGE8; TAT; PLOD2; SPP1; IDH1; HNF4A; PARP1; ASNS; SPARC; EIF4EBP1; CDK4; FGF10; LMO2	911	841
1.74128158093e-05	0.00348256316185	GO:0030198	b	4	extracellular matrix organization	652; 871; 1282; 1284; 1803; 2335; 5156; 5352; 6678; 6696; 58494	PDGFRA; BMP4; JAM2; FN1; PLOD2; SPARC; SPP1; COL4A2; COL4A1; SERPINH1; DPP4	388	367
1.7858270996e-05	0.000914343474995	GO:0043062	b	3	extracellular structure organization	652; 871; 1282; 1284; 1803; 2335; 5156; 5352; 6678; 6696; 58494	PDGFRA; BMP4; JAM2; FN1; PLOD2; SPARC; SPP1; COL4A2; COL4A1; SERPINH1; DPP4	389	368
2.50376646383e-05	0.00106827369123	GO:0001568	b	3	blood vessel development	652; 677; 1282; 1284; 2255; 2335; 4211; 4240; 4776; 5156; 6303; 6678; 6997	SAT1; PDGFRA; BMP4; NFATC4; MFGE8; FN1; ZFP36L1; MEIS1; SPARC; COL4A2; COL4A1; FGF10; TDGF1	560	532
4.03231563284e-05	0.00483793040456	GO:0001654	b	4	eye development	652; 1019; 1282; 1421; 2255; 4211; 5156; 5584; 6657; 9573	PRKCI; PDGFRA; BMP4; GDF3; MEIS1; CDK4; COL4A1; SOX2; FGF10; CRYGD	340	331
5.72382021349e-05	0.00483793040456	GO:0014070	b	4	response to organic cyclic compound	142; 343; 440; 652; 1019; 2255; 3172; 3417; 4240; 5156; 5899; 6678; 6696; 6898; 56829	TAT; PDGFRA; BMP4; MFGE8; IDH1; HNF4A; PARP1; AQP8; ASNS; SPARC; CDK4; ZC3HAV1; SPP1; FGF10; RALB	814	749
6.65561580177e-05	0.00106489852828	GO:0009719	b	2	response to endogenous stimulus	142; 343; 440; 652; 1019; 1282; 1284; 1978; 2255; 2697; 3172; 3417; 4005; 4240; 5156; 5352; 5584; 6678; 6696; 6997; 9573; 6898	PDGFRA; MFGE8; TDGF1; TAT; PLOD2; SPARC; CDK4; FGF10; PRKCI; EIF4EBP1; IDH1; PARP1; AQP8; COL4A2; COL4A1; GJA1; BMP4; LMO2; HNF4A; ASNS; GDF3; SPP1	1573	1455
7.25689560684e-05	0.00483793040456	GO:0072358	b	4	cardiovascular system development	652; 677; 1282; 1284; 2255; 2335; 2697; 4211; 4240; 4776; 5156; 6303; 6678; 6997; 10630; 56983	GJA1; PDGFRA; BMP4; NFATC4; MFGE8; FN1; SAT1; ZFP36L1; MEIS1; PDPN; POGLUT1; SPARC; COL4A2; COL4A1; FGF10; TDGF1	898	857
7.25689560684e-05	0.00483793040456	GO:0072359	b	4	circulatory system development	652; 677; 1282; 1284; 2255; 2335; 2697; 4211; 4240; 4776; 5156; 6303; 6678; 6997; 10630; 56983	GJA1; PDGFRA; BMP4; NFATC4; MFGE8; FN1; SAT1; ZFP36L1; MEIS1; PDPN; POGLUT1; SPARC; COL4A2; COL4A1; FGF10; TDGF1	898	857
7.36654888375e-05	0.000747424906987	GO:0043231	c	3	intracellular membrane-bounded organelle	48; 142; 191; 343; 390; 677; 871; 908; 1019; 1152; 205; 1282; 1284; 1421; 1803; 1978; 2043; 2053; 2119; 2171; 2255; 2335; 2697; 2745; 2746; 3172; 3417; 4005; 4082; 4174; 4211; 4436; 4776; 5052; 5106; 5156; 5352; 5584; 5627; 5698; 5880; 5899; 6657; 6678; 6913; 6997; 55819; 8789; 9246; 9588; 9776; 10131; 10901; 80312; 64710; 83442; 51060; 6898; 283652; 167681; 23184; 23464; 23595; 23788; 56829; 56983; 57085; 26015; 26073; 26273; 27247; 10642	PCK2; EPHX2; RPAP1; NFATC4; NFU1; CKB; PRDX6; MSH2; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; POGLUT1; FABP5; TDGF1; FBP2; SOX2; TXNDC12; CRYGD; TAT; ORC3; TRAP1; PLOD2; POLDIP2; DHRS4; MEIS1; RNF130; SPARC; MARCKS; TBX15; PRSS35; EIF4EBP1; FGF10; DPP4; ZC3HAV1; PRKCI; RAC2; TET1; IDH1; SLC24A5; ZFP36L1; AQP8; PARP1; MCM5; ATG13; COL4A2; COL4A1; GLRX; ACO1; GCAT; MTCH2; GJA1; AGTRAP; ETV5; SH3BGRL3; FN1; FBXO3; CCT6A; LMO2; HNF4A; GLUD1; AK4; IGF2BP1; RND3; CDK4; PSMB9; NUCKS1; MESDC2; SERPINH1; AHCY; RALB	10643	8750
7.80929283484e-05	0.00119742490134	GO:0043227	c	2	membrane-bounded organelle	48; 142; 191; 343; 390; 652; 677; 871; 908; 1019; 1152; 205; 1282; 1284; 1421; 1803; 1978; 2043; 2053; 2119; 2171; 2255; 2335; 2697; 2745; 2746; 3172; 3417; 4005; 4082; 4174; 4211; 4240; 4436; 4776; 5052; 5106; 5156; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6657; 6678; 6696; 6913; 6997; 55819; 8789; 9246; 9588; 9776; 10131; 10901; 80312; 64710; 83442; 51060; 6898; 283652; 167681; 23184; 23464; 23595; 23788; 56829; 56983; 57085; 26015; 26073; 26273; 27247; 27293; 10642	PCK2; EPHX2; RPAP1; NFATC4; MFGE8; CKB; PRDX6; MSH2; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; POGLUT1; FABP5; TDGF1; FBP2; SOX2; TXNDC12; CRYGD; TAT; ORC3; POLDIP2; TRAP1; PLOD2; SPP1; DHRS4; AGTRAP; MEIS1; RNF130; SPARC; MARCKS; TBX15; PRSS35; EIF4EBP1; FGF10; CCT6A; PGM1; ZC3HAV1; PRKCI; RAC2; TET1; IDH1; SLC24A5; PARP1; AQP8; ZFP36L1; MCM5; ATG13; COL4A2; COL4A1; GLRX; ACO1; GCAT; MTCH2; SMPDL3B; GJA1; BMP4; ETV5; SH3BGRL3; FN1; FBXO3; DPP4; LMO2; HNF4A; GLUD1; AK4; IGF2BP1; RND3; CDK4; PSMB9; NUCKS1; MESDC2; SERPINH1; AHCY; RALB; NFU1	11823	9724
7.95132879774e-05	0.000747424906987	GO:0044444	c	3	cytoplasmic part	48; 142; 191; 390; 440; 677; 871; 908; 1019; 1152; 205; 1282; 1284; 1803; 1978; 2043; 2053; 2171; 2335; 2697; 2745; 2746; 3417; 4082; 4776; 5052; 5106; 5156; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6303; 6657; 6678; 6696; 6997; 7378; 8789; 9246; 9588; 9590; 9776; 10131; 10901; 51060; 6898; 283652; 167681; 23184; 23464; 23788; 56829; 56983; 57085; 26073; 27247; 10642	PCK2; SAT1; EPHX2; NFATC4; NFU1; CKB; PRDX6; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; POGLUT1; FABP5; AKAP12; TDGF1; FBP2; SOX2; TXNDC12; TAT; TRAP1; PLOD2; SPP1; DHRS4; IGF2BP1; SPARC; MARCKS; ZC3HAV1; PRSS35; EIF4EBP1; AGTRAP; DPP4; PGM1; PRKCI; RAC2; IDH1; SLC24A5; ZFP36L1; PARP1; ATG13; COL4A2; COL4A1; GLRX; ACO1; GCAT; GJA1; UPP1; MTCH2; FN1; CCT6A; ASNS; GLUD1; AK4; RND3; CDK4; PSMB9; POLDIP2; MESDC2; SERPINH1; AHCY; RALB	7800	6844
9.61282287237e-05	0.00549304164135	GO:0007369	b	4	gastrulation	652; 1284; 2335; 3172; 6657; 6997; 9573	BMP4; FN1; GDF3; HNF4A; COL4A2; SOX2; TDGF1	181	171
0.000101299509655	0.00326892362732	GO:0070887	b	3	cellular response to chemical stimulus	142; 191; 343; 440; 652; 1282; 1284; 1421; 1978; 2053; 2119; 2255; 3172; 4005; 4776; 5052; 5156; 5352; 5584; 5880; 5899; 6678; 6696; 6997; 9246; 9573; 10131; 10581; 56829	EPHX2; NFATC4; PDGFRA; PRDX1; UBE2L6; TDGF1; CRYGD; TRAP1; PLOD2; SPARC; ZC3HAV1; SPP1; FGF10; PRKCI; IFITM2; RAC2; PARP1; AQP8; COL4A2; COL4A1; BMP4; ETV5; LMO2; HNF4A; ASNS; GDF3; EIF4EBP1; AHCY; RALB	2572	2305
0.000111060037404	0.0241726755373	GO:0048145	b	5	regulation of fibroblast proliferation	1019; 2255; 2335; 5156; 6997	PDGFRA; FGF10; CDK4; TDGF1; FN1	82	76
0.000125669608738	0.00326892362732	GO:0048144	b	3	fibroblast proliferation	1019; 2255; 2335; 5156; 6997	PDGFRA; FGF10; CDK4; TDGF1; FN1	84	78
0.000125770310656	0.00326892362732	GO:0048513	b	3	organ development	142; 440; 652; 677; 871; 1019; 1152; 205; 1282; 1421; 1978; 2043; 2119; 2255; 2697; 2709; 2746; 3172; 3417; 4005; 4211; 4436; 4776; 5156; 5584; 6657; 6678; 6696; 6913; 6997; 9573; 10630; 10642	PDGFRA; NFATC4; CKB; MSH2; EPHA4; TDGF1; PDPN; SOX2; CRYGD; GDF3; SPP1; GJB5; MEIS1; SPARC; TBX15; EIF4EBP1; FGF10; PRKCI; IDH1; PARP1; ZFP36L1; COL4A1; IGF2BP1; GJA1; BMP4; ETV5; LMO2; HNF4A; ASNS; GLUD1; AK4; CDK4; SERPINH1	3050	2833
0.000127692329192	0.00326892362732	GO:0044712	b	3	single-organism catabolic process	191; 1282; 1284; 2053; 2171; 2746; 3417; 200879; 5052; 5236; 5352; 5899; 7378; 9588; 9776; 6898; 23464; 27293	TAT; SMPDL3B; EPHX2; PRDX1; PLOD2; LIPH; IDH1; PGM1; GLUD1; UPP1; ATG13; FABP5; COL4A2; COL4A1; PRDX6; GCAT; AHCY; RALB	1210	1097
0.000129974153673	0.00630149942416	GO:0048545	b	4	response to steroid hormone	652; 1019; 2255; 3172; 3417; 4240; 5156; 6678; 6696; 6898	TAT; PDGFRA; BMP4; MFGE8; IDH1; HNF4A; SPARC; CDK4; SPP1; FGF10	408	381
0.000141783737044	0.00630149942416	GO:0000302	b	4	response to reactive oxygen species	142; 343; 652; 1421; 5052; 5156; 9588	PDGFRA; BMP4; PRDX6; PARP1; AQP8; PRDX1; CRYGD	199	182
0.000163154576364	0.00440517356184	GO:0048037	m	2	cofactor binding	142; 191; 440; 2746; 3417; 4005; 6898; 23464	TAT; IDH1; PARP1; GLUD1; ASNS; GCAT; AHCY; LMO2	265	249
0.00017328132344	0.0069312529376	GO:0034599	b	4	cellular response to oxidative stress	142; 652; 1421; 2119; 5052; 5156; 10131	PDGFRA; BMP4; ETV5; TRAP1; PARP1; PRDX1; CRYGD	205	188
0.000174777339705	0.00909326863734	GO:0016763	m	4	transferase activity, transferring pentosyl groups	142; 7378; 56829; 56983	POGLUT1; UPP1; PARP1; ZC3HAV1	51	45
0.000179449285698	0.00229695085694	GO:0044763	b	2	single-organism cellular process	48; 142; 191; 343; 390; 440; 652; 677; 871; 908; 1019; 1152; 205; 1282; 1284; 1421; 1803; 1978; 2043; 2053; 2119; 2171; 2255; 2335; 2697; 2709; 2745; 2746; 3172; 3417; 4082; 4174; 4211; 4240; 4436; 4776; 5052; 5156; 5236; 5352; 5584; 5627; 5697; 5698; 5880; 5899; 6657; 6678; 6696; 6997; 55819; 7378; 9246; 9573; 9588; 9590; 9776; 10131; 10581; 10630; 10901; 80312; 83442; 51060; 6898; 283652; 284111; 23184; 23464; 23595; 23788; 56829; 56983; 57085; 58494; 26073; 27293; 127534; 10642	EPHX2; NFATC4; MFGE8; CKB; PRDX6; MSH2; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; POGLUT1; FABP5; AKAP12; TDGF1; MESDC2; PDPN; SOX2; TXNDC12; CRYGD; TAT; ORC3; TRAP1; PLOD2; SPP1; DHRS4; AGTRAP; GJB5; GJB4; MEIS1; RNF130; SPARC; MARCKS; ZC3HAV1; SLC13A5; EIF4EBP1; FGF10; CCT6A; PGM1; PRKCI; IFITM2; RAC2; JAM2; PYY; TET1; IGF2BP1; IDH1; SLC24A5; ZFP36L1; AQP8; PARP1; MCM5; ATG13; COL4A2; COL4A1; GLRX; ACO1; GCAT; MTCH2; SMPDL3B; GJA1; UPP1; BMP4; ETV5; SH3BGRL3; FN1; DPP4; HNF4A; ASNS; GLUD1; AK4; GDF3; RND3; CDK4; PSMB9; POLDIP2; SERPINH1; AHCY; RALB	12248	10289
0.000186804500496	0.00297896082742	GO:0005739	c	4	mitochondrion	48; 142; 1152; 205; 2043; 2697; 2745; 2746; 3417; 5052; 5106; 6678; 9776; 10131; 10901; 6898; 167681; 23464; 23788; 26073; 27247	PCK2; GJA1; TAT; MTCH2; NFU1; CKB; POLDIP2; IDH1; EPHA4; TRAP1; PARP1; GLUD1; AK4; SPARC; ATG13; PRDX1; PRSS35; GLRX; ACO1; GCAT; DHRS4	1660	1450
0.000205159604344	0.00477462351929	GO:0048598	b	3	embryonic morphogenesis	652; 677; 1284; 2255; 2335; 2709; 3172; 5156; 6657; 6913; 6997; 9573	PDGFRA; BMP4; FN1; GDF3; HNF4A; GJB5; ZFP36L1; COL4A2; SOX2; TDGF1; FGF10; TBX15	590	567
0.000212782916244	0.00297896082742	GO:0005922	c	4	connexon complex	2697; 2709; 127534	GJA1; GJB5; GJB4	21	19
0.000229902313483	0.0241726755373	GO:0070571	b	5	negative regulation of neuron projection regeneration	2043; 6696	EPHA4; SPP1	4	4
0.00024800910245	0.00264543042613	GO:0044707	b	2	single-multicellular organism process	48; 142; 440; 652; 677; 871; 1019; 1152; 205; 1282; 1284; 1421; 1803; 1978; 2043; 2053; 2119; 2255; 2335; 2697; 2709; 2746; 3172; 3417; 4005; 4211; 4240; 4436; 4776; 5052; 5156; 5584; 5627; 5697; 5880; 6303; 6657; 6678; 6696; 6913; 6997; 9246; 9573; 10630; 80312; 83442; 56829; 56983; 57085; 58494; 127534; 10642	SAT1; EPHX2; NFATC4; MFGE8; CKB; MSH2; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; POGLUT1; TDGF1; PDPN; SOX2; CRYGD; GDF3; SPP1; AGTRAP; GJB5; GJB4; MEIS1; IGF2BP1; SPARC; TBX15; EIF4EBP1; FGF10; DPP4; ZC3HAV1; PRKCI; RAC2; JAM2; PYY; TET1; IDH1; PARP1; ZFP36L1; COL4A2; COL4A1; ACO1; GJA1; BMP4; ETV5; SH3BGRL3; FN1; LMO2; HNF4A; ASNS; GLUD1; AK4; CDK4; SERPINH1	6658	5631
0.000249202840591	0.0241726755373	GO:0023019	b	5	signal transduction involved in regulation of gene expression	142; 3172; 5156	PDGFRA; HNF4A; PARP1	20	20
0.000249485026366	0.0127237363447	GO:0005102	m	3	receptor binding	652; 1803; 2043; 2053; 2255; 2335; 3172; 3417; 4240; 4776; 5156; 5697; 6696; 6997; 9573; 10131; 10901; 83442; 23184	PYY; EPHX2; BMP4; NFATC4; MFGE8; FN1; TRAP1; GDF3; IDH1; EPHA4; HNF4A; PDGFRA; SPP1; TDGF1; MESDC2; FGF10; DPP4; DHRS4; SH3BGRL3	1430	1263
0.000265103869979	0.0053526380958	GO:0048731	b	3	system development	142; 440; 652; 677; 871; 1019; 1152; 205; 1282; 1284; 1421; 1978; 2043; 2119; 2255; 2335; 2697; 2709; 2746; 3172; 3417; 4005; 4211; 4240; 4436; 4776; 5052; 5156; 5584; 5880; 6303; 6657; 6678; 6696; 6913; 6997; 9573; 10630; 56983; 10642	SAT1; PDGFRA; NFATC4; MFGE8; CKB; MSH2; EPHA4; PRDX1; POGLUT1; TDGF1; PDPN; SOX2; CRYGD; GDF3; SPP1; GJB5; MEIS1; SPARC; TBX15; EIF4EBP1; FGF10; PRKCI; RAC2; IDH1; PARP1; ZFP36L1; COL4A2; COL4A1; IGF2BP1; GJA1; BMP4; ETV5; FN1; LMO2; HNF4A; ASNS; GLUD1; AK4; CDK4; SERPINH1	4205	3886
0.000271813653302	0.0053526380958	GO:0007423	b	3	sensory organ development	652; 1019; 1282; 1421; 2255; 4211; 5156; 5584; 6657; 6678; 9573	PRKCI; PDGFRA; BMP4; GDF3; MEIS1; SPARC; CDK4; COL4A1; SOX2; FGF10; CRYGD	516	499
0.000330664314085	0.00909326863734	GO:0051287	m	4	NAD binding	142; 191; 2746; 3417	IDH1; AHCY; PARP1; GLUD1	53	53
0.000381610675963	0.0127203558654	GO:0072103	b	4	glomerulus vasculature morphogenesis	652; 5156	PDGFRA; BMP4	5	5
0.000381610675963	0.0127203558654	GO:0072104	b	4	glomerular capillary formation	652; 5156	PDGFRA; BMP4	5	5
0.000429676449342	0.0132208138259	GO:0051093	b	4	negative regulation of developmental process	652; 1284; 2043; 2255; 2697; 4211; 4776; 6657; 6678; 6696; 6997; 9573; 80312; 10642	GJA1; BMP4; NFATC4; GDF3; EPHA4; MEIS1; IGF2BP1; TET1; SPARC; SPP1; COL4A2; SOX2; FGF10; TDGF1	873	802
0.000487861670266	0.00892089911344	GO:0010033	b	3	response to organic substance	142; 343; 440; 652; 871; 1019; 1282; 1284; 1978; 2255; 2697; 3172; 3417; 4005; 4240; 5156; 5352; 5584; 5627; 5899; 6657; 6678; 6696; 6997; 9246; 9573; 10581; 6898; 56829	PDGFRA; MFGE8; PROS1; UBE2L6; TDGF1; SOX2; TAT; PLOD2; SPP1; SPARC; ZC3HAV1; EIF4EBP1; FGF10; PRKCI; IFITM2; IDH1; PARP1; AQP8; COL4A2; COL4A1; GJA1; BMP4; LMO2; HNF4A; ASNS; GDF3; CDK4; SERPINH1; RALB	2764	2520
0.00057008684321	0.00446568027181	GO:0005587	c	3	collagen type IV trimer	1282; 1284	COL4A2; COL4A1	6	6
0.000591069030946	0.00488880065308	GO:0009653	b	2	anatomical structure morphogenesis	652; 677; 871; 1282; 1284; 2043; 2119; 2255; 2335; 2697; 2709; 3172; 4211; 4240; 4776; 5156; 5584; 5880; 6303; 6657; 6678; 6696; 6913; 6997; 9573; 10630; 80312; 26073	SAT1; PDGFRA; NFATC4; MFGE8; EPHA4; TDGF1; SOX2; GDF3; POLDIP2; GJB5; MEIS1; SPARC; TBX15; FGF10; PRKCI; RAC2; TET1; ZFP36L1; PDPN; COL4A2; COL4A1; GJA1; BMP4; ETV5; FN1; HNF4A; SPP1; SERPINH1	2616	2422
