p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.10948686235e-11	4.88174219433e-10	GO:0005829	c	4	cytosol	88; 353; 65985; 586; 635; 1983; 2224; 2810; 3060; 3098; 3301; 3312; 3320; 3326; 3827; 4435; 4606; 5372; 5699; 6175; 6188; 6418; 6675; 6921; 7555; 8065; 8668; 10533; 10728; 10735; 11065; 11152; 4869; 29968; 8505; 51035; 51477; 51582; 23016; 23171; 23521; 23743; 285381; 26227; 169200; 65018; 10910	PARG; UAP1; PSMB10; TCEB1; RPLP0; EIF5; CNBP; RPS3; PSAT1; AACS; PMM1; EXOSC7; EIF3I; SET; BHMT; BHMT2; PINK1; HSP90AB1; RPL13A; ATG7; CUL5; CITED1; UBXN1; SUGT1; HSPA8; ISYNA1; FDPS; STAG2; HK1; TMEM64; BCAT1; APRT; DPH3; PHGDH; GPD1L; HCRT; NPM1; WDR45; ACTN2; DNAJA1; PTGES3; UBE2C; KNG1; AZIN1; SFN; MYBPC2; HSP90AA1	3132	2890
5.40424652499e-07	2.43191093625e-05	GO:0044444	c	3	cytoplasmic part	88; 353; 65985; 586; 635; 665; 1819; 1983; 2224; 2810; 2820; 2896; 3060; 3098; 3301; 3312; 3320; 3326; 3827; 4435; 4606; 4869; 169200; 5372; 5476; 5699; 6175; 6188; 6418; 6675; 6921; 7107; 7555; 8065; 8668; 9374; 9409; 10269; 10400; 10440; 10533; 10728; 10735; 10963; 11065; 11152; 29968; 100287932; 8505; 51035; 51477; 51582; 23016; 23171; 23521; 23743; 285381; 57515; 53343; 26227; 28973; 29093; 29802; 65018; 65055; 10910	PARG; UAP1; PSMB10; TCEB1; HSPA8; SERINC1; EIF5; CNBP; RPS3; PSAT1; GPD2; AACS; GPR137B; STIP1; PMM1; EXOSC7; VPREB3; PEX16; BHMT2; DRG2; SET; BHMT; PPT2; MRPL22; HSP90AB1; RPL13A; EIF3I; REEP1; CUL5; CITED1; UBXN1; ZMPSTE24; DPH3; RPLP0; BNIP3L; ISYNA1; FDPS; STAG2; CTSA; HK1; TIMM17A; BCAT1; APRT; TMEM64; MRPS18B; PHGDH; GPD1L; GRN; HCRT; NPM1; WDR45; ACTN2; DNAJA1; PINK1; PEMT; PTGES3; ATG7; UBE2C; KNG1; AZIN1; SFN; NUDT9; MYBPC2; HSP90AA1; TIMM23; SUGT1	7800	6844
4.65834147008e-06	0.000228258732034	GO:0055131	m	4	C3HC4-type RING finger domain binding	3301; 3312; 65018	HSPA8; PINK1; DNAJA1	6	6
4.99009276563e-06	0.000933147347173	GO:1901575	b	3	organic substance catabolic process	586; 635; 665; 2820; 3098; 3326; 5699; 6175; 6188; 6613; 6921; 8065; 9616; 10269; 10425; 10533; 11065; 51035; 51582; 23016; 55821; 23171; 23521; 53343; 84961; 65018	PSMB10; TCEB1; RPLP0; RPS3; GPD2; PINK1; EXOSC7; ALLC; BHMT; HSP90AB1; RPL13A; ATG7; CUL5; UBXN1; ZMPSTE24; NUDT9; SUMO2; BNIP3L; ARIH2; HK1; BCAT1; GPD1L; UBE2C; AZIN1; RNF7; FBXL20	1812	1642
5.68679622425e-06	0.000127952915046	GO:0000151	c	3	ubiquitin ligase complex	3301; 3312; 8065; 9616; 11065; 26094; 84961; 201456; 10910	DNAJA1; RNF7; UBE2C; HSPA8; FBXO15; SUGT1; DCAF4; CUL5; FBXL20	217	207
9.15249371523e-06	0.00194032866763	GO:0072655	b	5	establishment of protein localization to mitochondrion	665; 2810; 3320; 10400; 10425; 10440; 100287932; 65018	TIMM17A; BNIP3L; ARIH2; PEMT; SFN; PINK1; HSP90AA1; TIMM23	183	166
1.09582282934e-05	0.00102459434543	GO:1901564	b	3	organonitrogen compound metabolic process	353; 586; 635; 1983; 3098; 3312; 4869; 5036; 5476; 5699; 6175; 6188; 8668; 8876; 10400; 10533; 29968; 51582; 55821; 23171; 23521; 23743; 57515; 53343; 26227; 28973; 29093; 65018	PSMB10; RPLP0; SERINC1; EIF5; BHMT2; PINK1; EIF3I; ALLC; BHMT; MRPL22; RPL13A; ATG7; NUDT9; VNN1; CTSA; HK1; BCAT1; HSPA8; APRT; MRPS18B; PHGDH; GPD1L; NPM1; PA2G4; PEMT; AZIN1; PSAT1; RPS3	2147	1936
1.2458746956e-05	0.00018688120434	GO:0005737	c	3	cytoplasm	88; 353; 65985; 586; 635; 665; 1819; 1983; 2224; 2810; 2820; 2896; 3060; 3068; 3098; 3301; 3312; 3320; 3326; 3827; 4435; 4606; 4869; 5036; 169200; 5372; 5476; 5699; 5757; 6175; 6188; 6418; 6675; 6921; 7107; 7555; 8065; 8079; 8668; 9374; 9409; 9616; 10269; 10400; 10425; 10440; 10533; 10728; 10735; 10963; 11065; 11152; 29968; 115908; 100287932; 8505; 51035; 51477; 51582; 23016; 23171; 23521; 23743; 285381; 57504; 57515; 53343; 26227; 84961; 28973; 29093; 29802; 65018; 65055; 10910	PARG; UAP1; PSMB10; TCEB1; HSPA8; SERINC1; EIF5; CNBP; RPS3; PSAT1; GPD2; AACS; GPR137B; STIP1; PMM1; EXOSC7; VPREB3; PEX16; BHMT2; DRG2; SET; BHMT; PPT2; MRPL22; HSP90AB1; RPL13A; EIF3I; REEP1; CUL5; CITED1; HDGF; UBXN1; ZMPSTE24; DPH3; RPLP0; BNIP3L; ARIH2; FDPS; STAG2; CTSA; FBXL20; HK1; TIMM17A; BCAT1; GPD1L; APRT; TMEM64; MRPS18B; PHGDH; RNF7; GRN; HCRT; ISYNA1; NPM1; PA2G4; MLF2; WDR45; ACTN2; DNAJA1; PINK1; PEMT; PTMA; PTGES3; ATG7; UBE2C; KNG1; AZIN1; SFN; NUDT9; MYBPC2; HSP90AA1; MTA3; TIMM23; CTHRC1; SUGT1	10429	8996
1.53299811612e-05	0.00195681243595	GO:0044265	b	4	cellular macromolecule catabolic process	665; 3326; 5699; 6175; 6188; 6613; 6921; 8065; 9616; 10269; 10425; 11065; 51035; 23016; 23521; 84961; 65018	EXOSC7; SUMO2; BNIP3L; ARIH2; PSMB10; TCEB1; RPLP0; UBXN1; HSP90AB1; RPL13A; RPS3; RNF7; PINK1; CUL5; FBXL20; UBE2C; ZMPSTE24	924	842
1.93004825759e-05	0.00047286182311	GO:0023026	m	4	MHC class II protein complex binding	3312; 3320; 3326	HSP90AB1; HSP90AA1; HSPA8	16	9
