p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.15655001512e-29	2.77572003629e-27	GO:0022904	b	4	respiratory electron transport chain	498; 506; 509; 515; 516; 518; 522; 539; 1327; 1329; 1340; 1345; 1350; 4706; 4723; 4725; 6389; 7381; 7384; 7388; 9377; 10476; 54205; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000164919; ENSG00000073578; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000172115; ENSG00000165629; ENSG00000116459; ENSG00000168653; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000159199; ENSG00000154723; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	130	101
1.50379381112e-29	2.4211080359e-27	GO:0022900	b	3	electron transport chain	498; 506; 509; 515; 516; 518; 522; 539; 1327; 1329; 1340; 1345; 1350; 4706; 4723; 4725; 6389; 7381; 7384; 7388; 9377; 10476; 54205; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000164919; ENSG00000073578; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000172115; ENSG00000165629; ENSG00000116459; ENSG00000168653; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000159199; ENSG00000154723; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	132	102
4.87282020799e-28	2.38768190192e-26	GO:0030017	c	3	sarcomere	70; 845; 1410; 1674; 2274; 3270; 4607; 4624; 4625; 4633; 4634; 4635; 7137; 7139; 7168; 8048; 8470; 9172; 10529; 10627; 11155; 80206; 51778; 58498; 27063	ENSG00000109846; ENSG00000115641; ENSG00000160808; ENSG00000175084; ENSG00000197616; ENSG00000154556; ENSG00000198336; ENSG00000129991; ENSG00000172399; ENSG00000134571; ENSG00000134775; ENSG00000092054; ENSG00000130528; ENSG00000122367; ENSG00000036448; ENSG00000078114; ENSG00000140416; ENSG00000148677; ENSG00000159251; ENSG00000118729; ENSG00000111245; ENSG00000101608; ENSG00000106631; ENSG00000129170; ENSG00000118194	185	134
6.86430302577e-27	2.81436424057e-25	GO:0044449	c	2	contractile fiber part	70; 845; 1410; 1674; 2274; 3270; 4607; 4624; 4625; 4633; 4634; 4635; 7137; 7139; 7168; 8048; 8470; 9172; 10529; 10627; 11155; 80206; 51778; 58498; 27063	ENSG00000109846; ENSG00000115641; ENSG00000160808; ENSG00000175084; ENSG00000197616; ENSG00000154556; ENSG00000198336; ENSG00000129991; ENSG00000172399; ENSG00000134571; ENSG00000134775; ENSG00000092054; ENSG00000130528; ENSG00000122367; ENSG00000036448; ENSG00000078114; ENSG00000140416; ENSG00000148677; ENSG00000159251; ENSG00000118729; ENSG00000111245; ENSG00000101608; ENSG00000106631; ENSG00000129170; ENSG00000118194	203	148
1.95818140259e-26	1.76236326233e-25	GO:0030016	c	5	myofibril	70; 845; 1410; 1674; 2274; 3270; 4607; 4624; 4625; 4633; 4634; 4635; 7137; 7139; 7168; 8048; 8470; 9172; 10529; 10627; 11155; 80206; 51778; 58498; 27063	ENSG00000109846; ENSG00000115641; ENSG00000160808; ENSG00000175084; ENSG00000197616; ENSG00000154556; ENSG00000198336; ENSG00000129991; ENSG00000172399; ENSG00000134571; ENSG00000134775; ENSG00000092054; ENSG00000130528; ENSG00000122367; ENSG00000036448; ENSG00000078114; ENSG00000140416; ENSG00000148677; ENSG00000159251; ENSG00000118729; ENSG00000111245; ENSG00000101608; ENSG00000106631; ENSG00000129170; ENSG00000118194	210	154
2.32157431672e-26	2.78588918007e-24	GO:0045333	b	4	cellular respiration	498; 506; 509; 515; 516; 518; 522; 539; 1327; 1329; 1340; 1345; 1350; 4190; 4706; 4723; 4725; 6389; 7381; 7384; 7388; 9377; 10476; 54205; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000164919; ENSG00000014641; ENSG00000073578; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000172115; ENSG00000165629; ENSG00000116459; ENSG00000168653; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000159199; ENSG00000154723; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	195	155
1.0184225039e-25	4.68474351796e-24	GO:0043292	c	4	contractile fiber	70; 845; 1410; 1674; 2274; 3270; 4607; 4624; 4625; 4633; 4634; 4635; 7137; 7139; 7168; 8048; 8470; 9172; 10529; 10627; 11155; 80206; 51778; 58498; 27063	ENSG00000109846; ENSG00000115641; ENSG00000160808; ENSG00000175084; ENSG00000197616; ENSG00000154556; ENSG00000198336; ENSG00000129991; ENSG00000172399; ENSG00000134571; ENSG00000134775; ENSG00000092054; ENSG00000130528; ENSG00000122367; ENSG00000036448; ENSG00000078114; ENSG00000140416; ENSG00000148677; ENSG00000159251; ENSG00000118729; ENSG00000111245; ENSG00000101608; ENSG00000106631; ENSG00000129170; ENSG00000118194	222	164
1.86495519625e-22	1.50128893298e-20	GO:0015980	b	3	energy derivation by oxidation of organic compounds	291; 498; 506; 509; 515; 516; 518; 522; 539; 1327; 1329; 1340; 1345; 1350; 4190; 4706; 4723; 4725; 6389; 7381; 7384; 7388; 9377; 10476; 51422; 54205; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000164919; ENSG00000014641; ENSG00000073578; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000151729; ENSG00000172115; ENSG00000165629; ENSG00000116459; ENSG00000168653; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000106617; ENSG00000159199; ENSG00000154723; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	380	277
5.55211480459e-22	8.43921450298e-20	GO:0003015	b	5	heart process	70; 845; 1674; 3270; 4607; 4624; 4625; 4633; 4634; 4635; 4878; 5318; 5350; 7137; 7139; 7168; 8048; 27129; 30819; 64091	ENSG00000198336; ENSG00000173641; ENSG00000134571; ENSG00000118729; ENSG00000175084; ENSG00000197616; ENSG00000129170; ENSG00000160808; ENSG00000111245; ENSG00000175206; ENSG00000121577; ENSG00000120049; ENSG00000159251; ENSG00000057294; ENSG00000140416; ENSG00000092054; ENSG00000129991; ENSG00000198523; ENSG00000130528; ENSG00000118194	185	113
2.7670687894e-21	1.48499358364e-19	GO:0006091	b	3	generation of precursor metabolites and energy	291; 498; 506; 509; 515; 516; 518; 522; 539; 1327; 1329; 1340; 1345; 1350; 4190; 4706; 4723; 4725; 5250; 6389; 7381; 7384; 7388; 9377; 10476; 51422; 54205; 4697	ENSG00000152234; ENSG00000167792; ENSG00000173660; ENSG00000164919; ENSG00000014641; ENSG00000073578; ENSG00000154518; ENSG00000189043; ENSG00000178741; ENSG00000151729; ENSG00000172115; ENSG00000165629; ENSG00000116459; ENSG00000168653; ENSG00000127184; ENSG00000004779; ENSG00000126267; ENSG00000167863; ENSG00000010256; ENSG00000106617; ENSG00000159199; ENSG00000154723; ENSG00000075415; ENSG00000241837; ENSG00000156467; ENSG00000131143; ENSG00000135940; ENSG00000110955	466	340
