p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.06571266759e-22	5.6482771382e-21	GO:0005925	c	4	focal adhesion	60; 81; 87; 388; 977; 1264; 1464; 1465; 3339; 3371; 3611; 3678; 4026; 4162; 4659; 5239; 6237; 7041; 23022; 7094; 7145; 7414; 8516; 10580; 10979; 9260; 54751; 55679; 26136	ENSG00000196923; ENSG00000072163; ENSG00000159176; ENSG00000130176; ENSG00000079308; ENSG00000076706; ENSG00000035403; ENSG00000073712; ENSG00000135269; ENSG00000130402; ENSG00000072110; ENSG00000137076; ENSG00000177697; ENSG00000142798; ENSG00000166333; ENSG00000140682; ENSG00000161638; ENSG00000095637; ENSG00000126458; ENSG00000145012; ENSG00000077943; ENSG00000129116; ENSG00000154330; ENSG00000162458; ENSG00000173546; ENSG00000075624; ENSG00000041982; ENSG00000143878; ENSG00000058272	388	343
1.48186999331e-22	9.33578095786e-21	GO:0005924	c	3	cell-substrate adherens junction	60; 81; 87; 388; 977; 1264; 1464; 1465; 3339; 3371; 3611; 3678; 4026; 4162; 4659; 5239; 6237; 7041; 23022; 7094; 7145; 7414; 8516; 10580; 10979; 9260; 54751; 55679; 26136	ENSG00000196923; ENSG00000072163; ENSG00000159176; ENSG00000130176; ENSG00000079308; ENSG00000076706; ENSG00000035403; ENSG00000073712; ENSG00000135269; ENSG00000130402; ENSG00000072110; ENSG00000137076; ENSG00000177697; ENSG00000142798; ENSG00000166333; ENSG00000140682; ENSG00000161638; ENSG00000095637; ENSG00000126458; ENSG00000145012; ENSG00000077943; ENSG00000129116; ENSG00000154330; ENSG00000162458; ENSG00000173546; ENSG00000075624; ENSG00000041982; ENSG00000143878; ENSG00000058272	393	347
1.74465053704e-22	8.19985752407e-21	GO:0030055	c	2	cell-substrate junction	60; 81; 87; 388; 977; 1264; 1464; 1465; 3339; 3371; 3611; 3678; 4026; 4162; 4659; 5239; 6237; 7041; 23022; 7094; 7145; 7414; 8516; 10580; 10979; 9260; 54751; 55679; 26136	ENSG00000196923; ENSG00000072163; ENSG00000159176; ENSG00000130176; ENSG00000079308; ENSG00000076706; ENSG00000035403; ENSG00000073712; ENSG00000135269; ENSG00000130402; ENSG00000072110; ENSG00000137076; ENSG00000177697; ENSG00000142798; ENSG00000166333; ENSG00000140682; ENSG00000161638; ENSG00000095637; ENSG00000126458; ENSG00000145012; ENSG00000077943; ENSG00000129116; ENSG00000154330; ENSG00000162458; ENSG00000173546; ENSG00000075624; ENSG00000041982; ENSG00000143878; ENSG00000058272	397	349
6.37231654901e-22	2.00727971294e-20	GO:0005912	c	3	adherens junction	60; 81; 87; 388; 977; 1264; 1464; 1465; 3339; 3371; 3611; 3678; 4026; 4162; 4659; 5239; 6237; 7041; 23022; 7094; 7145; 7414; 8516; 10580; 10979; 9260; 54751; 55679; 23336; 26136	ENSG00000196923; ENSG00000072163; ENSG00000159176; ENSG00000130176; ENSG00000079308; ENSG00000076706; ENSG00000035403; ENSG00000073712; ENSG00000135269; ENSG00000130402; ENSG00000072110; ENSG00000137076; ENSG00000177697; ENSG00000142798; ENSG00000182253; ENSG00000166333; ENSG00000140682; ENSG00000161638; ENSG00000095637; ENSG00000126458; ENSG00000145012; ENSG00000077943; ENSG00000129116; ENSG00000154330; ENSG00000162458; ENSG00000173546; ENSG00000075624; ENSG00000041982; ENSG00000143878; ENSG00000058272	467	402
1.21132957012e-21	2.84662448978e-20	GO:0070161	c	2	anchoring junction	60; 81; 87; 388; 977; 1264; 1464; 1465; 3339; 3371; 3611; 3678; 4026; 4162; 4659; 5239; 6237; 7041; 23022; 7094; 7145; 7414; 8516; 10580; 10979; 9260; 54751; 55679; 23336; 26136	ENSG00000196923; ENSG00000072163; ENSG00000159176; ENSG00000130176; ENSG00000079308; ENSG00000076706; ENSG00000035403; ENSG00000073712; ENSG00000135269; ENSG00000130402; ENSG00000072110; ENSG00000137076; ENSG00000177697; ENSG00000142798; ENSG00000182253; ENSG00000166333; ENSG00000140682; ENSG00000161638; ENSG00000095637; ENSG00000126458; ENSG00000145012; ENSG00000077943; ENSG00000129116; ENSG00000154330; ENSG00000162458; ENSG00000173546; ENSG00000075624; ENSG00000041982; ENSG00000143878; ENSG00000058272	486	411
5.96927153876e-19	7.16312584651e-18	GO:0015629	c	5	actin cytoskeleton	59; 72; 81; 87; 800; 1809; 3611; 4628; 4629; 4637; 4638; 4659; 5239; 6525; 23022; 7414; 9948; 10398; 10580; 10979; 11034; 9260; 54751; 23012; 25932; 25802	ENSG00000065534; ENSG00000196923; ENSG00000122786; ENSG00000183963; ENSG00000211455; ENSG00000035403; ENSG00000073712; ENSG00000101335; ENSG00000113657; ENSG00000071127; ENSG00000162458; ENSG00000107796; ENSG00000130402; ENSG00000072110; ENSG00000163431; ENSG00000169504; ENSG00000133392; ENSG00000133026; ENSG00000166333; ENSG00000095637; ENSG00000125868; ENSG00000092841; ENSG00000129116; ENSG00000154330; ENSG00000163017; ENSG00000058272	444	348
3.78673699108e-14	2.27204219465e-13	GO:0001725	c	5	stress fiber	81; 87; 3611; 4628; 4638; 5239; 10398; 10580; 10979; 9260; 54751	ENSG00000101335; ENSG00000065534; ENSG00000196923; ENSG00000133026; ENSG00000166333; ENSG00000154330; ENSG00000130402; ENSG00000162458; ENSG00000095637; ENSG00000072110; ENSG00000073712	54	46
6.05046493669e-14	1.08908368861e-11	GO:0006936	b	5	muscle contraction	59; 72; 800; 1264; 3778; 4629; 4637; 4638; 6525; 6865; 7094; 7414; 8654; 10335; 10398; 10580; 25802	ENSG00000183963; ENSG00000065534; ENSG00000101335; ENSG00000138735; ENSG00000092841; ENSG00000130176; ENSG00000107796; ENSG00000156113; ENSG00000122786; ENSG00000163017; ENSG00000095637; ENSG00000133392; ENSG00000137076; ENSG00000075073; ENSG00000072952; ENSG00000035403; ENSG00000163431	293	187
6.33303893648e-14	1.67825531817e-12	GO:0032432	c	4	actin filament bundle	81; 87; 3611; 4628; 4638; 5239; 10398; 10580; 10979; 9260; 54751	ENSG00000101335; ENSG00000065534; ENSG00000196923; ENSG00000133026; ENSG00000166333; ENSG00000154330; ENSG00000130402; ENSG00000162458; ENSG00000095637; ENSG00000072110; ENSG00000073712	60	48
2.16590986383e-13	5.7180020405e-11	GO:0003012	b	4	muscle system process	72; 493; 800; 1264; 3778; 4629; 4637; 4638; 6525; 6865; 7094; 7414; 8654; 10335; 10398; 10580; 59; 25802	ENSG00000183963; ENSG00000065534; ENSG00000101335; ENSG00000138735; ENSG00000092841; ENSG00000058668; ENSG00000130176; ENSG00000107796; ENSG00000156113; ENSG00000122786; ENSG00000163017; ENSG00000095637; ENSG00000133392; ENSG00000137076; ENSG00000075073; ENSG00000072952; ENSG00000035403; ENSG00000163431	353	236
