p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
6.87072762699e-29	2.54216922199e-27	GO:0005615	c	2	extracellular space	1; 183; 213; 259; 335; 336; 341; 345; 348; 350; 563; 710; 715; 718; 727; 733; 1066; 1356; 1401; 2243; 2244; 2266; 3075; 3240; 3263; 4069; 5004; 5265; 5304; 5345; 5950; 6288; 6289; 6590; 7018; 7276; 7448; 11272; 116844; 55937; 124220; 57817; 4485; 100528017	ENSG00000163631; ENSG00000171564; ENSG00000106804; ENSG00000159403; ENSG00000171560; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000255071; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000091583; ENSG00000110169; ENSG00000198848; ENSG00000121410; ENSG00000197249; ENSG00000124107; ENSG00000159763; ENSG00000111215; ENSG00000173432; ENSG00000149131; ENSG00000173531; ENSG00000130203; ENSG00000171557; ENSG00000130208; ENSG00000162078; ENSG00000109072; ENSG00000125730; ENSG00000091513; ENSG00000138207; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106927; ENSG00000105697; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000000971; ENSG00000090382; ENSG00000176919; ENSG00000229314	1338	684
1.1798209606e-27	2.1826687771e-26	GO:0072562	c	2	blood microparticle	1; 183; 213; 259; 335; 336; 348; 710; 715; 718; 733; 1356; 2243; 2244; 2266; 3075; 3240; 3263; 5004; 5345; 7018; 7448	ENSG00000163631; ENSG00000171564; ENSG00000159403; ENSG00000171560; ENSG00000047457; ENSG00000167711; ENSG00000158874; ENSG00000110169; ENSG00000121410; ENSG00000149131; ENSG00000130203; ENSG00000171557; ENSG00000109072; ENSG00000125730; ENSG00000091513; ENSG00000106927; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000000971; ENSG00000176919; ENSG00000229314	135	85
9.60673382873e-24	2.20514938094e-22	GO:0065010	c	3	extracellular membrane-bounded organelle	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 4069; 4589; 5004; 5105; 5265; 5304; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 6590; 7018; 7276; 7448; 10747; 10841; 116844; 51181; 55937; 124220; 4485; 10247; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000116171; ENSG00000171195; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000171557; ENSG00000169738; ENSG00000124107; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000162078; ENSG00000127884; ENSG00000125730; ENSG00000159763; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000090382; ENSG00000176919; ENSG00000229314; ENSG00000109072	2779	2022
9.60673382873e-24	4.03482820807e-22	GO:0070062	c	4	extracellular exosome	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 4069; 4485; 4589; 5004; 5105; 5265; 5304; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 6590; 7018; 7276; 7448; 10747; 10841; 51181; 116844; 55937; 124220; 10247; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000116171; ENSG00000171195; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000171557; ENSG00000169738; ENSG00000124107; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000162078; ENSG00000127884; ENSG00000125730; ENSG00000159763; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000090382; ENSG00000176919; ENSG00000229314; ENSG00000109072	2779	2022
1.16060493733e-23	1.43141275605e-22	GO:0043230	c	2	extracellular organelle	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 4069; 4589; 5004; 5105; 5265; 5304; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 6590; 7018; 7276; 7448; 10247; 10747; 10841; 116844; 51181; 55937; 124220; 4485; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000116171; ENSG00000171195; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000171557; ENSG00000169738; ENSG00000124107; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000162078; ENSG00000127884; ENSG00000125730; ENSG00000159763; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000090382; ENSG00000176919; ENSG00000229314; ENSG00000109072	2792	2029
1.16060493733e-23	2.20514938094e-22	GO:1903561	c	3	extracellular vesicle	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 4069; 4589; 5004; 5105; 5265; 5304; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 6590; 7018; 7276; 7448; 10747; 10841; 116844; 51181; 55937; 124220; 4485; 10247; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000116171; ENSG00000171195; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000171557; ENSG00000169738; ENSG00000124107; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000162078; ENSG00000127884; ENSG00000125730; ENSG00000159763; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000090382; ENSG00000176919; ENSG00000229314; ENSG00000109072	2792	2029
4.33445508086e-20	1.14863059643e-17	GO:0002526	b	5	acute inflammatory response	336; 710; 718; 727; 733; 445; 1401; 2243; 3075; 3240; 5004; 5265; 5345; 6288; 6289; 7448; 100528017	ENSG00000171560; ENSG00000132693; ENSG00000106804; ENSG00000134339; ENSG00000130707; ENSG00000229314; ENSG00000257017; ENSG00000197249; ENSG00000167711; ENSG00000109072; ENSG00000125730; ENSG00000000971; ENSG00000255071; ENSG00000176919; ENSG00000173432; ENSG00000158874; ENSG00000149131	133	78
4.95985030489e-19	4.58786153203e-18	GO:0031982	c	2	vesicle	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 4069; 4589; 5004; 5105; 5265; 5304; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 6590; 7018; 7036; 7276; 7448; 10247; 10747; 10841; 116844; 51181; 55937; 124220; 4485; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000106327; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000116171; ENSG00000171195; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000171557; ENSG00000169738; ENSG00000124107; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000162078; ENSG00000127884; ENSG00000125730; ENSG00000159763; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000090382; ENSG00000176919; ENSG00000229314; ENSG00000109072	3633	2565
7.07619347948e-19	8.96317840734e-18	GO:0031988	c	3	membrane-bounded vesicle	1; 36; 183; 213; 217; 229; 259; 316; 335; 336; 341; 345; 348; 350; 563; 710; 715; 718; 727; 733; 445; 1356; 1401; 1528; 1892; 2243; 2244; 2266; 3075; 3081; 3240; 3242; 3263; 3699; 4069; 4589; 5004; 5105; 5265; 5304; 5345; 5519; 5950; 6288; 6289; 6342; 6470; 6480; 6590; 7018; 7276; 7448; 10747; 10841; 116844; 51181; 55937; 124220; 4485; 10247; 64577	ENSG00000163631; ENSG00000176974; ENSG00000171564; ENSG00000106927; ENSG00000159403; ENSG00000091583; ENSG00000166347; ENSG00000162267; ENSG00000160282; ENSG00000130707; ENSG00000073849; ENSG00000171236; ENSG00000160862; ENSG00000047457; ENSG00000116171; ENSG00000171195; ENSG00000167711; ENSG00000158874; ENSG00000110245; ENSG00000132541; ENSG00000171560; ENSG00000113924; ENSG00000111275; ENSG00000121410; ENSG00000197249; ENSG00000171557; ENSG00000169738; ENSG00000124107; ENSG00000124253; ENSG00000173432; ENSG00000149131; ENSG00000196177; ENSG00000137713; ENSG00000173531; ENSG00000130203; ENSG00000138356; ENSG00000130208; ENSG00000162078; ENSG00000127884; ENSG00000125730; ENSG00000159763; ENSG00000091513; ENSG00000138207; ENSG00000118514; ENSG00000136872; ENSG00000009724; ENSG00000110169; ENSG00000132693; ENSG00000204444; ENSG00000118271; ENSG00000106804; ENSG00000134339; ENSG00000118137; ENSG00000257017; ENSG00000135744; ENSG00000158104; ENSG00000000971; ENSG00000090382; ENSG00000176919; ENSG00000229314; ENSG00000109072	3514	2492
2.93832096226e-18	2.79140491415e-17	GO:0034364	c	3	high-density lipoprotein particle	335; 336; 341; 345; 348; 350; 6288; 6289; 55937; 100528017	ENSG00000091583; ENSG00000130203; ENSG00000204444; ENSG00000130208; ENSG00000134339; ENSG00000118137; ENSG00000255071; ENSG00000173432; ENSG00000158874; ENSG00000110245	26	15
