p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.58541136342e-31	5.81845970374e-29	GO:0030198	b	4	extracellular matrix organization	302; 871; 1277; 1278; 1281; 1289; 1290; 1293; 1303; 1508; 1513; 2192; 2200; 2335; 3491; 3912; 3915; 4015; 4017; 4313; 4323; 5054; 5351; 5352; 5479; 7045; 7057; 7837; 8434; 8754; 151887; 22795; 26585	ENSG00000113083; ENSG00000149257; ENSG00000143387; ENSG00000164733; ENSG00000091986; ENSG00000091136; ENSG00000135862; ENSG00000087303; ENSG00000120708; ENSG00000083444; ENSG00000157227; ENSG00000204262; ENSG00000130508; ENSG00000111799; ENSG00000163359; ENSG00000152952; ENSG00000130635; ENSG00000106366; ENSG00000168615; ENSG00000115414; ENSG00000142871; ENSG00000087245; ENSG00000166794; ENSG00000166147; ENSG00000166923; ENSG00000182718; ENSG00000077942; ENSG00000134013; ENSG00000137801; ENSG00000168542; ENSG00000122707; ENSG00000108821; ENSG00000164692	388	388
1.72656197244e-31	4.35093617055e-29	GO:0043062	b	3	extracellular structure organization	302; 871; 1277; 1278; 1281; 1289; 1290; 1293; 1303; 1508; 1513; 2192; 2200; 2335; 3491; 3912; 3915; 4015; 4017; 4313; 4323; 5054; 5351; 5352; 5479; 7045; 7057; 7837; 8434; 8754; 151887; 22795; 26585	ENSG00000113083; ENSG00000149257; ENSG00000143387; ENSG00000164733; ENSG00000091986; ENSG00000091136; ENSG00000135862; ENSG00000087303; ENSG00000120708; ENSG00000083444; ENSG00000157227; ENSG00000204262; ENSG00000130508; ENSG00000111799; ENSG00000163359; ENSG00000152952; ENSG00000130635; ENSG00000106366; ENSG00000168615; ENSG00000115414; ENSG00000142871; ENSG00000087245; ENSG00000166794; ENSG00000166147; ENSG00000166923; ENSG00000182718; ENSG00000077942; ENSG00000134013; ENSG00000137801; ENSG00000168542; ENSG00000122707; ENSG00000108821; ENSG00000164692	389	389
1.79551353073e-20	9.3366703598e-19	GO:0005578	c	2	proteinaceous extracellular matrix	302; 1277; 1278; 1281; 1289; 1290; 1293; 1303; 2192; 2200; 2335; 3491; 3912; 3915; 3956; 4015; 4017; 4313; 7045; 7837; 7980; 115908; 151887; 22795	ENSG00000113083; ENSG00000164932; ENSG00000091986; ENSG00000091136; ENSG00000135862; ENSG00000087303; ENSG00000120708; ENSG00000130508; ENSG00000204262; ENSG00000105825; ENSG00000111799; ENSG00000163359; ENSG00000130635; ENSG00000100097; ENSG00000115414; ENSG00000142871; ENSG00000087245; ENSG00000166147; ENSG00000182718; ENSG00000077942; ENSG00000134013; ENSG00000168542; ENSG00000108821; ENSG00000164692	356	354
1.05839701514e-18	2.88942385132e-16	GO:0032963	b	5	collagen metabolic process	871; 1277; 1278; 1281; 1289; 1290; 1293; 1303; 1508; 1513; 3091; 4313; 4323; 8754; 9697; 9902	ENSG00000065308; ENSG00000149257; ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000164733; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000168542; ENSG00000108821; ENSG00000100644; ENSG00000164692; ENSG00000011028; ENSG00000168615	118	118
2.00335868541e-18	5.20873258207e-17	GO:0005615	c	2	extracellular space	133; 302; 308; 871; 1277; 1278; 1281; 1293; 1303; 1508; 1513; 2192; 2200; 2335; 3572; 3912; 3915; 3956; 4015; 4017; 135228; 4313; 5054; 5118; 5270; 5806; 22943; 7045; 7057; 7837; 8614; 8754; 11167; 114990; 115908; 253461; 26585	ENSG00000107984; ENSG00000113083; ENSG00000149257; ENSG00000164932; ENSG00000143387; ENSG00000106333; ENSG00000164733; ENSG00000168140; ENSG00000177311; ENSG00000091136; ENSG00000135862; ENSG00000163430; ENSG00000120708; ENSG00000113739; ENSG00000156535; ENSG00000163661; ENSG00000130508; ENSG00000111799; ENSG00000163359; ENSG00000106366; ENSG00000100097; ENSG00000168615; ENSG00000115414; ENSG00000135919; ENSG00000134352; ENSG00000087245; ENSG00000166147; ENSG00000166923; ENSG00000148926; ENSG00000182718; ENSG00000164111; ENSG00000077942; ENSG00000134013; ENSG00000137801; ENSG00000168542; ENSG00000108821; ENSG00000164692	1338	1327
2.4101701561e-18	4.42266223644e-16	GO:0044259	b	4	multicellular organismal macromolecule metabolic process	871; 1277; 1278; 1281; 1289; 1290; 1293; 1303; 1508; 1513; 3091; 4313; 4323; 8754; 9697; 9902	ENSG00000065308; ENSG00000149257; ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000164733; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000168542; ENSG00000108821; ENSG00000100644; ENSG00000164692; ENSG00000011028; ENSG00000168615	124	124
6.76155975633e-18	8.27164143524e-16	GO:0022617	b	4	extracellular matrix disassembly	1277; 1278; 1281; 1289; 1290; 1293; 1303; 1508; 1513; 2200; 2335; 3912; 3915; 4313; 4323; 8754	ENSG00000115414; ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000164733; ENSG00000135862; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000168542; ENSG00000108821; ENSG00000166147; ENSG00000164692; ENSG00000091136; ENSG00000168615	132	132
1.40249449753e-17	1.76714306689e-15	GO:0044236	b	3	multicellular organismal metabolic process	871; 1277; 1278; 1281; 1289; 1290; 1293; 1303; 1508; 1513; 3091; 4313; 4323; 8754; 9697; 9902	ENSG00000065308; ENSG00000149257; ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000164733; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000168542; ENSG00000108821; ENSG00000100644; ENSG00000164692; ENSG00000011028; ENSG00000168615	138	138
1.07619796132e-16	1.4690102172e-14	GO:0030199	b	5	collagen fibril organization	302; 871; 1277; 1278; 1281; 1289; 1290; 1303; 4015; 4017; 26585	ENSG00000166923; ENSG00000113083; ENSG00000149257; ENSG00000182718; ENSG00000111799; ENSG00000134013; ENSG00000130635; ENSG00000204262; ENSG00000168542; ENSG00000108821; ENSG00000164692	41	41
1.12591347709e-16	1.03302561523e-14	GO:0030574	b	4	collagen catabolic process	1277; 1278; 1281; 1289; 1290; 1293; 1303; 1508; 1513; 4313; 4323; 8754; 9902	ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000164733; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000168542; ENSG00000108821; ENSG00000164692; ENSG00000011028; ENSG00000168615	77	77
1.29817267174e-16	5.71195975564e-15	GO:0005788	c	4	endoplasmic reticulum lumen	813; 871; 1277; 1278; 1281; 1289; 1290; 1293; 1303; 3309; 5479; 5954; 7057; 55033; 23193; 57333; 60681	ENSG00000149257; ENSG00000044574; ENSG00000128595; ENSG00000141756; ENSG00000137801; ENSG00000089597; ENSG00000111799; ENSG00000049449; ENSG00000168542; ENSG00000204262; ENSG00000163359; ENSG00000166794; ENSG00000130635; ENSG00000108821; ENSG00000142552; ENSG00000164692; ENSG00000106080	193	192
3.72443297206e-16	2.7337338015e-14	GO:0044243	b	4	multicellular organismal catabolic process	1277; 1278; 1281; 1289; 1290; 1293; 1303; 1508; 1513; 4313; 4323; 8754; 9902	ENSG00000143387; ENSG00000157227; ENSG00000111799; ENSG00000164733; ENSG00000130635; ENSG00000204262; ENSG00000163359; ENSG00000087245; ENSG00000168542; ENSG00000108821; ENSG00000164692; ENSG00000011028; ENSG00000168615	84	84
8.42391864426e-16	2.27445803395e-14	GO:0005201	m	2	extracellular matrix structural constituent	1277; 1278; 1281; 1289; 1290; 1303; 2192; 2200; 3912; 3915; 7837; 7980	ENSG00000105825; ENSG00000077942; ENSG00000204262; ENSG00000135862; ENSG00000130635; ENSG00000111799; ENSG00000130508; ENSG00000168542; ENSG00000108821; ENSG00000166147; ENSG00000164692; ENSG00000091136	67	67
2.29927754933e-14	1.26460265213e-12	GO:0005518	m	4	collagen binding	871; 1508; 1513; 2335; 5118; 5479; 7045; 7057; 8754; 9902; 22795	ENSG00000115414; ENSG00000120708; ENSG00000149257; ENSG00000143387; ENSG00000106333; ENSG00000164733; ENSG00000137801; ENSG00000166794; ENSG00000087303; ENSG00000011028; ENSG00000168615	64	64
7.40454895512e-14	6.2198211223e-12	GO:0001568	b	3	blood vessel development	133; 302; 1277; 1278; 1281; 1289; 2335; 3091; 3491; 4015; 4017; 4035; 4313; 4323; 5054; 6464; 7045; 7057; 8061; 8434; 10370; 26585	ENSG00000113083; ENSG00000160691; ENSG00000164442; ENSG00000120708; ENSG00000157227; ENSG00000175592; ENSG00000130635; ENSG00000100644; ENSG00000106366; ENSG00000115414; ENSG00000142871; ENSG00000087245; ENSG00000166923; ENSG00000148926; ENSG00000182718; ENSG00000134013; ENSG00000123384; ENSG00000137801; ENSG00000168542; ENSG00000122707; ENSG00000108821; ENSG00000164692	560	559
1.05343767643e-13	1.82595863914e-12	GO:0043230	c	2	extracellular organelle	302; 308; 378; 871; 1278; 1289; 1293; 1303; 1508; 2132; 2192; 2200; 2335; 2617; 3309; 3572; 3842; 3912; 3915; 3956; 4311; 4907; 5054; 5118; 5270; 5351; 5352; 5479; 6510; 7045; 7057; 7296; 7837; 8754; 7171; 11080; 11167; 114990; 79827; 22795; 55752; 23193; 56944; 26509; 160428	ENSG00000149257; ENSG00000106333; ENSG00000089597; ENSG00000164733; ENSG00000083312; ENSG00000091136; ENSG00000135862; ENSG00000163430; ENSG00000120708; ENSG00000083444; ENSG00000198431; ENSG00000111799; ENSG00000105281; ENSG00000130508; ENSG00000196549; ENSG00000163359; ENSG00000152952; ENSG00000130635; ENSG00000087303; ENSG00000106366; ENSG00000100097; ENSG00000162616; ENSG00000168615; ENSG00000115414; ENSG00000136010; ENSG00000167460; ENSG00000135919; ENSG00000134352; ENSG00000166250; ENSG00000166794; ENSG00000116774; ENSG00000166147; ENSG00000138119; ENSG00000044574; ENSG00000182718; ENSG00000164111; ENSG00000077942; ENSG00000168140; ENSG00000137801; ENSG00000151348; ENSG00000135318; ENSG00000138758; ENSG00000106105; ENSG00000164692; ENSG00000168374	2792	2781
1.05343767643e-13	5.05650084686e-12	GO:1903561	c	3	extracellular vesicle	302; 308; 378; 871; 1278; 1289; 1293; 1303; 1508; 2132; 2192; 2200; 2335; 2617; 3309; 3572; 3842; 3912; 3915; 3956; 4311; 4907; 5054; 5118; 5270; 5351; 5352; 5479; 6510; 7045; 7057; 7296; 7837; 8754; 7171; 11080; 11167; 114990; 79827; 22795; 55752; 23193; 56944; 26509; 160428	ENSG00000149257; ENSG00000106333; ENSG00000089597; ENSG00000164733; ENSG00000083312; ENSG00000091136; ENSG00000135862; ENSG00000163430; ENSG00000120708; ENSG00000083444; ENSG00000198431; ENSG00000111799; ENSG00000105281; ENSG00000130508; ENSG00000196549; ENSG00000163359; ENSG00000152952; ENSG00000130635; ENSG00000087303; ENSG00000106366; ENSG00000100097; ENSG00000162616; ENSG00000168615; ENSG00000115414; ENSG00000136010; ENSG00000167460; ENSG00000135919; ENSG00000134352; ENSG00000166250; ENSG00000166794; ENSG00000116774; ENSG00000166147; ENSG00000138119; ENSG00000044574; ENSG00000182718; ENSG00000164111; ENSG00000077942; ENSG00000168140; ENSG00000137801; ENSG00000151348; ENSG00000135318; ENSG00000138758; ENSG00000106105; ENSG00000164692; ENSG00000168374	2792	2781
1.61395482755e-13	9.87202369515e-12	GO:0001944	b	4	vasculature development	133; 302; 1277; 1278; 1281; 1289; 2335; 3091; 3491; 4015; 4017; 4035; 4313; 4323; 5054; 6464; 7045; 7057; 8061; 8434; 10370; 26585	ENSG00000113083; ENSG00000160691; ENSG00000164442; ENSG00000120708; ENSG00000157227; ENSG00000175592; ENSG00000130635; ENSG00000100644; ENSG00000106366; ENSG00000115414; ENSG00000142871; ENSG00000087245; ENSG00000166923; ENSG00000148926; ENSG00000182718; ENSG00000134013; ENSG00000123384; ENSG00000137801; ENSG00000168542; ENSG00000122707; ENSG00000108821; ENSG00000164692	582	581
1.90484929385e-13	2.47630408201e-12	GO:0031982	c	2	vesicle	302; 308; 378; 813; 871; 1277; 1278; 1289; 1293; 1303; 1508; 2132; 2192; 2200; 2335; 2617; 3309; 3572; 3842; 3912; 3915; 3956; 4035; 4311; 4323; 4907; 5054; 5118; 5270; 5351; 5352; 5479; 6510; 7045; 7057; 7296; 7837; 8754; 7171; 11080; 11167; 81555; 114990; 79827; 22795; 55752; 23193; 56944; 57214; 26509; 160428	ENSG00000149257; ENSG00000106333; ENSG00000089597; ENSG00000164733; ENSG00000083312; ENSG00000091136; ENSG00000135862; ENSG00000163430; ENSG00000120708; ENSG00000083444; ENSG00000128595; ENSG00000157227; ENSG00000198431; ENSG00000196549; ENSG00000105281; ENSG00000130508; ENSG00000111799; ENSG00000163359; ENSG00000152952; ENSG00000130635; ENSG00000087303; ENSG00000106366; ENSG00000100097; ENSG00000162616; ENSG00000168615; ENSG00000115414; ENSG00000136010; ENSG00000167460; ENSG00000135919; ENSG00000134352; ENSG00000166250; ENSG00000166794; ENSG00000116774; ENSG00000166147; ENSG00000138758; ENSG00000145817; ENSG00000044574; ENSG00000182718; ENSG00000164111; ENSG00000077942; ENSG00000168140; ENSG00000123384; ENSG00000137801; ENSG00000151348; ENSG00000138119; ENSG00000103888; ENSG00000135318; ENSG00000108821; ENSG00000106105; ENSG00000164692; ENSG00000168374	3633	3619
