p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
6.30047905451e-12	1.44280970348e-09	GO:0044255	b	3	cellular lipid metabolic process	32; 220; 123; 948; 2167; 2194; 2321; 2687; 2690; 3991; 4023; 5346; 5468; 5577; 6776; 9588; 10555; 11343; 50486; 51129; 2819; 54884; 57104; 57678; 60481	ENSG00000169710; ENSG00000177666; ENSG00000099998; ENSG00000112964; ENSG00000005249; ENSG00000126561; ENSG00000123689; ENSG00000167588; ENSG00000166819; ENSG00000117592; ENSG00000079435; ENSG00000012660; ENSG00000132170; ENSG00000170323; ENSG00000076555; ENSG00000147872; ENSG00000119927; ENSG00000167772; ENSG00000175445; ENSG00000184254; ENSG00000042445; ENSG00000169692; ENSG00000074416; ENSG00000135218; ENSG00000102755	971	969
1.28455859042e-11	1.47081958603e-09	GO:0006629	b	3	lipid metabolic process	32; 220; 123; 948; 2167; 2194; 2321; 2687; 2690; 3991; 4023; 5140; 5346; 5468; 5577; 6776; 9588; 10555; 11343; 80832; 50486; 51129; 2819; 54884; 57104; 57678; 60481; 5360	ENSG00000169710; ENSG00000152270; ENSG00000177666; ENSG00000099998; ENSG00000112964; ENSG00000005249; ENSG00000126561; ENSG00000123689; ENSG00000167588; ENSG00000166819; ENSG00000117592; ENSG00000079435; ENSG00000100336; ENSG00000012660; ENSG00000132170; ENSG00000170323; ENSG00000076555; ENSG00000147872; ENSG00000119927; ENSG00000100979; ENSG00000167772; ENSG00000175445; ENSG00000184254; ENSG00000042445; ENSG00000169692; ENSG00000074416; ENSG00000135218; ENSG00000102755	1283	1280
1.58733151254e-11	5.23819399139e-10	GO:0005811	c	4	lipid particle	123; 2167; 3991; 5346; 729359; 50486; 84883; 57104; 63924	ENSG00000123689; ENSG00000187288; ENSG00000166819; ENSG00000079435; ENSG00000170323; ENSG00000042286; ENSG00000147872; ENSG00000177666; ENSG00000167676	60	60
9.17551931918e-11	2.6792516412e-08	GO:0006639	b	5	acylglycerol metabolic process	2167; 2194; 3991; 4023; 5346; 10555; 11343; 2819; 57104; 57678; 60481	ENSG00000012660; ENSG00000167588; ENSG00000166819; ENSG00000170323; ENSG00000079435; ENSG00000169710; ENSG00000169692; ENSG00000074416; ENSG00000175445; ENSG00000119927; ENSG00000177666	139	138
9.92361441129e-11	3.7808970907e-08	GO:0006638	b	4	neutral lipid metabolic process	2167; 2194; 3991; 4023; 5346; 10555; 11343; 2819; 57104; 57678; 60481	ENSG00000012660; ENSG00000167588; ENSG00000166819; ENSG00000170323; ENSG00000079435; ENSG00000169710; ENSG00000169692; ENSG00000074416; ENSG00000175445; ENSG00000119927; ENSG00000177666	140	139
3.17884126732e-10	4.64110825029e-08	GO:0045765	b	5	regulation of angiogenesis	947; 2152; 2321; 5140; 5176; 7048; 7423; 9270; 9475; 51129; 23328; 79812	ENSG00000173511; ENSG00000173269; ENSG00000119185; ENSG00000167772; ENSG00000152270; ENSG00000134318; ENSG00000111961; ENSG00000132386; ENSG00000117525; ENSG00000174059; ENSG00000102755; ENSG00000163513	199	199
6.47516333475e-10	3.92496149174e-08	GO:1901700	b	3	response to oxygen-containing compound	948; 1282; 1979; 2152; 2690; 2752; 2878; 2934; 4023; 4232; 5140; 5176; 5468; 5577; 6776; 7048; 7049; 7078; 7481; 9475; 9588; 11343; 7079; 2819; 23593; 23328; 57678	ENSG00000152270; ENSG00000135821; ENSG00000112964; ENSG00000132386; ENSG00000005249; ENSG00000163513; ENSG00000167588; ENSG00000117592; ENSG00000100234; ENSG00000106484; ENSG00000148180; ENSG00000126561; ENSG00000051620; ENSG00000085741; ENSG00000132170; ENSG00000211445; ENSG00000134318; ENSG00000069702; ENSG00000119927; ENSG00000157150; ENSG00000175445; ENSG00000148730; ENSG00000187498; ENSG00000074416; ENSG00000111961; ENSG00000135218; ENSG00000117525	1413	1409
6.85582793318e-10	3.92496149174e-08	GO:0019915	b	3	lipid storage	32; 123; 948; 4023; 4232; 5468; 6776; 57104	ENSG00000132170; ENSG00000175445; ENSG00000076555; ENSG00000106484; ENSG00000147872; ENSG00000177666; ENSG00000135218; ENSG00000126561	61	61
8.15317400314e-10	7.93575602972e-08	GO:1901342	b	5	regulation of vasculature development	947; 2152; 2321; 5140; 5176; 7048; 7423; 9270; 9475; 51129; 23328; 79812	ENSG00000173511; ENSG00000173269; ENSG00000119185; ENSG00000167772; ENSG00000152270; ENSG00000134318; ENSG00000111961; ENSG00000132386; ENSG00000117525; ENSG00000174059; ENSG00000102755; ENSG00000163513	216	216
1.02598844546e-09	4.69902708019e-08	GO:0010876	b	3	lipid localization	32; 123; 948; 4023; 4232; 4828; 5468; 6776; 23344; 80832; 80833; 57104; 81575; 5360	ENSG00000132170; ENSG00000128284; ENSG00000175445; ENSG00000076555; ENSG00000197696; ENSG00000106484; ENSG00000100336; ENSG00000139641; ENSG00000147872; ENSG00000177666; ENSG00000100979; ENSG00000178878; ENSG00000135218; ENSG00000126561	332	331
