p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.10876197934e-09	1.03329336988e-07	GO:0005578	c	2	proteinaceous extracellular matrix	1605; 1634; 3655; 3691; 4653; 6678; 7060; 8076; 8425; 10752; 89932; 157869; 127435; 64856	ENSG00000034971; ENSG00000173402; ENSG00000113296; ENSG00000174348; ENSG00000134121; ENSG00000090006; ENSG00000132470; ENSG00000164764; ENSG00000179403; ENSG00000197614; ENSG00000100767; ENSG00000113140; ENSG00000091409; ENSG00000011465	356	354
2.43689545726e-09	4.87379091452e-07	GO:0007272	b	3	ensheathment of neurons	1605; 1959; 4653; 4804; 5376; 9639; 10397; 57716; 349149	ENSG00000064300; ENSG00000034971; ENSG00000173402; ENSG00000104728; ENSG00000176402; ENSG00000109099; ENSG00000122877; ENSG00000105227; ENSG00000104419	105	105
2.43689545726e-09	7.23757950807e-07	GO:0008366	b	4	axon ensheathment	1605; 1959; 4653; 4804; 5376; 9639; 10397; 57716; 349149	ENSG00000064300; ENSG00000034971; ENSG00000173402; ENSG00000104728; ENSG00000176402; ENSG00000109099; ENSG00000122877; ENSG00000105227; ENSG00000104419	105	105
7.26492536495e-09	7.26492536495e-07	GO:0048731	b	3	system development	196; 347; 583; 656; 1545; 1605; 1634; 1959; 2317; 2735; 3655; 3691; 4653; 4750; 4804; 5295; 5348; 5376; 5727; 6443; 6678; 6711; 7026; 7060; 7088; 7402; 7763; 7869; 8076; 9580; 9625; 9639; 9644; 10076; 10397; 10752; 340371; 51332; 79778; 146433; 54541; 54910; 57716; 157506; 349149; 64759	ENSG00000189058; ENSG00000197614; ENSG00000173402; ENSG00000121039; ENSG00000185920; ENSG00000137601; ENSG00000136068; ENSG00000152818; ENSG00000060656; ENSG00000113140; ENSG00000091409; ENSG00000168758; ENSG00000113296; ENSG00000134121; ENSG00000185551; ENSG00000115306; ENSG00000168209; ENSG00000137877; ENSG00000157368; ENSG00000185189; ENSG00000138061; ENSG00000143842; ENSG00000104419; ENSG00000106546; ENSG00000064300; ENSG00000104728; ENSG00000125124; ENSG00000196781; ENSG00000266964; ENSG00000163069; ENSG00000111087; ENSG00000176402; ENSG00000109099; ENSG00000122877; ENSG00000145675; ENSG00000136205; ENSG00000116985; ENSG00000107957; ENSG00000034971; ENSG00000107372; ENSG00000132470; ENSG00000012171; ENSG00000164877; ENSG00000105227; ENSG00000181409; ENSG00000011465	4205	4193
1.21118879775e-08	8.07459198499e-07	GO:0007275	b	3	multicellular organismal development	196; 347; 583; 656; 1545; 1605; 1634; 1959; 2317; 2735; 3655; 3691; 4653; 4750; 4804; 5295; 5348; 5376; 5727; 6424; 6443; 6678; 6711; 7026; 7060; 7082; 7088; 7402; 7763; 7869; 8076; 8425; 9580; 9625; 9639; 9644; 10076; 10397; 10752; 340371; 51332; 79778; 146433; 54541; 54910; 57716; 157506; 349149; 64759	ENSG00000189058; ENSG00000197614; ENSG00000173402; ENSG00000121039; ENSG00000185920; ENSG00000137601; ENSG00000136068; ENSG00000152818; ENSG00000060656; ENSG00000113140; ENSG00000091409; ENSG00000168758; ENSG00000113296; ENSG00000106483; ENSG00000104067; ENSG00000185551; ENSG00000115306; ENSG00000168209; ENSG00000137877; ENSG00000090006; ENSG00000157368; ENSG00000185189; ENSG00000138061; ENSG00000143842; ENSG00000104419; ENSG00000106546; ENSG00000064300; ENSG00000104728; ENSG00000125124; ENSG00000196781; ENSG00000266964; ENSG00000163069; ENSG00000111087; ENSG00000176402; ENSG00000109099; ENSG00000122877; ENSG00000145675; ENSG00000136205; ENSG00000116985; ENSG00000107957; ENSG00000034971; ENSG00000134121; ENSG00000107372; ENSG00000132470; ENSG00000012171; ENSG00000164877; ENSG00000105227; ENSG00000181409; ENSG00000011465	4759	4746
3.01320572057e-08	1.77779137514e-06	GO:0048856	b	2	anatomical structure development	196; 347; 583; 656; 1545; 1605; 1634; 1959; 2317; 2735; 3655; 3691; 4653; 4750; 4804; 5295; 5348; 5376; 5727; 6424; 6443; 6678; 6711; 7026; 7060; 7082; 7088; 7402; 138639; 7763; 7869; 8076; 9580; 9625; 9639; 9644; 10076; 10397; 10752; 340371; 51332; 79778; 146433; 54541; 54910; 57716; 157506; 349149; 64423; 64759	ENSG00000189058; ENSG00000197614; ENSG00000173402; ENSG00000121039; ENSG00000185920; ENSG00000137601; ENSG00000136068; ENSG00000152818; ENSG00000060656; ENSG00000203485; ENSG00000113140; ENSG00000091409; ENSG00000168758; ENSG00000113296; ENSG00000106483; ENSG00000104067; ENSG00000185551; ENSG00000115306; ENSG00000168209; ENSG00000137877; ENSG00000157368; ENSG00000185189; ENSG00000138061; ENSG00000158079; ENSG00000143842; ENSG00000104419; ENSG00000106546; ENSG00000064300; ENSG00000104728; ENSG00000125124; ENSG00000196781; ENSG00000266964; ENSG00000163069; ENSG00000111087; ENSG00000176402; ENSG00000109099; ENSG00000122877; ENSG00000145675; ENSG00000136205; ENSG00000116985; ENSG00000107957; ENSG00000034971; ENSG00000134121; ENSG00000107372; ENSG00000132470; ENSG00000012171; ENSG00000164877; ENSG00000105227; ENSG00000181409; ENSG00000011465	5056	5041
3.9662085802e-08	7.9720792462e-06	GO:0042552	b	5	myelination	1605; 1959; 4653; 4804; 5376; 9639; 10397; 349149	ENSG00000064300; ENSG00000034971; ENSG00000173402; ENSG00000104728; ENSG00000176402; ENSG00000109099; ENSG00000122877; ENSG00000104419	102	102
5.66743124147e-08	2.83371562074e-06	GO:0006928	b	3	movement of cell or subcellular component	347; 583; 1545; 1605; 1959; 2735; 3655; 3691; 4653; 4804; 5295; 5348; 6678; 6711; 7026; 7060; 7763; 7869; 10076; 10752; 51332; 54541; 54910; 57519; 127435; 64285; 64759	ENSG00000189058; ENSG00000173402; ENSG00000138061; ENSG00000060656; ENSG00000113140; ENSG00000091409; ENSG00000168758; ENSG00000113296; ENSG00000007384; ENSG00000134121; ENSG00000185551; ENSG00000115306; ENSG00000168209; ENSG00000137877; ENSG00000266964; ENSG00000159433; ENSG00000064300; ENSG00000174348; ENSG00000125124; ENSG00000111087; ENSG00000122877; ENSG00000145675; ENSG00000136205; ENSG00000034971; ENSG00000107372; ENSG00000132470; ENSG00000012171	1761	1757
6.59297437844e-08	3.16462770165e-06	GO:0008092	m	3	cytoskeletal protein binding	120; 1605; 2037; 2317; 2735; 4653; 5339; 5348; 6711; 6744; 7402; 9479; 9639; 10397; 51332; 79778; 57519; 64423	ENSG00000178209; ENSG00000034971; ENSG00000173402; ENSG00000148700; ENSG00000121653; ENSG00000138434; ENSG00000104728; ENSG00000152818; ENSG00000136068; ENSG00000111087; ENSG00000137877; ENSG00000079819; ENSG00000115306; ENSG00000266964; ENSG00000203485; ENSG00000104419; ENSG00000159433; ENSG00000164877	804	803
1.29075394305e-07	3.807724132e-06	GO:0009653	b	2	anatomical structure morphogenesis	347; 583; 1545; 1605; 1634; 1959; 2317; 2735; 3655; 3691; 4653; 4750; 4804; 5376; 5727; 6678; 6711; 7026; 7060; 7082; 7088; 138639; 7763; 7869; 9580; 9625; 9644; 10752; 51332; 79778; 54910; 157506; 64423	ENSG00000189058; ENSG00000203485; ENSG00000173402; ENSG00000185920; ENSG00000137601; ENSG00000136068; ENSG00000113140; ENSG00000091409; ENSG00000168758; ENSG00000113296; ENSG00000104067; ENSG00000185551; ENSG00000115306; ENSG00000137877; ENSG00000138061; ENSG00000158079; ENSG00000143842; ENSG00000121039; ENSG00000064300; ENSG00000125124; ENSG00000196781; ENSG00000111087; ENSG00000109099; ENSG00000122877; ENSG00000107957; ENSG00000034971; ENSG00000134121; ENSG00000107372; ENSG00000132470; ENSG00000012171; ENSG00000164877; ENSG00000181409; ENSG00000011465	2616	2611
