p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
3.19826039874e-15	1.2793041595e-13	GO:0005833	c	3	hemoglobin complex	3040; 3043; 3045; 3046; 3047; 3048; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213931; ENSG00000213934; ENSG00000196565; ENSG00000223609	12	12
1.37848130419e-14	4.13544391257e-13	GO:0005344	m	3	oxygen transporter activity	3040; 3043; 3045; 3046; 3047; 3048; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213931; ENSG00000213934; ENSG00000196565; ENSG00000223609	14	14
1.99683889069e-13	4.23329844826e-11	GO:0015669	b	4	gas transport	3040; 3043; 3045; 3046; 3047; 3048; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213931; ENSG00000213934; ENSG00000196565; ENSG00000223609	19	19
2.31160841926e-10	5.08553852238e-09	GO:0019825	m	2	oxygen binding	3040; 3043; 3045; 3046; 3047; 3048; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213931; ENSG00000213934; ENSG00000196565; ENSG00000223609	47	47
1.6574301702e-08	3.81208939145e-07	GO:0020037	m	4	heme binding	2235; 3040; 3043; 3045; 3046; 3047; 3048; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213931; ENSG00000066926; ENSG00000213934; ENSG00000196565; ENSG00000223609	132	132
2.7809681913e-08	3.89488486149e-07	GO:0046906	m	3	tetrapyrrole binding	2235; 3040; 3043; 3045; 3046; 3047; 3048; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213931; ENSG00000066926; ENSG00000213934; ENSG00000196565; ENSG00000223609	141	141
3.89488486149e-08	3.89488486149e-07	GO:0031720	m	3	haptoglobin binding	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	3	3
1.55411816842e-07	3.10823633684e-06	GO:0031838	c	3	haptoglobin-hemoglobin complex	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	4	4
5.17042779234e-07	1.60283261563e-05	GO:0044445	c	4	cytosolic part	3040; 3043; 3045; 3046; 3047; 3048; 7311; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213931; ENSG00000213934; ENSG00000221983; ENSG00000196565; ENSG00000223609	207	206
3.75192596797e-06	0.000559036969228	GO:0042168	b	3	heme metabolic process	645; 2235; 3145; 51629	ENSG00000090013; ENSG00000066926; ENSG00000256269; ENSG00000013306	31	31
6.67995242909e-06	0.000193718620444	GO:0072562	c	2	blood microparticle	3040; 3043; 3045; 3046; 3048; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000213931; ENSG00000196565; ENSG00000223609	135	134
9.60723683284e-06	0.00101836710428	GO:0006778	b	4	porphyrin-containing compound metabolic process	645; 2235; 3145; 51629	ENSG00000090013; ENSG00000066926; ENSG00000256269; ENSG00000013306	39	39
1.14185594865e-05	0.000628020771759	GO:0006950	b	2	response to stress	566; 598; 1668; 2235; 3004; 3040; 3043; 3045; 3046; 3047; 3048; 3145; 3337; 3576; 5329; 7311; 7314; 8131; 10219; 10578; 11126; 29923; 84164; 55437; 55544; 23130; 25793; 3039; 27161	ENSG00000206172; ENSG00000170315; ENSG00000011422; ENSG00000256269; ENSG00000115523; ENSG00000082146; ENSG00000110046; ENSG00000223609; ENSG00000132819; ENSG00000244734; ENSG00000188536; ENSG00000239839; ENSG00000169429; ENSG00000066926; ENSG00000135245; ENSG00000221983; ENSG00000196565; ENSG00000197540; ENSG00000103148; ENSG00000123908; ENSG00000172232; ENSG00000117281; ENSG00000213931; ENSG00000213934; ENSG00000171552; ENSG00000132002; ENSG00000139187; ENSG00000100325; ENSG00000100225	3940	3909
2.55874703261e-05	0.000179112292283	GO:0071682	c	5	endocytic vesicle lumen	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	17	17
5.04878373094e-05	0.00278414845607	GO:0033013	b	4	tetrapyrrole metabolic process	645; 2235; 3145; 51629	ENSG00000090013; ENSG00000066926; ENSG00000256269; ENSG00000013306	59	59
5.72396239997e-05	0.00278414845607	GO:0006783	b	4	heme biosynthetic process	2235; 3145; 51629	ENSG00000066926; ENSG00000256269; ENSG00000013306	22	22
5.82150139645e-05	0.000902332716449	GO:0005829	c	4	cytosol	598; 645; 669; 2495; 2987; 3040; 3043; 3045; 3046; 3047; 3048; 3145; 3337; 6478; 7311; 7314; 9567; 9047; 55437; 55544; 25793; 3039; 27161; 162466	ENSG00000206172; ENSG00000170315; ENSG00000256269; ENSG00000090013; ENSG00000167996; ENSG00000223609; ENSG00000132819; ENSG00000244734; ENSG00000188536; ENSG00000221983; ENSG00000196565; ENSG00000172331; ENSG00000123908; ENSG00000082146; ENSG00000213931; ENSG00000027869; ENSG00000213934; ENSG00000171552; ENSG00000132002; ENSG00000173868; ENSG00000181788; ENSG00000143774; ENSG00000100225; ENSG00000100226	3132	3124
6.56638786808e-05	0.00278414845607	GO:0042744	b	4	hydrogen peroxide catabolic process	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	23	23
9.34610965556e-05	0.00696285169339	GO:0042440	b	3	pigment metabolic process	645; 2235; 3145; 51629	ENSG00000090013; ENSG00000066926; ENSG00000256269; ENSG00000013306	69	69
0.000107389754451	0.0113933618954	GO:0006779	b	5	porphyrin-containing compound biosynthetic process	2235; 3145; 51629	ENSG00000066926; ENSG00000256269; ENSG00000013306	27	27
0.000115962689879	0.000869720174093	GO:0030492	m	3	hemoglobin binding	3043; 3046	ENSG00000213931; ENSG00000244734	5	5
0.000135950554219	0.00197128303618	GO:0005615	c	2	extracellular space	566; 1521; 1668; 3040; 3043; 3045; 3046; 3048; 3576; 7311; 7314; 10578; 29923; 3039	ENSG00000206172; ENSG00000172232; ENSG00000172543; ENSG00000188536; ENSG00000239839; ENSG00000169429; ENSG00000213931; ENSG00000115523; ENSG00000244734; ENSG00000135245; ENSG00000221983; ENSG00000196565; ENSG00000170315; ENSG00000223609	1338	1327
0.000147965738902	0.0113933618954	GO:0033014	b	5	tetrapyrrole biosynthetic process	2235; 3145; 51629	ENSG00000066926; ENSG00000256269; ENSG00000013306	30	30
0.000174394702318	0.00180207859062	GO:0060205	c	4	cytoplasmic membrane-bounded vesicle lumen	1668; 3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000239839	81	81
0.000182866820551	0.00243822427402	GO:0031983	c	3	vesicle lumen	1668; 3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000239839	82	82
0.000378148653522	0.00415963518874	GO:0004601	m	2	peroxidase activity	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	41	41
0.000406239085742	0.00243743451445	GO:0016684	m	3	oxidoreductase activity, acting on peroxide as acceptor	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	42	42
0.000466367550452	0.015629284801	GO:0042743	b	4	hydrogen peroxide metabolic process	3040; 3043; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536	44	44
0.000471080802141	0.00464941322968	GO:0000786	c	3	nucleosome	3006; 3008; 8338; 440689	ENSG00000184260; ENSG00000168298; ENSG00000187837; ENSG00000203814	106	105
0.000516061290598	0.015629284801	GO:0051597	b	4	response to methylmercury	2235; 3145	ENSG00000066926; ENSG00000256269	10	10
0.00058117665371	0.00464941322968	GO:0044815	c	3	DNA packaging complex	3006; 3008; 8338; 440689	ENSG00000184260; ENSG00000168298; ENSG00000187837; ENSG00000203814	112	111
0.000629341328987	0.0323061882213	GO:0046501	b	5	protoporphyrinogen IX metabolic process	2235; 3145	ENSG00000066926; ENSG00000256269	11	11
0.000673563923508	0.0185230078965	GO:0006955	b	2	immune response	566; 598; 924; 1521; 1668; 2495; 3004; 3576; 7311; 7314; 9567; 10219; 11126; 27161	ENSG00000172232; ENSG00000172543; ENSG00000170315; ENSG00000239839; ENSG00000117281; ENSG00000169429; ENSG00000171552; ENSG00000221983; ENSG00000167996; ENSG00000197540; ENSG00000100226; ENSG00000173762; ENSG00000139187; ENSG00000123908	1569	1551
0.000852286679886	0.022585597017	GO:0046148	b	4	pigment biosynthetic process	2235; 3145; 51629	ENSG00000066926; ENSG00000256269; ENSG00000013306	54	54
0.00109281812196	0.0361128411074	GO:0010942	b	5	positive regulation of cell death	598; 997; 3040; 3043; 5329; 7311; 7314; 3039	ENSG00000206172; ENSG00000244734; ENSG00000188536; ENSG00000011422; ENSG00000171552; ENSG00000221983; ENSG00000170315; ENSG00000099804	609	607
0.00110344356103	0.0259922261043	GO:0006968	b	4	cellular defense response	10219; 10578; 11126	ENSG00000115523; ENSG00000117281; ENSG00000139187	63	59
