p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.74679674041e-15	3.07436226311e-13	GO:0007586	b	3	digestion	279; 280; 1056; 1208; 1504; 1506; 5319; 5644; 5646; 10136; 440387; 5406	ENSG00000168925; ENSG00000141086; ENSG00000137392; ENSG00000175535; ENSG00000240038; ENSG00000168928; ENSG00000170890; ENSG00000170835; ENSG00000010438; ENSG00000142789; ENSG00000243480; ENSG00000204983	150	50
4.34847227375e-11	9.13179177488e-10	GO:0004252	m	5	serine-type endopeptidase activity	1504; 1506; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 63036	ENSG00000162438; ENSG00000168925; ENSG00000141086; ENSG00000219073; ENSG00000168928; ENSG00000010438; ENSG00000215704; ENSG00000142789; ENSG00000142615; ENSG00000204983	154	64
4.281228881e-10	1.2843686643e-08	GO:0008236	m	4	serine-type peptidase activity	1504; 1506; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 63036	ENSG00000162438; ENSG00000168925; ENSG00000141086; ENSG00000219073; ENSG00000168928; ENSG00000010438; ENSG00000215704; ENSG00000142789; ENSG00000142615; ENSG00000204983	179	80
4.85408675132e-10	1.79601209799e-08	GO:0017171	m	3	serine hydrolase activity	1504; 1506; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 63036	ENSG00000162438; ENSG00000168925; ENSG00000141086; ENSG00000219073; ENSG00000168928; ENSG00000010438; ENSG00000215704; ENSG00000142789; ENSG00000142615; ENSG00000204983	182	81
5.11729545641e-09	7.67594318461e-08	GO:0070011	m	4	peptidase activity, acting on L-amino acid peptides	290; 1357; 1358; 1360; 1504; 1506; 5034; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 23621; 63036	ENSG00000215704; ENSG00000162438; ENSG00000168925; ENSG00000185624; ENSG00000141086; ENSG00000091704; ENSG00000219073; ENSG00000168928; ENSG00000166825; ENSG00000158516; ENSG00000010438; ENSG00000153002; ENSG00000142789; ENSG00000142615; ENSG00000204983; ENSG00000186318	618	341
9.83788700588e-09	1.82000909609e-07	GO:0008233	m	3	peptidase activity	290; 1357; 1358; 1360; 1504; 1506; 5034; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 23621; 63036	ENSG00000215704; ENSG00000162438; ENSG00000168925; ENSG00000185624; ENSG00000141086; ENSG00000091704; ENSG00000219073; ENSG00000168928; ENSG00000166825; ENSG00000158516; ENSG00000010438; ENSG00000153002; ENSG00000142789; ENSG00000142615; ENSG00000204983; ENSG00000186318	640	357
2.18077450215e-07	5.34289753027e-05	GO:0044241	b	4	lipid digestion	1056; 1208; 5319; 5406	ENSG00000137392; ENSG00000175535; ENSG00000170890; ENSG00000170835	18	8
2.35802251537e-07	2.47592364113e-06	GO:0004175	m	5	endopeptidase activity	1504; 1506; 5034; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 23621; 63036	ENSG00000162438; ENSG00000168925; ENSG00000185624; ENSG00000141086; ENSG00000219073; ENSG00000168928; ENSG00000010438; ENSG00000215704; ENSG00000142789; ENSG00000142615; ENSG00000204983; ENSG00000186318	447	238
5.41088460991e-06	0.000476157845672	GO:0009235	b	3	cobalamin metabolic process	1504; 5644; 5646; 440387	ENSG00000168928; ENSG00000168925; ENSG00000204983; ENSG00000010438	20	16
1.24048334596e-05	0.0015195920988	GO:0006508	b	4	proteolysis	290; 1357; 1358; 1360; 1504; 1506; 5034; 5644; 5646; 6400; 6690; 7494; 23436; 9861; 10136; 11330; 50624; 51032; 440387; 23621; 56605; 63036	ENSG00000138161; ENSG00000163636; ENSG00000219073; ENSG00000162438; ENSG00000142615; ENSG00000141086; ENSG00000071537; ENSG00000091704; ENSG00000010438; ENSG00000100219; ENSG00000185624; ENSG00000086619; ENSG00000153002; ENSG00000215704; ENSG00000204983; ENSG00000168925; ENSG00000168928; ENSG00000166825; ENSG00000158516; ENSG00000164266; ENSG00000142789; ENSG00000186318	1599	1071
1.33103713301e-05	0.000292828169263	GO:0016787	m	2	hydrolase activity	279; 280; 290; 1056; 1357; 1358; 1360; 1504; 1506; 1938; 2081; 2628; 5034; 5319; 5407; 5644; 5646; 6734; 23436; 9861; 10136; 11330; 80162; 51032; 440387; 23621; 27044; 63036; 5406	ENSG00000162438; ENSG00000163636; ENSG00000219073; ENSG00000240038; ENSG00000175535; ENSG00000170890; ENSG00000197157; ENSG00000182934; ENSG00000142615; ENSG00000141086; ENSG00000091704; ENSG00000142102; ENSG00000010438; ENSG00000171766; ENSG00000170835; ENSG00000185624; ENSG00000153002; ENSG00000215704; ENSG00000243480; ENSG00000204983; ENSG00000168925; ENSG00000168928; ENSG00000178607; ENSG00000187021; ENSG00000166825; ENSG00000158516; ENSG00000142789; ENSG00000186318; ENSG00000167658	2477	1700
1.3456192224e-05	0.000511335304512	GO:0005615	c	2	extracellular space	279; 290; 1056; 1357; 1358; 1360; 1504; 1506; 5068; 5319; 5407; 5644; 5646; 6690; 10562; 79990; 440387	ENSG00000010438; ENSG00000168925; ENSG00000102837; ENSG00000141086; ENSG00000164266; ENSG00000091704; ENSG00000172016; ENSG00000187021; ENSG00000168928; ENSG00000166825; ENSG00000158516; ENSG00000170890; ENSG00000170835; ENSG00000153002; ENSG00000068137; ENSG00000243480; ENSG00000204983	1338	684
5.77994913243e-05	0.00919011912056	GO:0044240	b	5	multicellular organismal lipid catabolic process	1056; 5319	ENSG00000170890; ENSG00000170835	3	2
5.77994913243e-05	0.000357866465636	GO:0016160	m	5	amylase activity	279; 280	ENSG00000240038; ENSG00000243480	6	2
6.81650410735e-05	0.000357866465636	GO:0004806	m	5	triglyceride lipase activity	1056; 5406; 5407	ENSG00000175535; ENSG00000170835; ENSG00000187021	19	11
0.00019062491056	0.000800624624351	GO:0008238	m	5	exopeptidase activity	290; 1357; 1358; 1360; 23621	ENSG00000166825; ENSG00000091704; ENSG00000158516; ENSG00000186318; ENSG00000153002	106	70
0.000223720546753	0.00693533694934	GO:0005783	c	4	endoplasmic reticulum	664; 1056; 1933; 2081; 5034; 6238; 6400; 6734; 6746; 7494; 8459; 8844; 146456; 51303; 23621; 56605; 58477; 27230; 27346; 64714	ENSG00000125844; ENSG00000086619; ENSG00000128294; ENSG00000185624; ENSG00000141068; ENSG00000071537; ENSG00000144867; ENSG00000178607; ENSG00000176171; ENSG00000185615; ENSG00000114942; ENSG00000120742; ENSG00000157315; ENSG00000134285; ENSG00000170835; ENSG00000163479; ENSG00000182934; ENSG00000100219; ENSG00000109084; ENSG00000186318	1582	1115
0.000296757451301	0.0210302826196	GO:0034976	b	4	response to endoplasmic reticulum stress	2081; 5034; 6400; 6734; 7494; 58477; 27230; 64714	ENSG00000185624; ENSG00000144867; ENSG00000071537; ENSG00000178607; ENSG00000185615; ENSG00000182934; ENSG00000120742; ENSG00000100219	251	223
0.000343351552973	0.0210302826196	GO:0031017	b	4	exocrine pancreas development	3643; 7494	ENSG00000171105; ENSG00000100219	8	4
0.000401352917128	0.0235460378049	GO:1901564	b	3	organonitrogen compound metabolic process	290; 1056; 1504; 1933; 1938; 1978; 2628; 3643; 5034; 5319; 5644; 5646; 6238; 6734; 6746; 7832; 9861; 440387; 23464; 23621; 56605; 58477; 27230; 27232	ENSG00000086619; ENSG00000163636; ENSG00000144867; ENSG00000170890; ENSG00000124713; ENSG00000163479; ENSG00000125844; ENSG00000170835; ENSG00000171105; ENSG00000171766; ENSG00000010438; ENSG00000185624; ENSG00000159388; ENSG00000120742; ENSG00000114942; ENSG00000204983; ENSG00000187840; ENSG00000168925; ENSG00000168928; ENSG00000182934; ENSG00000166825; ENSG00000100116; ENSG00000167658; ENSG00000186318	2147	1542
0.000448078443997	0.00448078443997	GO:0016864	m	4	intramolecular oxidoreductase activity, transposing S-S bonds	5034; 56605; 64714	ENSG00000086619; ENSG00000185615; ENSG00000185624	22	20
0.000448078443997	0.00156827455399	GO:0003756	m	5	protein disulfide isomerase activity	5034; 56605; 64714	ENSG00000086619; ENSG00000185615; ENSG00000185624	22	20
0.000480091337923	0.0235244755582	GO:0033013	b	4	tetrapyrrole metabolic process	1504; 5644; 5646; 440387	ENSG00000168928; ENSG00000168925; ENSG00000204983; ENSG00000010438	59	48
0.000561661833441	0.0247131206714	GO:2000241	b	3	regulation of reproductive process	3643; 6690; 7494; 8459	ENSG00000171105; ENSG00000100219; ENSG00000128294; ENSG00000164266	97	50
0.000753579883962	0.059909600775	GO:0006721	b	5	terpenoid metabolic process	1056; 1208; 5406; 5947	ENSG00000137392; ENSG00000114115; ENSG00000175535; ENSG00000170835	102	54
0.000785926948659	0.0297451179613	GO:0006766	b	4	vitamin metabolic process	1504; 5644; 5646; 5947; 440387	ENSG00000168928; ENSG00000114115; ENSG00000168925; ENSG00000204983; ENSG00000010438	136	95
0.000849860513181	0.0297451179613	GO:1901142	b	4	insulin metabolic process	2081; 56605	ENSG00000178607; ENSG00000086619	7	6
0.00160199167721	0.012014937579	GO:0016298	m	4	lipase activity	1056; 5319; 5406; 5407	ENSG00000175535; ENSG00000170890; ENSG00000170835; ENSG00000187021	114	66
0.00177809830203	0.0606023369667	GO:0030968	b	5	endoplasmic reticulum unfolded protein response	2081; 6734; 7494; 58477; 27230	ENSG00000144867; ENSG00000178607; ENSG00000100219; ENSG00000120742; ENSG00000182934	126	114
0.00178329138354	0.0338825362873	GO:0031982	c	2	vesicle	279; 280; 290; 307; 1056; 1208; 1938; 2628; 2813; 3382; 3643; 5034; 5319; 5644; 5646; 5967; 5968; 6690; 6734; 22977; 7832; 8459; 8671; 9861; 10562; 11252; 50624; 342898; 283375; 23621; 25851; 27044	ENSG00000003147; ENSG00000138161; ENSG00000163636; ENSG00000240038; ENSG00000170890; ENSG00000128294; ENSG00000139540; ENSG00000197157; ENSG00000205356; ENSG00000115386; ENSG00000164266; ENSG00000169347; ENSG00000162482; ENSG00000010438; ENSG00000171105; ENSG00000171766; ENSG00000170835; ENSG00000185624; ENSG00000159388; ENSG00000196975; ENSG00000080493; ENSG00000243480; ENSG00000204983; ENSG00000172023; ENSG00000100266; ENSG00000179751; ENSG00000137392; ENSG00000102837; ENSG00000182934; ENSG00000166825; ENSG00000186318; ENSG00000167658	3633	2565
0.00184759143729	0.0565824877669	GO:0006518	b	4	peptide metabolic process	290; 1933; 1938; 1978; 6238; 6734; 6746; 7832; 23621; 56605; 58477; 27230	ENSG00000187840; ENSG00000125844; ENSG00000086619; ENSG00000159388; ENSG00000182934; ENSG00000144867; ENSG00000166825; ENSG00000186318; ENSG00000120742; ENSG00000163479; ENSG00000114942; ENSG00000167658	732	596
0.00184788880244	0.0606023369667	GO:0034620	b	5	cellular response to unfolded protein	2081; 6734; 7494; 58477; 27230	ENSG00000144867; ENSG00000178607; ENSG00000100219; ENSG00000120742; ENSG00000182934	129	115
0.00191272179376	0.0606023369667	GO:1903530	b	5	regulation of secretion by cell	307; 3382; 5319; 6690; 7494; 51092; 55366; 123036; 27230	ENSG00000003147; ENSG00000149577; ENSG00000164266; ENSG00000196975; ENSG00000165929; ENSG00000170890; ENSG00000120742; ENSG00000205213; ENSG00000100219	634	367
0.00209460059573	0.0737299409698	GO:0019538	b	3	protein metabolic process	290; 664; 1056; 1357; 1358; 1360; 1504; 1506; 1933; 1938; 1978; 2081; 3643; 5034; 5319; 5644; 5646; 6238; 6400; 6690; 6734; 6746; 55844; 7494; 7832; 8459; 8844; 23436; 9861; 10136; 11330; 50624; 51032; 51303; 440387; 23621; 56605; 58477; 27230; 27250; 63036; 64714; 27232	ENSG00000162438; ENSG00000163636; ENSG00000144867; ENSG00000185615; ENSG00000219073; ENSG00000170890; ENSG00000128294; ENSG00000138161; ENSG00000163479; ENSG00000142615; ENSG00000150593; ENSG00000141086; ENSG00000071537; ENSG00000091704; ENSG00000175470; ENSG00000125844; ENSG00000141068; ENSG00000134285; ENSG00000010438; ENSG00000100219; ENSG00000171105; ENSG00000170835; ENSG00000185624; ENSG00000159388; ENSG00000120742; ENSG00000114942; ENSG00000086619; ENSG00000153002; ENSG00000215704; ENSG00000204983; ENSG00000187840; ENSG00000168925; ENSG00000168928; ENSG00000124713; ENSG00000178607; ENSG00000176171; ENSG00000182934; ENSG00000166825; ENSG00000158516; ENSG00000164266; ENSG00000142789; ENSG00000186318; ENSG00000167658	5485	3872
0.00209813339575	0.0571158535509	GO:0006720	b	4	isoprenoid metabolic process	1056; 1208; 5406; 5947	ENSG00000137392; ENSG00000114115; ENSG00000175535; ENSG00000170835	122	71
0.00212611907578	0.0329143785646	GO:0098588	c	3	bounding membrane of organelle	290; 664; 2081; 3382; 3643; 6238; 6400; 6734; 6746; 7494; 8459; 8844; 11252; 50624; 440270; 342898; 146456; 51092; 51303; 56605; 58477; 25851; 27230	ENSG00000003147; ENSG00000138161; ENSG00000149577; ENSG00000144867; ENSG00000128294; ENSG00000086619; ENSG00000163479; ENSG00000205356; ENSG00000071537; ENSG00000134285; ENSG00000120742; ENSG00000100219; ENSG00000171105; ENSG00000141068; ENSG00000215252; ENSG00000125844; ENSG00000100266; ENSG00000157315; ENSG00000178607; ENSG00000176171; ENSG00000182934; ENSG00000179751; ENSG00000166825	2246	1630
0.00224732651326	0.0329143785646	GO:0044432	c	3	endoplasmic reticulum part	2081; 5034; 6238; 6400; 6734; 6746; 7494; 8844; 146456; 51303; 56605; 58477; 27230; 64714	ENSG00000125844; ENSG00000086619; ENSG00000185624; ENSG00000141068; ENSG00000071537; ENSG00000144867; ENSG00000178607; ENSG00000185615; ENSG00000182934; ENSG00000157315; ENSG00000134285; ENSG00000120742; ENSG00000163479; ENSG00000100219	1084	780
0.00229635199288	0.0329143785646	GO:0031988	c	3	membrane-bounded vesicle	279; 280; 290; 307; 1056; 1208; 1938; 2628; 2813; 3382; 3643; 5034; 5319; 5644; 5646; 5967; 5968; 6690; 6734; 22977; 7832; 8459; 8671; 9861; 10562; 11252; 50624; 342898; 283375; 23621; 27044	ENSG00000003147; ENSG00000138161; ENSG00000163636; ENSG00000240038; ENSG00000170890; ENSG00000128294; ENSG00000139540; ENSG00000197157; ENSG00000115386; ENSG00000164266; ENSG00000169347; ENSG00000162482; ENSG00000010438; ENSG00000171105; ENSG00000171766; ENSG00000170835; ENSG00000185624; ENSG00000159388; ENSG00000196975; ENSG00000080493; ENSG00000243480; ENSG00000204983; ENSG00000172023; ENSG00000100266; ENSG00000179751; ENSG00000137392; ENSG00000102837; ENSG00000182934; ENSG00000166825; ENSG00000186318; ENSG00000167658	3514	2492
0.00248063993193	0.0607756783323	GO:0035967	b	4	cellular response to topologically incorrect protein	2081; 6734; 7494; 58477; 27230	ENSG00000144867; ENSG00000178607; ENSG00000100219; ENSG00000120742; ENSG00000182934	138	123
0.00249931414284	0.00749794242853	GO:0031543	m	5	peptidyl-proline dioxygenase activity	5034; 64714	ENSG00000185615; ENSG00000185624	13	10
0.00282264465016	0.0606023369667	GO:0006767	b	5	water-soluble vitamin metabolic process	1504; 5644; 5646; 440387	ENSG00000168928; ENSG00000168925; ENSG00000204983; ENSG00000010438	95	77
0.00283434960345	0.0606023369667	GO:0051046	b	5	regulation of secretion	307; 3382; 5319; 6690; 7494; 51092; 55366; 123036; 27230	ENSG00000003147; ENSG00000149577; ENSG00000164266; ENSG00000196975; ENSG00000165929; ENSG00000170890; ENSG00000120742; ENSG00000205213; ENSG00000100219	685	389
0.0028841447781	0.062057877267	GO:0043603	b	4	cellular amide metabolic process	290; 1056; 1933; 1938; 1978; 6238; 6734; 6746; 7832; 23621; 56605; 58477; 27230	ENSG00000187840; ENSG00000125844; ENSG00000086619; ENSG00000120742; ENSG00000159388; ENSG00000114942; ENSG00000144867; ENSG00000166825; ENSG00000186318; ENSG00000170835; ENSG00000163479; ENSG00000182934; ENSG00000167658	890	714
0.00303956949879	0.062057877267	GO:0019471	b	4	4-hydroxyproline metabolic process	5034; 56605	ENSG00000086619; ENSG00000185624	13	11
0.003049174187	0.0606023369667	GO:0033500	b	5	carbohydrate homeostasis	2081; 3643; 7494; 51092; 56605	ENSG00000171105; ENSG00000178607; ENSG00000086619; ENSG00000100219; ENSG00000149577	203	129
0.00309791193146	0.0185874715888	GO:0052689	m	4	carboxylic ester hydrolase activity	1056; 5319; 5406; 5407	ENSG00000175535; ENSG00000170890; ENSG00000170835; ENSG00000187021	127	79
0.00330237149477	0.0219740166179	GO:0030141	c	5	secretory granule	1056; 3382; 5319; 10562; 342898; 50624	ENSG00000003147; ENSG00000138161; ENSG00000179751; ENSG00000102837; ENSG00000170890; ENSG00000170835	311	190
0.00338892710685	0.0638682416292	GO:1901605	b	4	alpha-amino acid metabolic process	2628; 5034; 5319; 23464; 56605; 27232	ENSG00000171766; ENSG00000124713; ENSG00000185624; ENSG00000170890; ENSG00000086619; ENSG00000100116	257	191
0.00340152322231	0.087453364842	GO:0010817	b	3	regulation of hormone levels	290; 1056; 3382; 5947; 51092; 56605; 27230	ENSG00000003147; ENSG00000086619; ENSG00000120742; ENSG00000149577; ENSG00000114115; ENSG00000166825; ENSG00000170835	490	256
0.00347825882894	0.087453364842	GO:0031016	b	3	pancreas development	3643; 7494; 51092	ENSG00000171105; ENSG00000100219; ENSG00000149577	90	40
0.0038170759422	0.0344439770966	GO:0065010	c	3	extracellular membrane-bounded organelle	279; 280; 290; 307; 1056; 1208; 1938; 2628; 2813; 3643; 5034; 5644; 5646; 5967; 5968; 6690; 6734; 22977; 7832; 8459; 8671; 9861; 10562; 11252; 283375; 27044	ENSG00000197157; ENSG00000163636; ENSG00000240038; ENSG00000128294; ENSG00000139540; ENSG00000115386; ENSG00000164266; ENSG00000169347; ENSG00000162482; ENSG00000010438; ENSG00000171105; ENSG00000171766; ENSG00000170835; ENSG00000185624; ENSG00000159388; ENSG00000196975; ENSG00000080493; ENSG00000243480; ENSG00000204983; ENSG00000172023; ENSG00000100266; ENSG00000137392; ENSG00000102837; ENSG00000182934; ENSG00000166825; ENSG00000167658	2779	2022
0.0038170759422	0.0591646771041	GO:0070062	c	4	extracellular exosome	279; 280; 290; 307; 1056; 1208; 1938; 2628; 2813; 3643; 5034; 5644; 5646; 5967; 5968; 6690; 6734; 22977; 7832; 8459; 8671; 9861; 10562; 11252; 283375; 27044	ENSG00000197157; ENSG00000163636; ENSG00000240038; ENSG00000128294; ENSG00000139540; ENSG00000115386; ENSG00000164266; ENSG00000169347; ENSG00000162482; ENSG00000010438; ENSG00000171105; ENSG00000171766; ENSG00000170835; ENSG00000185624; ENSG00000159388; ENSG00000196975; ENSG00000080493; ENSG00000243480; ENSG00000204983; ENSG00000172023; ENSG00000100266; ENSG00000137392; ENSG00000102837; ENSG00000182934; ENSG00000166825; ENSG00000167658	2779	2022
