p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.74755749964e-23	6.41353602369e-21	GO:0002684	b	4	positive regulation of immune system process	2; 567; 713; 714; 920; 972; 1436; 1440; 2113; 2633; 3108; 3109; 3113; 3115; 3122; 3123; 3162; 3383; 3500; 3501; 3502; 3503; 3537; 3538; 3539; 3601; 3976; 712; 4792; 6347; 6363; 7412; 8547; 8685; 340061; 3127; 28984; 55340	ENSG00000134954; ENSG00000134470; ENSG00000211675; ENSG00000211677; ENSG00000211679; ENSG00000242574; ENSG00000223865; ENSG00000175899; ENSG00000182578; ENSG00000204287; ENSG00000108691; ENSG00000211893; ENSG00000211892; ENSG00000211897; ENSG00000173369; ENSG00000231389; ENSG00000159189; ENSG00000102760; ENSG00000010610; ENSG00000019169; ENSG00000100906; ENSG00000090339; ENSG00000172724; ENSG00000184584; ENSG00000100292; ENSG00000117228; ENSG00000162692; ENSG00000108342; ENSG00000128342; ENSG00000198502; ENSG00000019582; ENSG00000166710; ENSG00000204257; ENSG00000211896; ENSG00000142748; ENSG00000173372; ENSG00000196126; ENSG00000196329	926	625
1.88368603993e-22	4.14410928784e-21	GO:0003823	m	2	antigen binding	972; 3108; 3109; 3113; 3115; 3122; 3123; 3493; 3500; 3501; 3502; 3503; 3537; 3538; 3539; 8547; 3127	ENSG00000211675; ENSG00000211893; ENSG00000211892; ENSG00000211895; ENSG00000211677; ENSG00000211897; ENSG00000019582; ENSG00000211679; ENSG00000142748; ENSG00000204257; ENSG00000211896; ENSG00000223865; ENSG00000242574; ENSG00000198502; ENSG00000204287; ENSG00000196126; ENSG00000231389	103	58
5.61370567059e-22	3.92959396941e-20	GO:0006955	b	2	immune response	2; 177; 567; 713; 714; 920; 972; 1436; 1440; 1512; 2013; 2113; 2633; 3108; 3109; 3113; 3115; 3122; 3123; 3162; 3383; 3429; 3493; 3500; 3501; 3502; 3503; 3537; 3538; 3539; 3976; 712; 4792; 6347; 6363; 7412; 8547; 8685; 9021; 340061; 56241; 3127; 28984; 55340	ENSG00000134954; ENSG00000211675; ENSG00000211677; ENSG00000165949; ENSG00000184557; ENSG00000242574; ENSG00000223865; ENSG00000175899; ENSG00000213853; ENSG00000182578; ENSG00000204287; ENSG00000103811; ENSG00000099994; ENSG00000108691; ENSG00000211893; ENSG00000211892; ENSG00000211895; ENSG00000211897; ENSG00000173369; ENSG00000231389; ENSG00000159189; ENSG00000102760; ENSG00000211679; ENSG00000010610; ENSG00000204305; ENSG00000100906; ENSG00000090339; ENSG00000172724; ENSG00000184584; ENSG00000100292; ENSG00000117228; ENSG00000162692; ENSG00000108342; ENSG00000128342; ENSG00000019169; ENSG00000198502; ENSG00000019582; ENSG00000166710; ENSG00000204257; ENSG00000211896; ENSG00000142748; ENSG00000173372; ENSG00000196126; ENSG00000196329	1569	993
2.29856170496e-20	5.2407206873e-18	GO:0006952	b	3	defense response	2; 54; 177; 567; 713; 714; 920; 972; 1436; 5743; 2113; 2633; 3113; 3115; 3122; 3123; 3162; 3383; 3429; 3493; 3500; 3501; 3502; 3503; 3537; 3538; 3539; 3988; 712; 4792; 4973; 6347; 6363; 7412; 8547; 8685; 8692; 9021; 9332; 10203; 340061; 23166; 3127; 55340	ENSG00000134954; ENSG00000173391; ENSG00000211675; ENSG00000102575; ENSG00000211677; ENSG00000165949; ENSG00000184557; ENSG00000223865; ENSG00000175899; ENSG00000177575; ENSG00000182578; ENSG00000073756; ENSG00000204287; ENSG00000107798; ENSG00000108691; ENSG00000211893; ENSG00000211892; ENSG00000211895; ENSG00000010327; ENSG00000211897; ENSG00000173369; ENSG00000231389; ENSG00000159189; ENSG00000064989; ENSG00000211679; ENSG00000010610; ENSG00000204305; ENSG00000068001; ENSG00000100906; ENSG00000090339; ENSG00000172724; ENSG00000184584; ENSG00000100292; ENSG00000117228; ENSG00000162692; ENSG00000019169; ENSG00000198502; ENSG00000019582; ENSG00000166710; ENSG00000211896; ENSG00000142748; ENSG00000173372; ENSG00000196126; ENSG00000196329	1752	1090
4.72205715634e-20	1.84160229097e-18	GO:0005615	c	2	extracellular space	2; 21; 177; 567; 713; 714; 1440; 1509; 1512; 1522; 3123; 3162; 3383; 3493; 3500; 3501; 3502; 3503; 3537; 3538; 3539; 3601; 3976; 712; 4481; 5420; 6347; 6363; 6439; 6440; 7127; 7412; 729238; 8547; 9476; 653509	ENSG00000134470; ENSG00000211675; ENSG00000211677; ENSG00000211679; ENSG00000175899; ENSG00000185303; ENSG00000167972; ENSG00000103811; ENSG00000117984; ENSG00000108691; ENSG00000211893; ENSG00000211892; ENSG00000211895; ENSG00000211897; ENSG00000173369; ENSG00000185215; ENSG00000159189; ENSG00000168878; ENSG00000038945; ENSG00000168484; ENSG00000131400; ENSG00000204305; ENSG00000090339; ENSG00000172724; ENSG00000122852; ENSG00000100292; ENSG00000162692; ENSG00000108342; ENSG00000128342; ENSG00000128567; ENSG00000166710; ENSG00000211896; ENSG00000142748; ENSG00000173372; ENSG00000101160; ENSG00000196126	1338	684
1.78814955618e-19	3.28125443559e-17	GO:0050776	b	4	regulation of immune response	2; 567; 713; 714; 920; 972; 1512; 2633; 3108; 3109; 3113; 3115; 3122; 3123; 3162; 3383; 3500; 3501; 3502; 3503; 3537; 3538; 3539; 712; 4792; 6363; 7412; 8547; 8685; 9021; 340061; 3127; 28984; 55340	ENSG00000211675; ENSG00000211677; ENSG00000211679; ENSG00000184557; ENSG00000242574; ENSG00000223865; ENSG00000175899; ENSG00000204287; ENSG00000103811; ENSG00000211893; ENSG00000211892; ENSG00000211897; ENSG00000173369; ENSG00000231389; ENSG00000159189; ENSG00000102760; ENSG00000010610; ENSG00000019169; ENSG00000100906; ENSG00000090339; ENSG00000172724; ENSG00000184584; ENSG00000100292; ENSG00000117228; ENSG00000162692; ENSG00000198502; ENSG00000019582; ENSG00000166710; ENSG00000204257; ENSG00000211896; ENSG00000142748; ENSG00000173372; ENSG00000196126; ENSG00000196329	915	618
7.04600987481e-19	8.03245125728e-17	GO:0002682	b	3	regulation of immune system process	2; 567; 713; 714; 920; 972; 1436; 1440; 1512; 2113; 2633; 3108; 3109; 3113; 3115; 3122; 3123; 3162; 3383; 3500; 3501; 3502; 3503; 3537; 3538; 3539; 3601; 3976; 712; 4792; 6347; 6363; 7412; 8547; 8685; 9021; 340061; 3127; 28984; 55340	ENSG00000134954; ENSG00000134470; ENSG00000211675; ENSG00000211677; ENSG00000211679; ENSG00000184557; ENSG00000242574; ENSG00000223865; ENSG00000175899; ENSG00000182578; ENSG00000204287; ENSG00000103811; ENSG00000108691; ENSG00000211893; ENSG00000211892; ENSG00000211897; ENSG00000173369; ENSG00000231389; ENSG00000159189; ENSG00000102760; ENSG00000010610; ENSG00000019169; ENSG00000100906; ENSG00000090339; ENSG00000172724; ENSG00000184584; ENSG00000100292; ENSG00000117228; ENSG00000162692; ENSG00000108342; ENSG00000128342; ENSG00000198502; ENSG00000019582; ENSG00000166710; ENSG00000204257; ENSG00000211896; ENSG00000142748; ENSG00000173372; ENSG00000196126; ENSG00000196329	1444	954
2.31128440191e-18	1.75657614545e-16	GO:0006959	b	3	humoral immune response	2; 713; 714; 3123; 3493; 3500; 3501; 3502; 3503; 3537; 3538; 3539; 712; 6347; 8547; 28984; 55340	ENSG00000108691; ENSG00000211893; ENSG00000211892; ENSG00000211895; ENSG00000211677; ENSG00000211897; ENSG00000173369; ENSG00000211679; ENSG00000159189; ENSG00000142748; ENSG00000211896; ENSG00000175899; ENSG00000102760; ENSG00000173372; ENSG00000211675; ENSG00000196126; ENSG00000196329	193	96
3.21508853429e-18	1.83260046455e-16	GO:0006956	b	3	complement activation	2; 713; 714; 3500; 3501; 3502; 3503; 3537; 3538; 3539; 712; 8547; 28984	ENSG00000211893; ENSG00000211892; ENSG00000211675; ENSG00000211677; ENSG00000211897; ENSG00000173369; ENSG00000211679; ENSG00000159189; ENSG00000142748; ENSG00000211896; ENSG00000175899; ENSG00000102760; ENSG00000173372	72	39
5.54349251716e-18	1.59098235243e-15	GO:0050778	b	5	positive regulation of immune response	2; 567; 713; 714; 920; 972; 2633; 3108; 3109; 3113; 3115; 3122; 3123; 3127; 3500; 3501; 3502; 3503; 3537; 3538; 3539; 712; 4792; 6363; 8547; 8685; 340061; 28984; 55340	ENSG00000211675; ENSG00000211677; ENSG00000211679; ENSG00000242574; ENSG00000223865; ENSG00000175899; ENSG00000204287; ENSG00000211893; ENSG00000211892; ENSG00000211897; ENSG00000173369; ENSG00000231389; ENSG00000159189; ENSG00000102760; ENSG00000010610; ENSG00000019169; ENSG00000100906; ENSG00000172724; ENSG00000184584; ENSG00000117228; ENSG00000196126; ENSG00000019582; ENSG00000166710; ENSG00000204257; ENSG00000211896; ENSG00000142748; ENSG00000173372; ENSG00000198502; ENSG00000196329	668	465
