p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
2.14027458093e-16	3.6812722792e-14	GO:0007586	b	3	digestion	279; 280; 1056; 1208; 1504; 1506; 5225; 5319; 5644; 5646; 10136; 51738; 440387; 643834; 5406	ENSG00000168925; ENSG00000096088; ENSG00000141086; ENSG00000137392; ENSG00000175535; ENSG00000229859; ENSG00000240038; ENSG00000168928; ENSG00000170890; ENSG00000170835; ENSG00000010438; ENSG00000142789; ENSG00000157017; ENSG00000243480; ENSG00000204983	150	148
1.93914254421e-09	4.07219934284e-08	GO:0004252	m	5	serine-type endopeptidase activity	1504; 1506; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 63036	ENSG00000162438; ENSG00000168925; ENSG00000141086; ENSG00000219073; ENSG00000168928; ENSG00000010438; ENSG00000215704; ENSG00000142789; ENSG00000142615; ENSG00000204983	154	151
8.54156234773e-09	2.31015893064e-07	GO:0008236	m	4	serine-type peptidase activity	1504; 1506; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 63036	ENSG00000162438; ENSG00000168925; ENSG00000141086; ENSG00000219073; ENSG00000168928; ENSG00000010438; ENSG00000215704; ENSG00000142789; ENSG00000142615; ENSG00000204983	179	176
1.00462172486e-08	3.91802472694e-07	GO:0017171	m	3	serine hydrolase activity	1504; 1506; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 63036	ENSG00000162438; ENSG00000168925; ENSG00000141086; ENSG00000219073; ENSG00000168928; ENSG00000010438; ENSG00000215704; ENSG00000142789; ENSG00000142615; ENSG00000204983	182	179
1.49042511654e-08	2.31015893064e-07	GO:0070011	m	4	peptidase activity, acting on L-amino acid peptides	1357; 1358; 1360; 1504; 1506; 5034; 5225; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 643834; 63036	ENSG00000215704; ENSG00000162438; ENSG00000168925; ENSG00000185624; ENSG00000229859; ENSG00000141086; ENSG00000168928; ENSG00000091704; ENSG00000219073; ENSG00000096088; ENSG00000158516; ENSG00000010438; ENSG00000153002; ENSG00000142789; ENSG00000142615; ENSG00000204983	618	604
2.45625132341e-08	4.78969008065e-07	GO:0008233	m	3	peptidase activity	1357; 1358; 1360; 1504; 1506; 5034; 5225; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 643834; 63036	ENSG00000215704; ENSG00000162438; ENSG00000168925; ENSG00000185624; ENSG00000229859; ENSG00000141086; ENSG00000168928; ENSG00000091704; ENSG00000219073; ENSG00000096088; ENSG00000158516; ENSG00000010438; ENSG00000153002; ENSG00000142789; ENSG00000142615; ENSG00000204983	640	626
2.63252679402e-08	6.5549917171e-06	GO:0006508	b	4	proteolysis	1357; 1358; 1360; 1504; 1506; 1611; 5034; 5225; 5644; 5646; 6400; 6690; 7494; 23436; 9709; 9861; 9992; 10136; 11330; 50624; 51032; 440387; 643834; 56605; 63036	ENSG00000162438; ENSG00000163636; ENSG00000219073; ENSG00000138161; ENSG00000142615; ENSG00000141086; ENSG00000071537; ENSG00000091704; ENSG00000010438; ENSG00000100219; ENSG00000229859; ENSG00000185624; ENSG00000096088; ENSG00000086619; ENSG00000153002; ENSG00000215704; ENSG00000112977; ENSG00000204983; ENSG00000159197; ENSG00000168925; ENSG00000168928; ENSG00000158516; ENSG00000164266; ENSG00000142789; ENSG00000051108	1599	1578
9.50961748217e-08	9.98509835628e-07	GO:0004175	m	5	endopeptidase activity	1504; 1506; 5034; 5225; 5644; 5646; 23436; 10136; 11330; 51032; 440387; 643834; 63036	ENSG00000162438; ENSG00000168925; ENSG00000185624; ENSG00000229859; ENSG00000141086; ENSG00000168928; ENSG00000219073; ENSG00000096088; ENSG00000010438; ENSG00000215704; ENSG00000142789; ENSG00000142615; ENSG00000204983	447	434
1.24450552724e-06	0.000154940938142	GO:0044241	b	4	lipid digestion	1056; 1208; 5319; 5406	ENSG00000137392; ENSG00000175535; ENSG00000170890; ENSG00000170835	18	18
1.57081638212e-06	1.09957146749e-05	GO:0004806	m	5	triglyceride lipase activity	1056; 5406; 5407; 8513	ENSG00000175535; ENSG00000182333; ENSG00000170835; ENSG00000187021	19	19
1.95659908636e-06	0.000168267521427	GO:0009235	b	3	cobalamin metabolic process	1504; 5644; 5646; 440387	ENSG00000168928; ENSG00000168925; ENSG00000204983; ENSG00000010438	20	20
2.79848386959e-06	6.15666451309e-05	GO:0016787	m	2	hydrolase activity	279; 280; 1056; 1357; 1358; 1360; 1504; 1506; 2628; 5034; 5225; 5319; 5407; 5644; 5646; 6734; 8513; 23436; 9861; 10136; 11330; 80162; 51032; 84513; 440387; 643834; 63036; 5406	ENSG00000162438; ENSG00000147535; ENSG00000163636; ENSG00000219073; ENSG00000240038; ENSG00000175535; ENSG00000170890; ENSG00000182934; ENSG00000142615; ENSG00000182333; ENSG00000141086; ENSG00000091704; ENSG00000142102; ENSG00000010438; ENSG00000229859; ENSG00000171766; ENSG00000170835; ENSG00000185624; ENSG00000096088; ENSG00000153002; ENSG00000215704; ENSG00000243480; ENSG00000204983; ENSG00000168925; ENSG00000168928; ENSG00000187021; ENSG00000158516; ENSG00000142789	2477	2448
