p-value	q-value	term_goid	term_category	term_level	term_name	members_input_overlap	members_input_overlap_geneids	size	effective_size
1.25414356133e-09	8.02651879249e-08	GO:0044710	b	2	single-organism metabolic process	48; 142; 191; 440; 652; 871; 1152; 205; 1282; 1284; 2043; 2053; 2171; 2255; 2335; 2745; 2746; 3172; 3417; 4082; 200879; 4436; 4776; 5052; 5106; 5156; 5236; 5352; 5627; 5698; 5880; 5899; 6303; 6657; 6997; 7378; 8789; 9246; 9573; 9588; 9590; 9776; 10131; 10630; 10901; 80312; 83442; 51060; 6898; 283652; 23464; 56983; 27293	PCK2; SAT1; EPHX2; NFATC4; CKB; PRDX6; MSH2; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; POGLUT1; FABP5; AKAP12; TDGF1; FBP2; SOX2; TXNDC12; TAT; TRAP1; PLOD2; DHRS4; PDPN; MARCKS; FGF10; RAC2; TET1; LIPH; IDH1; SLC24A5; PARP1; PGM1; ATG13; COL4A2; COL4A1; GLRX; ACO1; GCAT; SMPDL3B; UPP1; BMP4; SH3BGRL3; FN1; HNF4A; ASNS; GLUD1; AK4; GDF3; PSMB9; SERPINH1; AHCY; RALB	5298	5286
1.36149234628e-08	4.35677550809e-07	GO:0006950	b	2	response to stress	142; 191; 343; 440; 652; 871; 1019; 1421; 1803; 1978; 2043; 2053; 2119; 2171; 2255; 2335; 2697; 3172; 3417; 4436; 4776; 5052; 5156; 5352; 5627; 5698; 5880; 5899; 6657; 6678; 6696; 6997; 7378; 9246; 9588; 9776; 10131; 10581; 6898; 56829; 57085; 58494; 10642	EPHX2; NFATC4; PRDX6; MSH2; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; FABP5; TDGF1; SOX2; CRYGD; TAT; TRAP1; PLOD2; SPP1; AGTRAP; SPARC; ZC3HAV1; EIF4EBP1; FGF10; DPP4; IFITM2; RAC2; JAM2; IDH1; PARP1; AQP8; ATG13; IGF2BP1; GJA1; UPP1; BMP4; ETV5; FN1; HNF4A; ASNS; CDK4; PSMB9; SERPINH1; AHCY; RALB	3940	3924
1.97195354255e-08	5.2347195474e-07	GO:0065010	c	3	extracellular membrane-bounded organelle	48; 191; 390; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6696; 8789; 9588; 10131; 10901; 83442; 23788; 56983; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; MARCKS; DPP4; PRKCI; RAC2; IDH1; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	2779	2768
1.97195354255e-08	8.28220487869e-07	GO:0070062	c	4	extracellular exosome	48; 191; 390; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6696; 8789; 9588; 10131; 10901; 83442; 23788; 56983; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; MARCKS; DPP4; PRKCI; RAC2; IDH1; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	2779	2768
2.22754023294e-08	1.02466850715e-06	GO:0043230	c	2	extracellular organelle	48; 191; 390; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6696; 8789; 9588; 10131; 10901; 83442; 23788; 56983; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; MARCKS; DPP4; PRKCI; RAC2; IDH1; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	2792	2781
2.22754023294e-08	5.2347195474e-07	GO:1903561	c	3	extracellular vesicle	48; 191; 390; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6696; 8789; 9588; 10131; 10901; 83442; 23788; 56983; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; MARCKS; DPP4; PRKCI; RAC2; IDH1; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	2792	2781
6.7785957215e-08	1.06197999637e-06	GO:0031988	c	3	membrane-bounded vesicle	48; 191; 390; 652; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6678; 6696; 8789; 9588; 10131; 10901; 83442; 283652; 23788; 56983; 57085; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; SPARC; MARCKS; AGTRAP; DPP4; PRKCI; RAC2; IDH1; SLC24A5; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; BMP4; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	3514	3501
1.69687395964e-07	3.90281010717e-06	GO:0031982	c	2	vesicle	48; 191; 390; 652; 871; 908; 1152; 205; 1284; 1803; 2053; 2171; 2335; 2697; 2745; 3417; 4082; 4240; 5052; 5106; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6678; 6696; 8789; 9588; 10131; 10901; 83442; 283652; 23788; 56983; 57085; 27293	PCK2; EPHX2; MFGE8; CKB; PRDX6; PROS1; PRDX1; POGLUT1; FABP5; FBP2; TRAP1; PLOD2; DHRS4; SPARC; MARCKS; AGTRAP; DPP4; PRKCI; RAC2; IDH1; SLC24A5; PGM1; COL4A2; GLRX; ACO1; MTCH2; SMPDL3B; GJA1; BMP4; SH3BGRL3; FN1; CCT6A; AK4; RND3; SPP1; PSMB9; SERPINH1; AHCY; RALB	3633	3619
2.07021670728e-07	4.41646230887e-06	GO:0042221	b	2	response to chemical	48; 142; 191; 343; 440; 652; 871; 1019; 205; 1282; 1284; 1421; 1978; 2043; 2053; 2119; 2255; 2697; 3172; 3417; 4005; 4240; 4776; 5052; 5156; 5352; 5584; 5627; 5880; 5899; 6657; 6678; 6696; 6997; 9246; 9573; 9588; 10131; 10581; 6898; 56829; 127534	EPHX2; NFATC4; MFGE8; PRDX6; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; TDGF1; SOX2; CRYGD; TAT; TRAP1; PLOD2; SPP1; GJB4; SPARC; ZC3HAV1; EIF4EBP1; FGF10; PRKCI; IFITM2; RAC2; IDH1; PARP1; AQP8; COL4A2; COL4A1; ACO1; GJA1; BMP4; ETV5; LMO2; HNF4A; ASNS; AK4; GDF3; CDK4; SERPINH1; AHCY; RALB	4132	4126
4.87962011236e-07	5.73355363202e-06	GO:0044444	c	3	cytoplasmic part	48; 142; 191; 390; 440; 677; 871; 908; 1019; 1152; 205; 1282; 1284; 1803; 1978; 2043; 2053; 2171; 2335; 2697; 2745; 2746; 3417; 4082; 4776; 5052; 5106; 5156; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6303; 6657; 6678; 6696; 6997; 7378; 8789; 9246; 9588; 9590; 9776; 10131; 10901; 51060; 6898; 283652; 167681; 23184; 23464; 23788; 56829; 56983; 57085; 26073; 27247; 10642	PCK2; SAT1; EPHX2; NFATC4; NFU1; CKB; PRDX6; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; POGLUT1; FABP5; AKAP12; TDGF1; FBP2; SOX2; TXNDC12; TAT; TRAP1; PLOD2; SPP1; DHRS4; IGF2BP1; SPARC; MARCKS; ZC3HAV1; PRSS35; EIF4EBP1; AGTRAP; DPP4; PGM1; PRKCI; RAC2; IDH1; SLC24A5; ZFP36L1; PARP1; ATG13; COL4A2; COL4A1; GLRX; ACO1; GCAT; GJA1; UPP1; MTCH2; FN1; CCT6A; ASNS; GLUD1; AK4; RND3; CDK4; PSMB9; POLDIP2; MESDC2; SERPINH1; AHCY; RALB	7800	7782
6.66728729672e-07	8.86837647267e-05	GO:0048514	b	3	blood vessel morphogenesis	652; 677; 1282; 1284; 2255; 2335; 4211; 4240; 4776; 5156; 6303; 6678; 6997	SAT1; PDGFRA; BMP4; NFATC4; MFGE8; FN1; ZFP36L1; MEIS1; SPARC; COL4A2; COL4A1; FGF10; TDGF1	493	493
6.92841911927e-07	8.86837647267e-05	GO:0001525	b	3	angiogenesis	652; 1282; 1284; 2255; 2335; 4211; 4240; 4776; 5156; 6303; 6678; 6997	SAT1; PDGFRA; BMP4; NFATC4; MFGE8; FN1; MEIS1; SPARC; COL4A2; COL4A1; FGF10; TDGF1	414	414
7.14463726804e-07	0.000285785490721	GO:0001944	b	4	vasculature development	652; 677; 1282; 1284; 2255; 2335; 4211; 4240; 4776; 5156; 6303; 6678; 6997; 10630	SAT1; PDGFRA; BMP4; NFATC4; MFGE8; FN1; ZFP36L1; MEIS1; PDPN; SPARC; COL4A2; COL4A1; FGF10; TDGF1	582	582
1.21182436823e-06	1.93891898917e-05	GO:0044763	b	2	single-organism cellular process	48; 142; 191; 343; 390; 440; 652; 677; 871; 908; 1019; 1152; 205; 1282; 1284; 1421; 1803; 1978; 2043; 2053; 2119; 2171; 2255; 2335; 2697; 2709; 2745; 2746; 3172; 3417; 4082; 4174; 4211; 4240; 4436; 4776; 5052; 5156; 5236; 5352; 5584; 5627; 5697; 5698; 5880; 5899; 6657; 6678; 6696; 6997; 55819; 7378; 9246; 9573; 9588; 9590; 9776; 10131; 10581; 10630; 10901; 80312; 83442; 51060; 6898; 283652; 284111; 23184; 23464; 23595; 23788; 56829; 56983; 57085; 58494; 26073; 27293; 127534; 10642	EPHX2; NFATC4; MFGE8; CKB; PRDX6; MSH2; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; POGLUT1; FABP5; AKAP12; TDGF1; MESDC2; PDPN; SOX2; TXNDC12; CRYGD; TAT; ORC3; TRAP1; PLOD2; SPP1; DHRS4; AGTRAP; GJB5; GJB4; MEIS1; RNF130; SPARC; MARCKS; ZC3HAV1; SLC13A5; EIF4EBP1; FGF10; CCT6A; PGM1; PRKCI; IFITM2; RAC2; JAM2; PYY; TET1; IGF2BP1; IDH1; SLC24A5; ZFP36L1; AQP8; PARP1; MCM5; ATG13; COL4A2; COL4A1; GLRX; ACO1; GCAT; MTCH2; SMPDL3B; GJA1; UPP1; BMP4; ETV5; SH3BGRL3; FN1; DPP4; HNF4A; ASNS; GLUD1; AK4; GDF3; RND3; CDK4; PSMB9; POLDIP2; SERPINH1; AHCY; RALB	12248	12211
1.36393677253e-06	9.47822436053e-05	GO:0009725	b	3	response to hormone	142; 440; 652; 1019; 1978; 2255; 2697; 3172; 3417; 4005; 4240; 5156; 5352; 5584; 6678; 6696; 6898	PRKCI; GJA1; PDGFRA; BMP4; MFGE8; TAT; PLOD2; SPP1; IDH1; HNF4A; PARP1; ASNS; SPARC; EIF4EBP1; CDK4; FGF10; LMO2	911	909
1.77000974451e-06	9.47822436053e-05	GO:0006979	b	3	response to oxidative stress	142; 343; 652; 1421; 2119; 3417; 5052; 5156; 9588; 10131; 6898	TAT; PDGFRA; BMP4; ETV5; TRAP1; PRDX6; IDH1; PARP1; AQP8; PRDX1; CRYGD	374	373
2.017642575e-06	3.093718615e-05	GO:0043227	c	2	membrane-bounded organelle	48; 142; 191; 343; 390; 652; 677; 871; 908; 1019; 1152; 205; 1282; 1284; 1421; 1803; 1978; 2043; 2053; 2119; 2171; 2255; 2335; 2697; 2745; 2746; 3172; 3417; 4005; 4082; 4174; 4211; 4240; 4436; 4776; 5052; 5106; 5156; 5236; 5352; 5584; 5627; 5698; 5880; 5899; 6657; 6678; 6696; 6913; 6997; 55819; 8789; 9246; 9588; 9776; 10131; 10901; 80312; 64710; 83442; 51060; 6898; 283652; 167681; 23184; 23464; 23595; 23788; 56829; 56983; 57085; 26015; 26073; 26273; 27247; 27293; 10642	PCK2; EPHX2; RPAP1; NFATC4; MFGE8; CKB; PRDX6; MSH2; EPHA4; PROS1; PDGFRA; PRDX1; UBE2L6; POGLUT1; FABP5; TDGF1; FBP2; SOX2; TXNDC12; CRYGD; TAT; ORC3; POLDIP2; TRAP1; PLOD2; SPP1; DHRS4; AGTRAP; MEIS1; RNF130; SPARC; MARCKS; TBX15; PRSS35; EIF4EBP1; FGF10; CCT6A; PGM1; ZC3HAV1; PRKCI; RAC2; TET1; IDH1; SLC24A5; PARP1; AQP8; ZFP36L1; MCM5; ATG13; COL4A2; COL4A1; GLRX; ACO1; GCAT; MTCH2; SMPDL3B; GJA1; BMP4; ETV5; SH3BGRL3; FN1; FBXO3; DPP4; LMO2; HNF4A; GLUD1; AK4; IGF2BP1; RND3; CDK4; PSMB9; NUCKS1; MESDC2; SERPINH1; AHCY; RALB; NFU1	11823	11780
2.27658705766e-06	9.47822436053e-05	GO:0048513	b	3	organ development	142; 440; 652; 677; 871; 1019; 1152; 205; 1282; 1421; 1978; 2043; 2119; 2255; 2697; 2709; 2746; 3172; 3417; 4005; 4211; 4436; 4776; 5156; 5584; 6657; 6678; 6696; 6913; 6997; 9573; 10630; 10642	PDGFRA; NFATC4; CKB; MSH2; EPHA4; TDGF1; PDPN; SOX2; CRYGD; GDF3; SPP1; GJB5; MEIS1; SPARC; TBX15; EIF4EBP1; FGF10; PRKCI; IDH1; PARP1; ZFP36L1; COL4A1; IGF2BP1; GJA1; BMP4; ETV5; LMO2; HNF4A; ASNS; GLUD1; AK4; CDK4; SERPINH1	3050	3042
2.59026731311e-06	0.000442126303526	GO:0030198	b	4	extracellular matrix organization	652; 871; 1282; 1284; 1803; 2335; 5156; 5352; 6678; 6696; 58494	PDGFRA; BMP4; JAM2; FN1; PLOD2; SPARC; SPP1; COL4A2; COL4A1; SERPINH1; DPP4	388	388
2.65522815408e-06	9.47822436053e-05	GO:0043062	b	3	extracellular structure organization	652; 871; 1282; 1284; 1803; 2335; 5156; 5352; 6678; 6696; 58494	PDGFRA; BMP4; JAM2; FN1; PLOD2; SPARC; SPP1; COL4A2; COL4A1; SERPINH1; DPP4	389	389
